year,pctile,beta1,beta2
2245,.35,.1238048,.4651571
2245,.4,.2363654,.4833249
2245,.45,.3332983,.4991824
2245,.5,.4752299,.5017909
2245,.55,.5601558,.5230725
2245,.6,.6698382,.5334556
2245,.65,.8025551,.5375968
2245,.7,.8835719,.5625459
2245,.75,1.045802,.5844374
2245,.8,1.202493,.610761
2245,.85,1.400314,.6309779
2245,.9,1.670033,.6581709
2245,.95,2.210799,.6684902
2246,.05,-.6822256,.2810985
2246,.1,-.5084294,.3699756
2246,.15,-.2782334,.3843456
2246,.2,-.2179634,.4299648
2246,.25,-.1020522,.4444833
2246,.3,.0390951,.4436904
2246,.35,.1243562,.4672289
2246,.4,.2374182,.4854776
2246,.45,.3347828,.5014058
2246,.5,.4773466,.5040259
2246,.55,.5626507,.5254024
2246,.6,.6728217,.5358316
2246,.65,.8061298,.5399913
2246,.7,.8875074,.5650516
2246,.75,1.05046,.5870405
2246,.8,1.207849,.6134813
2246,.85,1.406551,.6337883
2246,.9,1.677472,.6611024
2246,.95,2.220647,.6714677
2247,.05,-.6852643,.2823505
2247,.1,-.510694,.3716235
2247,.15,-.2794727,.3860575
2247,.2,-.2189342,.4318799
2247,.25,-.1025068,.4464631
2247,.3,.0392692,.4456666
2247,.35,.1249101,.46931
2247,.4,.2384757,.48764
2247,.45,.336274,.5036391
2247,.5,.4794728,.5062709
2247,.55,.5651569,.5277426
2247,.6,.6758185,.5382182
2247,.65,.8097204,.5423964
2247,.7,.8914605,.5675684
2247,.75,1.055139,.5896553
2247,.8,1.213229,.6162139
2247,.85,1.412816,.6366113
2247,.9,1.684943,.664047
2247,.95,2.230538,.6744586
2248,.05,-.6883165,.2836082
2248,.1,-.5129687,.3732788
2248,.15,-.2807175,.387777
2248,.2,-.2199094,.4338035
2248,.25,-.1029634,.4484517
2248,.3,.0394441,.4476516
2248,.35,.1254665,.4714004
2248,.4,.2395379,.489812
2248,.45,.3377718,.5058823
2248,.5,.4816084,.5085258
2248,.55,.5676741,.5300931
2248,.6,.6788287,.5406155
2248,.65,.8133269,.5448123
2248,.7,.8954311,.5700963
2248,.75,1.059838,.5922816
2248,.8,1.218633,.6189585
2248,.85,1.419109,.6394467
2248,.9,1.692448,.6670047
2248,.95,2.240473,.6774626
2249,.05,-.6913823,.2848714
2249,.1,-.5152535,.3749413
2249,.15,-.2819678,.3895042
2249,.2,-.2208889,.4357357
2249,.25,-.103422,.4504491
2249,.3,.0396198,.4496455
2249,.35,.1260253,.4735
2249,.4,.2406048,.4919936
2249,.45,.3392762,.5081356
2249,.5,.4837534,.5107908
2249,.55,.5702025,.5324542
2249,.6,.6818522,.5430234
2249,.65,.8169495,.5472389
2249,.7,.8994194,.5726355
2249,.75,1.064559,.5949197
2249,.8,1.224061,.6217154
2249,.85,1.425429,.6422949
2249,.9,1.699986,.6699756
2249,.95,2.250452,.6804801
2250,.05,-.6944618,.2861402
2250,.1,-.5175485,.3766114
2250,.15,-.2832237,.3912391
2250,.2,-.2218727,.4376765
2250,.25,-.1038826,.4524555
2250,.3,.0397963,.4516483
2250,.35,.1265866,.475609
2250,.4,.2416765,.494185
2250,.45,.3407874,.5103989
2250,.5,.4859082,.5130659
2250,.55,.5727423,.5348258
2250,.6,.6848893,.5454421
2250,.65,.8205883,.5496764
2250,.7,.9034255,.5751861
2250,.75,1.069301,.5975695
2250,.8,1.229513,.6244845
2250,.85,1.431778,.6451557
2250,.9,1.707558,.6729597
2250,.95,2.260475,.683511
2251,.05,-.6975549,.2874147
2251,.1,-.5198537,.3782888
2251,.15,-.2844852,.3929817
2251,.2,-.222861,.4396259
2251,.25,-.1043453,.4544707
2251,.3,.0399736,.4536599
2251,.35,.1271505,.4777274
2251,.4,.2427529,.4963861
2251,.45,.3423053,.5126722
2251,.5,.4880724,.5153512
2251,.55,.5752933,.537208
2251,.6,.6879398,.5478715
2251,.65,.8242432,.5521247
2251,.7,.9074494,.5777481
2251,.75,1.074063,.6002311
2251,.8,1.234989,.627266
2251,.85,1.438156,.6480293
2251,.9,1.715164,.6759571
2251,.95,2.270544,.6865554
2252,.05,-.700662,.2886949
2252,.1,-.5221691,.3799738
2252,.15,-.2857523,.394732
2252,.2,-.2238536,.4415841
2252,.25,-.1048101,.456495
2252,.3,.0401516,.4556805
2252,.35,.1277168,.4798552
2252,.4,.2438342,.4985971
2252,.45,.3438299,.5149557
2252,.5,.4902463,.5176466
2252,.55,.5778557,.5396007
2252,.6,.6910039,.5503118
2252,.65,.8279145,.5545838
2252,.7,.9114912,.5803214
2252,.75,1.078847,.6029046
2252,.8,1.24049,.63006
2252,.85,1.444561,.6509157
2252,.9,1.722803,.6789679
2252,.95,2.280657,.6896133
2253,.05,-.7037827,.2899807
2253,.1,-.5244949,.3816662
2253,.15,-.2870251,.3964902
2253,.2,-.2248507,.4435509
2253,.25,-.1052769,.4585283
2253,.3,.0403304,.4577102
2253,.35,.1282857,.4819926
2253,.4,.2449202,.5008179
2253,.45,.3453614,.5172493
2253,.5,.4924299,.5199522
2253,.55,.5804296,.5420042
2253,.6,.6940817,.5527629
2253,.65,.831602,.557054
2253,.7,.9155511,.5829062
2253,.75,1.083652,.60559
2253,.8,1.246015,.6328663
2253,.85,1.450995,.6538149
2253,.9,1.730477,.6819921
2253,.95,2.290815,.6926849
2254,.05,-.7069174,.2912723
2254,.1,-.526831,.3833662
2254,.15,-.2883035,.3982562
2254,.2,-.2258522,.4455265
2254,.25,-.1057458,.4605705
2254,.3,.0405101,.4597489
2254,.35,.128857,.4841394
2254,.4,.2460111,.5030485
2254,.45,.3468996,.5195532
2254,.5,.4946232,.5222681
2254,.55,.5830148,.5444183
2254,.6,.6971732,.555225
2254,.65,.835306,.5595351
2254,.7,.919629,.5855024
2254,.75,1.088479,.6082873
2254,.8,1.251565,.6356851
2254,.85,1.457458,.656727
2254,.9,1.738184,.6850297
2254,.95,2.301018,.6957702
2255,.05,-.7100661,.2925697
2255,.1,-.5291776,.3850737
2255,.15,-.2895876,.4000301
2255,.2,-.2268581,.447511
2255,.25,-.1062168,.462622
2255,.3,.0406905,.4617966
2255,.35,.129431,.4862958
2255,.4,.2471069,.5052892
2255,.45,.3484448,.5218673
2255,.5,.4968263,.5245944
2255,.55,.5856116,.5468432
2255,.6,.7002785,.557698
2255,.65,.8390266,.5620274
2255,.7,.9237251,.5881103
2255,.75,1.093327,.6109967
2255,.8,1.257139,.6385165
2255,.85,1.46395,.6596522
2255,.9,1.745926,.6880809
2255,.95,2.311267,.6988692
2256,.05,-.7132288,.2938728
2256,.1,-.5315346,.3867889
2256,.15,-.2908775,.4018118
2256,.2,-.2278686,.4495042
2256,.25,-.1066899,.4646825
2256,.3,.0408717,.4638535
2256,.35,.1300075,.4884618
2256,.4,.2482075,.5075398
2256,.45,.3499968,.5241918
2256,.5,.4990392,.5269309
2256,.55,.5882199,.5492789
2256,.6,.7033975,.560182
2256,.65,.8427637,.5645307
2256,.7,.9278395,.5907298
2256,.75,1.098197,.6137181
2256,.8,1.262739,.6413605
2256,.85,1.47047,.6625903
2256,.9,1.753703,.6911457
2256,.95,2.321562,.7019821
2257,.05,-.7164056,.2951817
2257,.1,-.533902,.3885116
2257,.15,-.2921731,.4036015
2257,.2,-.2288835,.4515063
2257,.25,-.1071651,.4667522
2257,.3,.0410538,.4659195
2257,.35,.1305865,.4906374
2257,.4,.249313,.5098004
2257,.45,.3515557,.5265266
2257,.5,.5012619,.5292779
2257,.55,.5908399,.5517254
2257,.6,.7065305,.5626771
2257,.65,.8465174,.5670452
2257,.7,.9319721,.593361
2257,.75,1.103088,.6164516
2257,.8,1.268363,.6442171
2257,.85,1.47702,.6655415
2257,.9,1.761514,.6942241
2257,.95,2.331902,.7051087
2258,.05,-.7195965,.2964965
2258,.1,-.5362802,.3902421
2258,.15,-.2934744,.4053992
2258,.2,-.229903,.4535174
2258,.25,-.1076424,.4688312
2258,.3,.0412367,.4679948
2258,.35,.1311682,.4928228
2258,.4,.2504235,.5120711
2258,.45,.3531215,.5288718
2258,.5,.5034947,.5316354
2258,.55,.5934716,.5541828
2258,.6,.7096775,.5651833
2258,.65,.8502879,.5695708
2258,.7,.9361232,.5960039
2258,.75,1.108002,.6191974
2258,.8,1.274012,.6470866
2258,.85,1.483599,.6685059
2258,.9,1.76936,.6973162
2258,.95,2.342289,.7082493
2259,.05,-.7228016,.2978171
2259,.1,-.5386688,.3919803
2259,.15,-.2947816,.4072049
2259,.2,-.230927,.4555373
2259,.25,-.1081219,.4709194
2259,.3,.0414203,.4700792
2259,.35,.1317524,.4950178
2259,.4,.2515389,.5143518
2259,.45,.3546944,.5312274
2259,.5,.5057372,.5340033
2259,.55,.5961149,.5566512
2259,.6,.7128384,.5677006
2259,.65,.8540751,.5721077
2259,.7,.9402927,.5986585
2259,.75,1.112937,.6219553
2259,.8,1.279687,.6499687
2259,.85,1.490207,.6714835
2259,.9,1.777241,.7004221
2259,.95,2.352721,.7114039
2260,.05,-.726021,.2991436
2260,.1,-.541068,.3937262
2260,.15,-.2960946,.4090186
2260,.2,-.2319555,.4575664
2260,.25,-.1086035,.4730169
2260,.3,.0416048,.472173
2260,.35,.1323393,.4972227
2260,.4,.2526593,.5166428
2260,.45,.3562742,.5335935
2260,.5,.5079898,.5363818
2260,.55,.5987701,.5591305
2260,.6,.7160134,.5702292
2260,.65,.8578792,.5746559
2260,.7,.9444808,.601325
2260,.75,1.117894,.6247255
2260,.8,1.285387,.6528637
2260,.85,1.496844,.6744743
2260,.9,1.785157,.7035418
2260,.95,2.363201,.7145725
2261,.05,-.7292548,.300476
2261,.1,-.543478,.3954799
2261,.15,-.2974134,.4108404
2261,.2,-.2329887,.4596044
2261,.25,-.1090872,.4751238
2261,.3,.0417901,.4742761
2261,.35,.1329287,.4994374
2261,.4,.2537846,.518944
2261,.45,.3578611,.5359702
2261,.5,.5102525,.5387709
2261,.55,.601437,.561621
2261,.6,.7192026,.5727691
2261,.65,.8617003,.5772155
2261,.7,.9486877,.6040033
2261,.75,1.122873,.6275081
2261,.8,1.291112,.6557716
2261,.85,1.503511,.6774785
2261,.9,1.793108,.7066755
2261,.95,2.373727,.7177553
2262,.05,-.7325029,.3018143
2262,.1,-.5458986,.3972413
2262,.15,-.2987381,.4126703
2262,.2,-.2340264,.4616515
2262,.25,-.1095731,.47724
2262,.3,.0419763,.4763885
2262,.35,.1335208,.5016618
2262,.4,.254915,.5212554
2262,.45,.359455,.5383574
2262,.5,.5125251,.5411705
2262,.55,.6041158,.5641224
2262,.6,.722406,.5753202
2262,.65,.8655383,.5797864
2262,.7,.9529131,.6066936
2262,.75,1.127874,.630303
2262,.8,1.296863,.6586924
2262,.85,1.510208,.6804959
2262,.9,1.801094,.709823
2262,.95,2.384299,.7209522
2263,.05,-.7357655,.3031586
2263,.1,-.5483301,.3990107
2263,.15,-.3000687,.4145083
2263,.2,-.2350688,.4637077
2263,.25,-.1100611,.4793656
2263,.3,.0421632,.4785104
2263,.35,.1341155,.5038963
2263,.4,.2560504,.5235771
2263,.45,.361056,.5407553
2263,.5,.5148079,.543581
2263,.55,.6068066,.5666351
2263,.6,.7256236,.5778828
2263,.65,.8693935,.5823689
2263,.7,.9571575,.6093959
2263,.75,1.132898,.6331105
2263,.8,1.302639,.6616263
2263,.85,1.516935,.6835269
2263,.9,1.809117,.7129846
2263,.95,2.394919,.7241634
2264,.05,-.7390426,.3045089
2264,.1,-.5507724,.4007879
2264,.15,-.3014052,.4163546
2264,.2,-.2361158,.4657731
2264,.25,-.1105513,.4815008
2264,.3,.042351,.4806417
2264,.35,.1347128,.5061406
2264,.4,.2571909,.5259091
2264,.45,.3626642,.5431638
2264,.5,.5171009,.5460021
2264,.55,.6095094,.5691589
2264,.6,.7288556,.5804566
2264,.65,.8732658,.5849627
2264,.7,.9614207,.6121101
2264,.75,1.137944,.6359304
2264,.8,1.308441,.6645733
2264,.85,1.523691,.6865714
2264,.9,1.817175,.7161603
2264,.95,2.405586,.7273889
2265,.05,-.7423344,.3058652
2265,.1,-.5532256,.402573
2265,.15,-.3027477,.4182091
2265,.2,-.2371675,.4678477
2265,.25,-.1110438,.4836454
2265,.3,.0425396,.4827825
2265,.35,.1353129,.5083951
2265,.4,.2583364,.5282516
2265,.45,.3642795,.5455831
2265,.5,.5194042,.5484341
2265,.55,.6122242,.571694
2265,.6,.732102,.583042
2265,.65,.8771554,.5875682
2265,.7,.965703,.6148365
2265,.75,1.143013,.6387628
2265,.8,1.314269,.6675333
2265,.85,1.530478,.6896294
2265,.9,1.825268,.7193501
2265,.95,2.416301,.7306287
2266,.05,-.7456408,.3072276
2266,.1,-.5556897,.4043661
2266,.15,-.3040961,.4200718
2266,.2,-.2382239,.4699315
2266,.25,-.1115383,.4857996
2266,.3,.0427291,.4849329
2266,.35,.1359156,.5106595
2266,.4,.2594871,.5306044
2266,.45,.365902,.5480132
2266,.5,.5217176,.5508768
2266,.55,.6149511,.5742403
2266,.6,.7353628,.5856389
2266,.65,.8810623,.5901853
2266,.7,.9700043,.617575
2266,.75,1.148104,.6416079
2266,.8,1.320123,.6705065
2266,.85,1.537295,.6927011
2266,.9,1.833398,.7225541
2266,.95,2.427063,.733883
2267,.05,-.748962,.308596
2267,.1,-.5581648,.4061672
2267,.15,-.3054506,.4219429
2267,.2,-.2392849,.4720246
2267,.25,-.1120352,.4879634
2267,.3,.0429194,.4870929
2267,.35,.136521,.512934
2267,.4,.2606429,.5329679
2267,.45,.3675318,.5504541
2267,.5,.5240414,.5533305
2267,.55,.6176901,.5767981
2267,.6,.7386382,.5882475
2267,.65,.8849867,.5928141
2267,.7,.9743248,.6203258
2267,.75,1.153218,.6444658
2267,.8,1.326003,.6734931
2267,.85,1.544142,.6957865
2267,.9,1.841565,.7257725
2267,.95,2.437874,.7371518
2268,.05,-.7522979,.3099705
2268,.1,-.5606509,.4079763
2268,.15,-.3068111,.4238222
2268,.2,-.2403507,.4741271
2268,.25,-.1125342,.4901368
2268,.3,.0431106,.4892624
2268,.35,.137129,.5152186
2268,.4,.2618038,.5353417
2268,.45,.3691688,.5529059
2268,.5,.5263755,.555795
2268,.55,.6204414,.5793671
2268,.6,.7419281,.5908675
2268,.65,.8889284,.5954545
2268,.7,.9786645,.6230887
2268,.75,1.158354,.6473362
2268,.8,1.331909,.6764928
2268,.85,1.55102,.6988855
2268,.9,1.849767,.7290051
2268,.95,2.448732,.7404351
2269,.05,-.7556487,.3113512
2269,.1,-.5631481,.4097935
2269,.15,-.3081777,.42571
2269,.2,-.2414213,.4762389
2269,.25,-.1130354,.4923199
2269,.3,.0433026,.4914416
2269,.35,.1377398,.5175135
2269,.4,.2629699,.5377262
2269,.45,.3708132,.5553685
2269,.5,.52872,.5582706
2269,.55,.6232049,.5819477
2269,.6,.7452328,.5934994
2269,.65,.8928878,.5981067
2269,.7,.9830236,.625864
2269,.75,1.163513,.6502196
2269,.8,1.337841,.679506
2269,.85,1.557928,.7019985
2269,.9,1.858006,.7322522
2269,.95,2.459639,.743733
2270,.05,-.7590145,.3127379
2270,.1,-.5656564,.4116187
2270,.15,-.3095503,.4276061
2270,.2,-.2424966,.4783601
2270,.25,-.1135389,.4945128
2270,.3,.0434955,.4936305
2270,.35,.1383533,.5198185
2270,.4,.2641412,.5401213
2270,.45,.3724648,.5578422
2270,.5,.531075,.5607572
2270,.55,.6259807,.5845398
2270,.6,.7485521,.5961428
2270,.65,.8968648,.6007707
2270,.7,.987402,.6286517
2270,.75,1.168696,.6531157
2270,.8,1.3438,.6825326
2270,.85,1.564867,.7051252
2270,.9,1.866282,.7355137
2270,.95,2.470594,.7470458
2271,.05,-.7623951,.3141309
2271,.1,-.5681759,.4134521
2271,.15,-.3109291,.4295107
2271,.2,-.2435767,.4804907
2271,.25,-.1140446,.4967154
2271,.3,.0436892,.4958292
2271,.35,.1389695,.5221339
2271,.4,.2653177,.542527
2271,.45,.3741238,.5603269
2271,.5,.5334405,.5632549
2271,.55,.6287689,.5871434
2271,.6,.7518862,.5987981
2271,.65,.9008595,.6034466
2271,.7,.9918,.6314518
2271,.75,1.173901,.6560247
2271,.8,1.349786,.6855726
2271,.85,1.571837,.7082659
2271,.9,1.874594,.7387897
2271,.95,2.481599,.7503731
2272,.05,-.7657909,.31553
2272,.1,-.5707065,.4152936
2272,.15,-.312314,.4314237
2272,.2,-.2446616,.4826308
2272,.25,-.1145525,.4989277
2272,.3,.0438838,.4980376
2272,.35,.1395885,.5244594
2272,.4,.2664994,.5449434
2272,.45,.3757901,.5628226
2272,.5,.5358164,.5657636
2272,.55,.6315694,.5897585
2272,.6,.7552351,.6014652
2272,.65,.9048719,.6061343
2272,.7,.9962175,.6342642
2272,.75,1.17913,.6589466
2272,.8,1.355797,.6886262
2272,.85,1.578838,.7114205
2272,.9,1.882944,.7420803
2272,.95,2.492652,.7537153
2273,.05,-.7692018,.3169354
2273,.1,-.5732486,.4171434
2273,.15,-.3137051,.4333453
2273,.2,-.2457513,.4847806
2273,.25,-.1150628,.50115
2273,.3,.0440793,.5002559
2273,.35,.1402103,.5267954
2273,.4,.2676864,.5473707
2273,.45,.3774639,.5653295
2273,.5,.538203,.5682836
2273,.55,.6343825,.5923854
2273,.6,.758599,.6041442
2273,.65,.9089023,.6088341
2273,.7,1.000655,.6370893
2273,.75,1.184382,.6618817
2273,.8,1.361836,.6916934
2273,.85,1.585871,.7145892
2273,.9,1.891331,.7453856
2273,.95,2.503754,.7570724
2274,.05,-.7726279,.3183471
2274,.1,-.5758018,.4190014
2274,.15,-.3151023,.4352755
2274,.2,-.2468459,.4869398
2274,.25,-.1155753,.5033822
2274,.3,.0442756,.5024841
2274,.35,.1408348,.5291418
2274,.4,.2688787,.5498087
2274,.45,.3791452,.5678475
2274,.5,.5406002,.5708148
2274,.55,.637208,.5950239
2274,.6,.7619779,.6068351
2274,.65,.9129507,.6115459
2274,.7,1.005112,.639927
2274,.75,1.189657,.6648297
2274,.8,1.367902,.6947743
2274,.85,1.592934,.7177721
2274,.9,1.899755,.7487056
2274,.95,2.514906,.7604445
2275,.05,-.7760692,.319765
2275,.1,-.5783665,.4208676
2275,.15,-.3165058,.4372142
2275,.2,-.2479454,.4891086
2275,.25,-.11609,.5056243
2275,.3,.0444728,.5047222
2275,.35,.141462,.5314987
2275,.4,.2700763,.5522575
2275,.45,.3808339,.5703767
2275,.5,.543008,.5733572
2275,.55,.6400462,.5976741
2275,.6,.7653717,.6095379
2275,.65,.917017,.6142697
2275,.7,1.009588,.6427772
2275,.75,1.194956,.6677909
2275,.8,1.373995,.6978688
2275,.85,1.600029,.7209691
2275,.9,1.908216,.7520404
2275,.95,2.526108,.7638315
2276,.05,-.7795259,.3211893
2276,.1,-.5809426,.4227422
2276,.15,-.3179156,.4391616
2276,.2,-.2490498,.4912872
2276,.25,-.1166071,.5078764
2276,.3,.0446709,.5069703
2276,.35,.1420921,.533866
2276,.4,.2712792,.5547174
2276,.45,.3825302,.5729172
2276,.5,.5454267,.575911
2276,.55,.6428971,.6003363
2276,.6,.7687808,.6122529
2276,.65,.9211015,.6170058
2276,.7,1.014085,.6456403
2276,.75,1.200278,.6707653
2276,.8,1.380115,.7009772
2276,.85,1.607156,.7241803
2276,.9,1.916716,.75539
2276,.95,2.537359,.7672337
2277,.05,-.7829979,.3226199
2277,.1,-.5835301,.4246251
2277,.15,-.3193316,.4411177
2277,.2,-.250159,.4934754
2277,.25,-.1171265,.5101385
2277,.3,.0448699,.5092283
2277,.35,.142725,.5362439
2277,.4,.2724876,.5571881
2277,.45,.384234,.575469
2277,.5,.547856,.5784761
2277,.55,.6457605,.6030101
2277,.6,.7722049,.6149799
2277,.65,.9252041,.619754
2277,.7,1.018602,.6485159
2277,.75,1.205624,.673753
2277,.8,1.386262,.7040994
2277,.85,1.614314,.7274059
2277,.9,1.925253,.7587546
2277,.95,2.548661,.770651
2278,.05,-.7864854,.3240569
2278,.1,-.5861292,.4265164
2278,.15,-.3207539,.4430825
2278,.2,-.2512732,.4956734
2278,.25,-.1176482,.5124106
2278,.3,.0450697,.5114965
2278,.35,.1433607,.5386323
2278,.4,.2737012,.5596699
2278,.45,.3859454,.5780322
2278,.5,.5502962,.5810527
2278,.55,.6486368,.605696
2278,.6,.7756444,.617719
2278,.65,.929325,.6225144
2278,.7,1.023139,.6514044
2278,.75,1.210994,.6767539
2278,.8,1.392436,.7072355
2278,.85,1.621504,.7306458
2278,.9,1.933828,.7621341
2278,.95,2.560013,.7740836
2279,.05,-.7899885,.3255002
2279,.1,-.5887399,.4284162
2279,.15,-.3221826,.445056
2279,.2,-.2523924,.4978811
2279,.25,-.1181722,.514693
2279,.3,.0452705,.5137748
2279,.35,.1439993,.5410315
2279,.4,.2749203,.5621627
2279,.45,.3876644,.5806068
2279,.5,.5527472,.5836408
2279,.55,.6515259,.6083938
2279,.6,.7790992,.6204704
2279,.65,.9334643,.6252871
2279,.7,1.027696,.6543059
2279,.75,1.216388,.6797682
2279,.8,1.398638,.7103856
2279,.85,1.628727,.7339002
2279,.9,1.942441,.7655287
2279,.95,2.571415,.7775314
2280,.05,-.7935072,.32695
2280,.1,-.5913622,.4303244
2280,.15,-.3236176,.4470383
2280,.2,-.2535166,.5000988
2280,.25,-.1186985,.5169855
2280,.3,.0454721,.5160632
2280,.35,.1446407,.5434412
2280,.4,.2761448,.5646666
2280,.45,.3893911,.5831929
2280,.5,.5552093,.5862404
2280,.55,.6544278,.6111037
2280,.6,.7825693,.623234
2280,.65,.9376221,.6280722
2280,.7,1.032274,.6572202
2280,.75,1.221806,.6827959
2280,.8,1.404868,.7135497
2280,.85,1.635981,.737169
2280,.9,1.951093,.7689385
2280,.95,2.582869,.7809946
2281,.05,-.7970415,.3284063
2281,.1,-.5939961,.4322411
2281,.15,-.325059,.4490294
2281,.2,-.2546458,.5023262
2281,.25,-.1192272,.5192882
2281,.3,.0456747,.5183617
2281,.35,.1452849,.5458618
2281,.4,.2773748,.5671816
2281,.45,.3911255,.5857905
2281,.5,.5576822,.5888515
2281,.55,.6573427,.6138256
2281,.6,.786055,.6260099
2281,.65,.9417983,.6308697
2281,.7,1.036871,.6601475
2281,.75,1.227248,.6858371
2281,.8,1.411125,.7167279
2281,.85,1.643268,.7404524
2281,.9,1.959784,.7723634
2281,.95,2.594373,.7844732
2282,.05,-.8005916,.329869
2282,.1,-.5966418,.4341663
2282,.15,-.3265068,.4510294
2282,.2,-.25578,.5045636
2282,.25,-.1197583,.5216011
2282,.3,.0458781,.5206705
2282,.35,.145932,.5482931
2282,.4,.2786102,.5697079
2282,.45,.3928676,.5883996
2282,.5,.5601661,.5914742
2282,.55,.6602705,.6165596
2282,.6,.7895561,.6287982
2282,.65,.9459931,.6336796
2282,.7,1.04149,.6630878
2282,.75,1.232714,.6888919
2282,.8,1.41741,.7199202
2282,.85,1.650587,.7437505
2282,.9,1.968513,.7758035
2282,.95,2.605928,.7879673
2283,.05,-.8041575,.3313383
2283,.1,-.5992993,.4361001
2283,.15,-.3279611,.4530383
2283,.2,-.2569193,.506811
2283,.25,-.1202917,.5239244
2283,.3,.0460824,.5229896
2283,.35,.146582,.5507352
2283,.4,.2798512,.5722454
2283,.45,.3946174,.5910203
2283,.5,.5626612,.5941088
2283,.55,.6632114,.6193057
2283,.6,.7930728,.6315989
2283,.65,.9502066,.636502
2283,.7,1.046129,.6660413
2283,.75,1.238205,.6919603
2283,.8,1.423724,.7231268
2283,.85,1.657939,.7470632
2283,.9,1.97728,.779259
2283,.95,2.617535,.7914769
2284,.05,-.8077393,.3328141
2284,.1,-.6019686,.4380426
2284,.15,-.3294219,.4550562
2284,.2,-.2580636,.5090684
2284,.25,-.1208275,.526258
2284,.3,.0462877,.5253191
2284,.35,.1472349,.5531882
2284,.4,.2810977,.5747942
2284,.45,.3963751,.5936528
2284,.5,.5651673,.596755
2284,.55,.6661654,.6220642
2284,.6,.7966053,.6344122
2284,.65,.954439,.6393371
2284,.7,1.050788,.6690079
2284,.75,1.24372,.6950424
2284,.8,1.430065,.7263477
2284,.85,1.665324,.7503906
2284,.9,1.986087,.7827299
2284,.95,2.629194,.7950022
2285,.05,-.811337,.3342965
2285,.1,-.6046498,.4399936
2285,.15,-.3308891,.4570831
2285,.2,-.259213,.5113358
2285,.25,-.1213657,.5286019
2285,.3,.0464939,.5276589
2285,.35,.1478907,.5556521
2285,.4,.2823497,.5773544
2285,.45,.3981406,.596297
2285,.5,.5676846,.5994129
2285,.55,.6691326,.6248349
2285,.6,.8001534,.6372378
2285,.65,.9586901,.6421847
2285,.7,1.055468,.6719877
2285,.75,1.24926,.6981381
2285,.8,1.436435,.7295828
2285,.85,1.672741,.7537329
2285,.9,1.994934,.7862163
2285,.95,2.640905,.7985432
2286,.05,-.8149507,.3357854
2286,.1,-.607343,.4419534
2286,.15,-.3323629,.4591189
2286,.2,-.2603676,.5136133
2286,.25,-.1219062,.5309563
2286,.3,.0467009,.5300091
2286,.35,.1485494,.558127
2286,.4,.2836073,.579926
2286,.45,.3999139,.5989529
2286,.5,.5702131,.6020827
2286,.55,.6721129,.627618
2286,.6,.8037173,.6400761
2286,.65,.9629601,.645045
2286,.7,1.06017,.6749808
2286,.75,1.254824,.7012476
2286,.8,1.442833,.7328324
2286,.85,1.680192,.7570901
2286,.9,2.003819,.789718
2286,.95,2.652667,.8020999
2287,.05,-.8185806,.3372811
2287,.1,-.6100482,.4439219
2287,.15,-.3338433,.4611639
2287,.2,-.2615273,.515901
2287,.25,-.1224492,.5333213
2287,.3,.046909,.5323698
2287,.35,.149211,.560613
2287,.4,.2848705,.582509
2287,.45,.4016952,.6016207
2287,.5,.5727528,.6047645
2287,.55,.6751066,.6304134
2287,.6,.8072972,.6429271
2287,.65,.9672492,.6479182
2287,.7,1.064892,.6779872
2287,.75,1.260413,.704371
2287,.8,1.449259,.7360966
2287,.85,1.687675,.7604622
2287,.9,2.012744,.7932355
2287,.95,2.664482,.8056726
2288,.05,-.8222266,.3387834
2288,.1,-.6127654,.4458991
2288,.15,-.3353303,.463218
2288,.2,-.2626922,.5181988
2288,.25,-.1229946,.5356967
2288,.3,.0471179,.534741
2288,.35,.1498756,.5631101
2288,.4,.2861393,.5851036
2288,.45,.4034844,.6043004
2288,.5,.575304,.6074582
2288,.55,.6781136,.6332213
2288,.6,.8108929,.6457908
2288,.65,.9715574,.650804
2288,.7,1.069635,.681007
2288,.75,1.266027,.7075084
2288,.8,1.455714,.7393752
2288,.85,1.695192,.7638494
2288,.9,2.021709,.7967687
2288,.95,2.67635,.8092611
2289,.05,-.8258888,.3402923
2289,.1,-.6154946,.4478852
2289,.15,-.3368239,.4652811
2289,.2,-.2638622,.5205069
2289,.25,-.1235424,.5380828
2289,.3,.0473278,.5371228
2289,.35,.1505432,.5656182
2289,.4,.2874138,.5877097
2289,.45,.4052815,.6069919
2289,.5,.5778664,.6101638
2289,.55,.6811339,.6360417
2289,.6,.8145046,.6486671
2289,.65,.9758848,.6537027
2289,.7,1.074399,.6840402
2289,.75,1.271666,.7106597
2289,.8,1.462198,.7426684
2289,.85,1.702743,.7672516
2289,.9,2.030714,.8003175
2289,.95,2.688271,.8128656
2290,.05,-.8295675,.341808
2290,.1,-.6182361,.4498801
2290,.15,-.3383241,.4673536
2290,.2,-.2650375,.5228253
2290,.25,-.1240927,.5404794
2290,.3,.0475386,.5395152
2290,.35,.1512137,.5681375
2290,.4,.288694,.5903274
2290,.45,.4070867,.6096956
2290,.5,.5804403,.6128815
2290,.55,.6841677,.6388747
2290,.6,.8181326,.6515564
2290,.65,.9802315,.6566144
2290,.7,1.079184,.6870871
2290,.75,1.27733,.713825
2290,.8,1.468711,.7459763
2290,.85,1.710327,.770669
2290,.9,2.039759,.8038822
2290,.95,2.700245,.8164862
2291,.05,-.8332624,.3433304
