,discrate,year,rcp,variable,pulse,damages
214,1.0,2127.0,rcp45,nocons_betas_SSP3,pulse,0.11581685792824889
215,1.0,2127.0,rcp85,nocons_betas_SSP3,pulse,0.21881898488177903
216,1.0,2128.0,rcp45,nocons_betas_SSP3,pulse,0.11523515503492618
217,1.0,2128.0,rcp85,nocons_betas_SSP3,pulse,0.21825378164337214
218,1.0,2129.0,rcp45,nocons_betas_SSP3,pulse,0.11475193703363182
219,1.0,2129.0,rcp85,nocons_betas_SSP3,pulse,0.21774405027132526
220,1.0,2130.0,rcp45,nocons_betas_SSP3,pulse,0.11449711892413822
221,1.0,2130.0,rcp85,nocons_betas_SSP3,pulse,0.21738163495288057
222,1.0,2131.0,rcp45,nocons_betas_SSP3,pulse,0.11469307923497046
223,1.0,2131.0,rcp85,nocons_betas_SSP3,pulse,0.21732205887217204
224,1.0,2132.0,rcp45,nocons_betas_SSP3,pulse,0.11484772086632807
225,1.0,2132.0,rcp85,nocons_betas_SSP3,pulse,0.2172141781952549
226,1.0,2133.0,rcp45,nocons_betas_SSP3,pulse,0.11498667204658308
227,1.0,2133.0,rcp85,nocons_betas_SSP3,pulse,0.2170764445174186
228,1.0,2134.0,rcp45,nocons_betas_SSP3,pulse,0.1148744721456059
229,1.0,2134.0,rcp85,nocons_betas_SSP3,pulse,0.21674453830618606
230,1.0,2135.0,rcp45,nocons_betas_SSP3,pulse,0.11449839003838606
231,1.0,2135.0,rcp85,nocons_betas_SSP3,pulse,0.21621226811263886
232,1.0,2136.0,rcp45,nocons_betas_SSP3,pulse,0.11388155640374316
233,1.0,2136.0,rcp85,nocons_betas_SSP3,pulse,0.21549850960308992
234,1.0,2137.0,rcp45,nocons_betas_SSP3,pulse,0.11326535976848032
235,1.0,2137.0,rcp85,nocons_betas_SSP3,pulse,0.21477263862247747
236,1.0,2138.0,rcp45,nocons_betas_SSP3,pulse,0.11265020612044806
237,1.0,2138.0,rcp85,nocons_betas_SSP3,pulse,0.21403535328857823
238,1.0,2139.0,rcp45,nocons_betas_SSP3,pulse,0.11207730509195911
239,1.0,2139.0,rcp85,nocons_betas_SSP3,pulse,0.21331525923066658
240,1.0,2140.0,rcp45,nocons_betas_SSP3,pulse,0.11160170090062334
241,1.0,2140.0,rcp85,nocons_betas_SSP3,pulse,0.21264981791986842
242,1.0,2141.0,rcp45,nocons_betas_SSP3,pulse,0.11134492088602511
243,1.0,2141.0,rcp85,nocons_betas_SSP3,pulse,0.21212087231262888
244,1.0,2142.0,rcp45,nocons_betas_SSP3,pulse,0.1112572742701392
245,1.0,2142.0,rcp85,nocons_betas_SSP3,pulse,0.21169299306532738
246,1.0,2143.0,rcp45,nocons_betas_SSP3,pulse,0.1111450662697786
247,1.0,2143.0,rcp85,nocons_betas_SSP3,pulse,0.21123451692127604
248,1.0,2144.0,rcp45,nocons_betas_SSP3,pulse,0.11102856145084529
249,1.0,2144.0,rcp85,nocons_betas_SSP3,pulse,0.2107593129762028
250,1.0,2145.0,rcp45,nocons_betas_SSP3,pulse,0.11083723773324666
251,1.0,2145.0,rcp85,nocons_betas_SSP3,pulse,0.21022056023915567
252,1.0,2146.0,rcp45,nocons_betas_SSP3,pulse,0.11046692520032515
253,1.0,2146.0,rcp85,nocons_betas_SSP3,pulse,0.20954997982310156
254,1.0,2147.0,rcp45,nocons_betas_SSP3,pulse,0.11009422110127741
255,1.0,2147.0,rcp85,nocons_betas_SSP3,pulse,0.20886615694328406
256,1.0,2148.0,rcp45,nocons_betas_SSP3,pulse,0.10963702476858184
257,1.0,2148.0,rcp85,nocons_betas_SSP3,pulse,0.20811535178740134
258,1.0,2149.0,rcp45,nocons_betas_SSP3,pulse,0.10916423793258483
259,1.0,2149.0,rcp85,nocons_betas_SSP3,pulse,0.20734218340139524
260,1.0,2150.0,rcp45,nocons_betas_SSP3,pulse,0.10871012383620325
261,1.0,2150.0,rcp85,nocons_betas_SSP3,pulse,0.2065684052218813
262,1.0,2151.0,rcp45,nocons_betas_SSP3,pulse,0.10829924512047555
263,1.0,2151.0,rcp85,nocons_betas_SSP3,pulse,0.20581155359479486
264,1.0,2152.0,rcp45,nocons_betas_SSP3,pulse,0.10806321085704086
265,1.0,2152.0,rcp85,nocons_betas_SSP3,pulse,0.20515784894940256
266,1.0,2153.0,rcp45,nocons_betas_SSP3,pulse,0.10809316060619145
267,1.0,2153.0,rcp85,nocons_betas_SSP3,pulse,0.20466552395289375
268,1.0,2154.0,rcp45,nocons_betas_SSP3,pulse,0.10825985619001598
269,1.0,2154.0,rcp85,nocons_betas_SSP3,pulse,0.20425032712063243
270,1.0,2155.0,rcp45,nocons_betas_SSP3,pulse,0.10830491610747991
271,1.0,2155.0,rcp85,nocons_betas_SSP3,pulse,0.20374687462611024
272,1.0,2156.0,rcp45,nocons_betas_SSP3,pulse,0.10822851363980379
273,1.0,2156.0,rcp85,nocons_betas_SSP3,pulse,0.20315700064619058
274,1.0,2157.0,rcp45,nocons_betas_SSP3,pulse,0.10797217950926415
275,1.0,2157.0,rcp85,nocons_betas_SSP3,pulse,0.2024453099268496
276,1.0,2158.0,rcp45,nocons_betas_SSP3,pulse,0.10751865822635046
277,1.0,2158.0,rcp85,nocons_betas_SSP3,pulse,0.20160301113842405
278,1.0,2159.0,rcp45,nocons_betas_SSP3,pulse,0.10695166027256157
279,1.0,2159.0,rcp85,nocons_betas_SSP3,pulse,0.20068478330184694
280,1.0,2160.0,rcp45,nocons_betas_SSP3,pulse,0.10636835543367708
281,1.0,2160.0,rcp85,nocons_betas_SSP3,pulse,0.19975282565985997
282,1.0,2161.0,rcp45,nocons_betas_SSP3,pulse,0.10586487382603045
283,1.0,2161.0,rcp85,nocons_betas_SSP3,pulse,0.19886750578110624
284,1.0,2162.0,rcp45,nocons_betas_SSP3,pulse,0.10554906378007554
285,1.0,2162.0,rcp85,nocons_betas_SSP3,pulse,0.19809547986108317
286,1.0,2163.0,rcp45,nocons_betas_SSP3,pulse,0.10551643195224646
287,1.0,2163.0,rcp85,nocons_betas_SSP3,pulse,0.19749459698644997
288,1.0,2164.0,rcp45,nocons_betas_SSP3,pulse,0.10568486975548277
289,1.0,2164.0,rcp85,nocons_betas_SSP3,pulse,0.19701238131969778
