temp,no_wgt_comm,adj_sample_wgt_comm,no_wgt_low,adj_sample_wgt_low,no_wgt_ag,adj_sample_wgt_ag,no_wgt_nonag,adj_sample_wgt_nonag
27.3,18695,.0063493450522154,10273,.0032486583720424,2512,.0011595283405317,5910,.0019411583396414
27.4,18643,.0055308280827679,10478,.0028710502081912,1847,.0007938041187199,6318,.0018659737558568
27.5,23204,.0068414972385007,13458,.0037506923637096,2063,.0009386821278508,7683,.0021521227469403
27.6,20024,.0063273931373633,11194,.0033740568544989,2066,.000961060190571,6764,.0019922760922935
27.7,20537,.0070338251877899,11802,.0037893058481062,1892,.0009285850128009,6843,.0023159343268828
27.8,20831,.0063786886193467,11134,.0032347768191512,2720,.0010952369300616,6977,.0020486748701338
27.9,21878,.0071987973219834,12150,.0037345439141436,2500,.0011672372849496,7228,.0022970161228901
28,21181,.0065634756225155,11699,.0035260414994482,2408,.000951200518692,7074,.0020862336043752
28.1,21010,.007135843645159,12012,.0038497312081951,2363,.0009659907835324,6635,.0023201216534314
28.2,20833,.0059849795470495,11987,.0031587380917308,2164,.0008419715771897,6682,.0019842698781289
28.3,19817,.0055108897784928,11063,.002795127219426,2217,.0009033037640922,6537,.0018124587949746
28.4,19375,.0058376979510735,10872,.0029126323230422,2508,.0012144567571166,5995,.0017106088709147
28.5,16716,.0051731299782665,9089,.0026148904810022,2256,.0009334642279164,5371,.0016247752693479
28.6,18431,.0048797602244761,10780,.0027006405254091,1913,.0006884175934161,5738,.0014907021056509
28.7,18726,.0054188817967669,10723,.0029354251221863,2316,.0009042830180128,5687,.0015791736565678
28.8,18956,.004941571295455,10682,.0024920676308402,2311,.0009628628077625,5963,.0014866408568524
28.9,20146,.0052380908248146,11975,.0028234844144928,1998,.0007648979434265,6173,.0016497084668954
29,22162,.0058829482168123,12357,.0030170161256411,2577,.0009465685374206,7228,.0019193635537507
29.1,16770,.004278100745255,9629,.0022025363415228,2099,.0008184794808592,5042,.001257084922873
29.2,21229,.0049947118099709,12445,.0026840715436052,2367,.0008177928964965,6417,.0014928473698692
29.3,21160,.0049463999372259,12450,.0026068766458316,2290,.0008934756758272,6420,.0014460476155671
29.4,20410,.0050387782060266,11561,.0026080646177897,2401,.0008612421592069,6448,.00156947142903
29.5,21874,.0054171699331587,12478,.0028588283819548,2464,.000880960911795,6932,.0016773806394088
29.6,18658,.0051990161930107,10477,.0025921550664361,2616,.0011037428570617,5565,.0015031182695129
29.7,22019,.0058274447486539,12574,.0031297654458715,2401,.0008517417922995,7044,.0018459375104829
29.8,22535,.0049997529633599,13285,.0027049554461245,2494,.0007734814823159,6756,.0015213160349195
