,discrate,year,rcp,variable,pulse,damages
319,1.0,2179.0,rcp85,ce_betas_SSP3,pulse,0.2389353991639369
320,1.0,2180.0,rcp45,ce_betas_SSP3,pulse,0.13199776323534232
321,1.0,2180.0,rcp85,ce_betas_SSP3,pulse,0.2377113547732729
322,1.0,2181.0,rcp45,ce_betas_SSP3,pulse,0.13126209153827245
323,1.0,2181.0,rcp85,ce_betas_SSP3,pulse,0.236486744630733
324,1.0,2182.0,rcp45,ce_betas_SSP3,pulse,0.1305314662777263
325,1.0,2182.0,rcp85,ce_betas_SSP3,pulse,0.23526720383745336
326,1.0,2183.0,rcp45,ce_betas_SSP3,pulse,0.12985024246142207
327,1.0,2183.0,rcp85,ce_betas_SSP3,pulse,0.23407841902805093
328,1.0,2184.0,rcp45,ce_betas_SSP3,pulse,0.1292686900039928
329,1.0,2184.0,rcp85,ce_betas_SSP3,pulse,0.23294910728822169
330,1.0,2185.0,rcp45,ce_betas_SSP3,pulse,0.1288530211883198
331,1.0,2185.0,rcp85,ce_betas_SSP3,pulse,0.23191672109198508
332,1.0,2186.0,rcp45,ce_betas_SSP3,pulse,0.12872941780135772
333,1.0,2186.0,rcp85,ce_betas_SSP3,pulse,0.2310523347969206
334,1.0,2187.0,rcp45,ce_betas_SSP3,pulse,0.12858131750474955
335,1.0,2187.0,rcp85,ce_betas_SSP3,pulse,0.2301748205218295
336,1.0,2188.0,rcp45,ce_betas_SSP3,pulse,0.12845462503510868
337,1.0,2188.0,rcp85,ce_betas_SSP3,pulse,0.22931044813559287
338,1.0,2189.0,rcp45,ce_betas_SSP3,pulse,0.12831858896919549
339,1.0,2189.0,rcp85,ce_betas_SSP3,pulse,0.22844193361327206
340,1.0,2190.0,rcp45,ce_betas_SSP3,pulse,0.1279202136828925
341,1.0,2190.0,rcp85,ce_betas_SSP3,pulse,0.22742723360853298
342,1.0,2191.0,rcp45,ce_betas_SSP3,pulse,0.12734634175211867
343,1.0,2191.0,rcp85,ce_betas_SSP3,pulse,0.2263166525182758
344,1.0,2192.0,rcp45,ce_betas_SSP3,pulse,0.1267017371672672
345,1.0,2192.0,rcp85,ce_betas_SSP3,pulse,0.22516987182390916
346,1.0,2193.0,rcp45,ce_betas_SSP3,pulse,0.12607662009853374
