variable,batch,rcp,gcm,model,year,ssp,global_damages_constant_model_collapsed,anomaly
damages,batch13,rcp45,CCSM4,OECD Env-Growth,2075,SSP3,-175217777110.91412,1.266554355621338
damages,batch14,rcp45,CCSM4,IIASA GDP,2075,SSP3,-138702175710.8559,1.266554355621338
damages,batch14,rcp45,CCSM4,OECD Env-Growth,2075,SSP3,-175444410707.06137,1.266554355621338
damages,batch2,rcp45,CCSM4,IIASA GDP,2075,SSP3,-137719177416.83472,1.266554355621338
damages,batch2,rcp45,CCSM4,OECD Env-Growth,2075,SSP3,-174700151561.49503,1.266554355621338
damages,batch3,rcp45,CCSM4,IIASA GDP,2075,SSP3,-137509735010.61893,1.266554355621338
damages,batch3,rcp45,CCSM4,OECD Env-Growth,2075,SSP3,-174410112395.48944,1.266554355621338
damages,batch4,rcp45,CCSM4,IIASA GDP,2075,SSP3,-139228574359.51843,1.266554355621338
damages,batch4,rcp45,CCSM4,OECD Env-Growth,2075,SSP3,-175728012623.40872,1.266554355621338
damages,batch5,rcp45,CCSM4,IIASA GDP,2075,SSP3,-144516362546.34375,1.266554355621338
damages,batch5,rcp45,CCSM4,OECD Env-Growth,2075,SSP3,-181485816030.4752,1.266554355621338
damages,batch6,rcp45,CCSM4,IIASA GDP,2075,SSP3,-140644098931.0059,1.266554355621338
damages,batch6,rcp45,CCSM4,OECD Env-Growth,2075,SSP3,-177398802684.72314,1.266554355621338
damages,batch7,rcp45,CCSM4,IIASA GDP,2075,SSP3,-140917245471.92758,1.266554355621338
damages,batch7,rcp45,CCSM4,OECD Env-Growth,2075,SSP3,-177058824383.42538,1.266554355621338
damages,batch8,rcp45,CCSM4,IIASA GDP,2075,SSP3,-140221892705.05624,1.266554355621338
damages,batch8,rcp45,CCSM4,OECD Env-Growth,2075,SSP3,-176829792889.44125,1.266554355621338
damages,batch9,rcp45,CCSM4,IIASA GDP,2075,SSP3,-138385184043.12372,1.266554355621338
damages,batch9,rcp45,CCSM4,OECD Env-Growth,2075,SSP3,-175220840668.966,1.266554355621338
damages,batch0,rcp45,CCSM4,IIASA GDP,2076,SSP3,-96263539079.14775,1.2728426456451416
damages,batch0,rcp45,CCSM4,OECD Env-Growth,2076,SSP3,-124728781530.43411,1.2728426456451416
damages,batch1,rcp45,CCSM4,IIASA GDP,2076,SSP3,-96084642371.69995,1.2728426456451416
damages,batch1,rcp45,CCSM4,OECD Env-Growth,2076,SSP3,-124845013184.62018,1.2728426456451416
damages,batch10,rcp45,CCSM4,IIASA GDP,2076,SSP3,-94297810774.77405,1.2728426456451416
damages,batch10,rcp45,CCSM4,OECD Env-Growth,2076,SSP3,-122858375225.86736,1.2728426456451416
damages,batch11,rcp45,CCSM4,IIASA GDP,2076,SSP3,-93623520189.5064,1.2728426456451416
damages,batch11,rcp45,CCSM4,OECD Env-Growth,2076,SSP3,-122426280294.53098,1.2728426456451416
damages,batch12,rcp45,CCSM4,IIASA GDP,2076,SSP3,-94040646231.64555,1.2728426456451416
damages,batch12,rcp45,CCSM4,OECD Env-Growth,2076,SSP3,-122418464941.85147,1.2728426456451416
damages,batch13,rcp45,CCSM4,IIASA GDP,2076,SSP3,-94496341994.12611,1.2728426456451416
damages,batch13,rcp45,CCSM4,OECD Env-Growth,2076,SSP3,-123020995216.58533,1.2728426456451416
damages,batch14,rcp45,CCSM4,IIASA GDP,2076,SSP3,-91603759942.73375,1.2728426456451416
damages,batch14,rcp45,CCSM4,OECD Env-Growth,2076,SSP3,-120014073093.2807,1.2728426456451416
damages,batch2,rcp45,CCSM4,IIASA GDP,2076,SSP3,-94433689748.45688,1.2728426456451416
damages,batch2,rcp45,CCSM4,OECD Env-Growth,2076,SSP3,-122965139522.30597,1.2728426456451416
damages,batch3,rcp45,CCSM4,IIASA GDP,2076,SSP3,-93667875438.28632,1.2728426456451416
damages,batch3,rcp45,CCSM4,OECD Env-Growth,2076,SSP3,-122563847709.086,1.2728426456451416
damages,batch4,rcp45,CCSM4,IIASA GDP,2076,SSP3,-94635341979.0636,1.2728426456451416
damages,batch4,rcp45,CCSM4,OECD Env-Growth,2076,SSP3,-122965418505.09415,1.2728426456451416
damages,batch5,rcp45,CCSM4,IIASA GDP,2076,SSP3,-97967226771.25116,1.2728426456451416
damages,batch5,rcp45,CCSM4,OECD Env-Growth,2076,SSP3,-126960294303.87492,1.2728426456451416
damages,batch6,rcp45,CCSM4,IIASA GDP,2076,SSP3,-92073648064.41072,1.2728426456451416
damages,batch6,rcp45,CCSM4,OECD Env-Growth,2076,SSP3,-120701657294.96419,1.2728426456451416
damages,batch7,rcp45,CCSM4,IIASA GDP,2076,SSP3,-95685583818.05042,1.2728426456451416
damages,batch7,rcp45,CCSM4,OECD Env-Growth,2076,SSP3,-124575392469.59544,1.2728426456451416
damages,batch8,rcp45,CCSM4,IIASA GDP,2076,SSP3,-92248394744.01384,1.2728426456451416
damages,batch8,rcp45,CCSM4,OECD Env-Growth,2076,SSP3,-120524657399.10756,1.2728426456451416
damages,batch9,rcp45,CCSM4,IIASA GDP,2076,SSP3,-92486647987.61674,1.2728426456451416
damages,batch9,rcp45,CCSM4,OECD Env-Growth,2076,SSP3,-120599450942.53493,1.2728426456451416
damages,batch0,rcp45,CCSM4,IIASA GDP,2077,SSP3,-131230430737.94519,1.281524896621704
damages,batch0,rcp45,CCSM4,OECD Env-Growth,2077,SSP3,-160232973280.67502,1.281524896621704
damages,batch1,rcp45,CCSM4,IIASA GDP,2077,SSP3,-133151448696.58157,1.281524896621704
damages,batch1,rcp45,CCSM4,OECD Env-Growth,2077,SSP3,-162380277783.43124,1.281524896621704
damages,batch10,rcp45,CCSM4,IIASA GDP,2077,SSP3,-135177059082.84055,1.281524896621704
damages,batch10,rcp45,CCSM4,OECD Env-Growth,2077,SSP3,-164731941501.24393,1.281524896621704
damages,batch11,rcp45,CCSM4,IIASA GDP,2077,SSP3,-133552657509.16945,1.281524896621704
damages,batch11,rcp45,CCSM4,OECD Env-Growth,2077,SSP3,-163540523410.88126,1.281524896621704
damages,batch12,rcp45,CCSM4,IIASA GDP,2077,SSP3,-139000653615.7879,1.281524896621704
damages,batch12,rcp45,CCSM4,OECD Env-Growth,2077,SSP3,-168913947441.48328,1.281524896621704
damages,batch13,rcp45,CCSM4,IIASA GDP,2077,SSP3,-133022791562.83185,1.281524896621704
damages,batch13,rcp45,CCSM4,OECD Env-Growth,2077,SSP3,-162787522917.10834,1.281524896621704
damages,batch14,rcp45,CCSM4,IIASA GDP,2077,SSP3,-129664291909.29387,1.281524896621704
damages,batch14,rcp45,CCSM4,OECD Env-Growth,2077,SSP3,-159256414556.65396,1.281524896621704
damages,batch2,rcp45,CCSM4,IIASA GDP,2077,SSP3,-134622579372.02924,1.281524896621704
damages,batch2,rcp45,CCSM4,OECD Env-Growth,2077,SSP3,-164189471861.8034,1.281524896621704
damages,batch3,rcp45,CCSM4,IIASA GDP,2077,SSP3,-132504184298.82048,1.281524896621704
damages,batch3,rcp45,CCSM4,OECD Env-Growth,2077,SSP3,-162125978210.32767,1.281524896621704
damages,batch4,rcp45,CCSM4,IIASA GDP,2077,SSP3,-137490459110.3839,1.281524896621704
damages,batch4,rcp45,CCSM4,OECD Env-Growth,2077,SSP3,-167155796417.93118,1.281524896621704
damages,batch5,rcp45,CCSM4,IIASA GDP,2077,SSP3,-132711460644.98195,1.281524896621704
damages,batch5,rcp45,CCSM4,OECD Env-Growth,2077,SSP3,-162055095663.73395,1.281524896621704
damages,batch6,rcp45,CCSM4,IIASA GDP,2077,SSP3,-133739763237.22466,1.281524896621704
damages,batch6,rcp45,CCSM4,OECD Env-Growth,2077,SSP3,-163216755644.5213,1.281524896621704
damages,batch7,rcp45,CCSM4,IIASA GDP,2077,SSP3,-130644008477.8413,1.281524896621704
damages,batch7,rcp45,CCSM4,OECD Env-Growth,2077,SSP3,-159995538787.9898,1.281524896621704
damages,batch8,rcp45,CCSM4,IIASA GDP,2077,SSP3,-136271685312.85805,1.281524896621704
damages,batch8,rcp45,CCSM4,OECD Env-Growth,2077,SSP3,-165622907243.0127,1.281524896621704
damages,batch9,rcp45,CCSM4,IIASA GDP,2077,SSP3,-133377922089.85928,1.281524896621704
damages,batch9,rcp45,CCSM4,OECD Env-Growth,2077,SSP3,-162739235454.40598,1.281524896621704
damages,batch0,rcp45,CCSM4,IIASA GDP,2078,SSP3,-100267244427.2593,1.289992094039917
damages,batch0,rcp45,CCSM4,OECD Env-Growth,2078,SSP3,-138826183466.9269,1.289992094039917
damages,batch1,rcp45,CCSM4,IIASA GDP,2078,SSP3,-96907998128.1272,1.289992094039917
damages,batch1,rcp45,CCSM4,OECD Env-Growth,2078,SSP3,-135469165834.35643,1.289992094039917
damages,batch10,rcp45,CCSM4,IIASA GDP,2078,SSP3,-100407187168.8968,1.289992094039917
damages,batch10,rcp45,CCSM4,OECD Env-Growth,2078,SSP3,-138782623582.93805,1.289992094039917
damages,batch11,rcp45,CCSM4,IIASA GDP,2078,SSP3,-99283255533.7096,1.289992094039917
damages,batch11,rcp45,CCSM4,OECD Env-Growth,2078,SSP3,-137093317997.70016,1.289992094039917
damages,batch12,rcp45,CCSM4,IIASA GDP,2078,SSP3,-99790159447.15039,1.289992094039917
damages,batch12,rcp45,CCSM4,OECD Env-Growth,2078,SSP3,-137643109193.16156,1.289992094039917
damages,batch13,rcp45,CCSM4,IIASA GDP,2078,SSP3,-96853063979.34442,1.289992094039917
damages,batch13,rcp45,CCSM4,OECD Env-Growth,2078,SSP3,-135087088197.10974,1.289992094039917
damages,batch14,rcp45,CCSM4,IIASA GDP,2078,SSP3,-100563888953.05228,1.289992094039917
damages,batch14,rcp45,CCSM4,OECD Env-Growth,2078,SSP3,-139105737282.5073,1.289992094039917
damages,batch2,rcp45,CCSM4,IIASA GDP,2078,SSP3,-99953884313.46605,1.289992094039917
damages,batch2,rcp45,CCSM4,OECD Env-Growth,2078,SSP3,-138236265644.2602,1.289992094039917
damages,batch3,rcp45,CCSM4,IIASA GDP,2078,SSP3,-100845365652.51375,1.289992094039917
damages,batch3,rcp45,CCSM4,OECD Env-Growth,2078,SSP3,-139247761188.38956,1.289992094039917
damages,batch4,rcp45,CCSM4,IIASA GDP,2078,SSP3,-98991147282.01443,1.289992094039917
damages,batch4,rcp45,CCSM4,OECD Env-Growth,2078,SSP3,-137315409005.00052,1.289992094039917
damages,batch5,rcp45,CCSM4,IIASA GDP,2078,SSP3,-102179184269.44398,1.289992094039917
damages,batch5,rcp45,CCSM4,OECD Env-Growth,2078,SSP3,-140202084851.66098,1.289992094039917
damages,batch6,rcp45,CCSM4,IIASA GDP,2078,SSP3,-99119987262.51524,1.289992094039917
damages,batch6,rcp45,CCSM4,OECD Env-Growth,2078,SSP3,-137071631623.20854,1.289992094039917
damages,batch7,rcp45,CCSM4,IIASA GDP,2078,SSP3,-99994936798.47925,1.289992094039917
damages,batch7,rcp45,CCSM4,OECD Env-Growth,2078,SSP3,-137971853925.79504,1.289992094039917
damages,batch8,rcp45,CCSM4,IIASA GDP,2078,SSP3,-97551693540.26967,1.289992094039917
damages,batch8,rcp45,CCSM4,OECD Env-Growth,2078,SSP3,-135569444201.85818,1.289992094039917
damages,batch9,rcp45,CCSM4,IIASA GDP,2078,SSP3,-101866290025.47362,1.289992094039917
damages,batch9,rcp45,CCSM4,OECD Env-Growth,2078,SSP3,-139517950523.6657,1.289992094039917
damages,batch0,rcp45,CCSM4,IIASA GDP,2079,SSP3,-165779969267.6229,1.2954378128051758
damages,batch0,rcp45,CCSM4,OECD Env-Growth,2079,SSP3,-198603044048.39642,1.2954378128051758
damages,batch1,rcp45,CCSM4,IIASA GDP,2079,SSP3,-170329453404.59122,1.2954378128051758
damages,batch1,rcp45,CCSM4,OECD Env-Growth,2079,SSP3,-203091206492.1617,1.2954378128051758
damages,batch10,rcp45,CCSM4,IIASA GDP,2079,SSP3,-168210178205.12344,1.2954378128051758
damages,batch10,rcp45,CCSM4,OECD Env-Growth,2079,SSP3,-200751423084.4337,1.2954378128051758
damages,batch11,rcp45,CCSM4,IIASA GDP,2079,SSP3,-166353706946.5891,1.2954378128051758
damages,batch11,rcp45,CCSM4,OECD Env-Growth,2079,SSP3,-198277196262.8754,1.2954378128051758
damages,batch12,rcp45,CCSM4,IIASA GDP,2079,SSP3,-171502089904.56866,1.2954378128051758
damages,batch12,rcp45,CCSM4,OECD Env-Growth,2079,SSP3,-204098086257.3918,1.2954378128051758
damages,batch13,rcp45,CCSM4,IIASA GDP,2079,SSP3,-166533950595.6489,1.2954378128051758
damages,batch13,rcp45,CCSM4,OECD Env-Growth,2079,SSP3,-199225373412.9314,1.2954378128051758
damages,batch14,rcp45,CCSM4,IIASA GDP,2079,SSP3,-170250816706.26648,1.2954378128051758
damages,batch14,rcp45,CCSM4,OECD Env-Growth,2079,SSP3,-203000467063.47302,1.2954378128051758
damages,batch2,rcp45,CCSM4,IIASA GDP,2079,SSP3,-167297811906.22955,1.2954378128051758
damages,batch2,rcp45,CCSM4,OECD Env-Growth,2079,SSP3,-200456571030.08286,1.2954378128051758
damages,batch3,rcp45,CCSM4,IIASA GDP,2079,SSP3,-167398139849.94183,1.2954378128051758
damages,batch3,rcp45,CCSM4,OECD Env-Growth,2079,SSP3,-200409518264.2252,1.2954378128051758
damages,batch4,rcp45,CCSM4,IIASA GDP,2079,SSP3,-167862450891.86328,1.2954378128051758
damages,batch4,rcp45,CCSM4,OECD Env-Growth,2079,SSP3,-200660931338.06458,1.2954378128051758
damages,batch5,rcp45,CCSM4,IIASA GDP,2079,SSP3,-169033714865.4019,1.2954378128051758
damages,batch5,rcp45,CCSM4,OECD Env-Growth,2079,SSP3,-201852865913.34174,1.2954378128051758
damages,batch6,rcp45,CCSM4,IIASA GDP,2079,SSP3,-163816655185.79453,1.2954378128051758
damages,batch6,rcp45,CCSM4,OECD Env-Growth,2079,SSP3,-196190695559.36588,1.2954378128051758
damages,batch7,rcp45,CCSM4,IIASA GDP,2079,SSP3,-165351429719.80734,1.2954378128051758
damages,batch7,rcp45,CCSM4,OECD Env-Growth,2079,SSP3,-197789647759.8243,1.2954378128051758
damages,batch8,rcp45,CCSM4,IIASA GDP,2079,SSP3,-167690857450.985,1.2954378128051758
damages,batch8,rcp45,CCSM4,OECD Env-Growth,2079,SSP3,-200457792791.0303,1.2954378128051758
damages,batch9,rcp45,CCSM4,IIASA GDP,2079,SSP3,-168455648618.39337,1.2954378128051758
damages,batch9,rcp45,CCSM4,OECD Env-Growth,2079,SSP3,-201226260151.79465,1.2954378128051758
damages,batch0,rcp45,CCSM4,IIASA GDP,2080,SSP3,-148344094214.54712,1.3036015033721924
damages,batch0,rcp45,CCSM4,OECD Env-Growth,2080,SSP3,-178289081322.8789,1.3036015033721924
damages,batch1,rcp45,CCSM4,IIASA GDP,2080,SSP3,-146610004713.7935,1.3036015033721924
damages,batch1,rcp45,CCSM4,OECD Env-Growth,2080,SSP3,-176948087279.38214,1.3036015033721924
damages,batch10,rcp45,CCSM4,IIASA GDP,2080,SSP3,-146712394298.84467,1.3036015033721924
damages,batch10,rcp45,CCSM4,OECD Env-Growth,2080,SSP3,-176878389841.67444,1.3036015033721924
damages,batch11,rcp45,CCSM4,IIASA GDP,2080,SSP3,-149157537697.6177,1.3036015033721924
damages,batch11,rcp45,CCSM4,OECD Env-Growth,2080,SSP3,-178930999567.4151,1.3036015033721924
damages,batch12,rcp45,CCSM4,IIASA GDP,2080,SSP3,-145957893654.29126,1.3036015033721924
damages,batch12,rcp45,CCSM4,OECD Env-Growth,2080,SSP3,-176011849431.25076,1.3036015033721924
damages,batch13,rcp45,CCSM4,IIASA GDP,2080,SSP3,-149720781969.8427,1.3036015033721924
damages,batch13,rcp45,CCSM4,OECD Env-Growth,2080,SSP3,-179843423581.52048,1.3036015033721924
damages,batch14,rcp45,CCSM4,IIASA GDP,2080,SSP3,-144522687910.39526,1.3036015033721924
damages,batch14,rcp45,CCSM4,OECD Env-Growth,2080,SSP3,-175017208518.08606,1.3036015033721924
damages,batch2,rcp45,CCSM4,IIASA GDP,2080,SSP3,-148808457980.22867,1.3036015033721924
damages,batch2,rcp45,CCSM4,OECD Env-Growth,2080,SSP3,-178846376993.59467,1.3036015033721924
damages,batch3,rcp45,CCSM4,IIASA GDP,2080,SSP3,-148127829721.7843,1.3036015033721924
damages,batch3,rcp45,CCSM4,OECD Env-Growth,2080,SSP3,-178643699507.5495,1.3036015033721924
damages,batch4,rcp45,CCSM4,IIASA GDP,2080,SSP3,-145206681196.04773,1.3036015033721924
damages,batch4,rcp45,CCSM4,OECD Env-Growth,2080,SSP3,-175496143435.55344,1.3036015033721924
damages,batch5,rcp45,CCSM4,IIASA GDP,2080,SSP3,-148172222035.0692,1.3036015033721924
damages,batch5,rcp45,CCSM4,OECD Env-Growth,2080,SSP3,-178189128526.2853,1.3036015033721924
damages,batch6,rcp45,CCSM4,IIASA GDP,2080,SSP3,-147100812191.72144,1.3036015033721924
damages,batch6,rcp45,CCSM4,OECD Env-Growth,2080,SSP3,-177238970672.82547,1.3036015033721924
damages,batch7,rcp45,CCSM4,IIASA GDP,2080,SSP3,-144385831861.7067,1.3036015033721924
damages,batch7,rcp45,CCSM4,OECD Env-Growth,2080,SSP3,-174859351961.21103,1.3036015033721924
damages,batch8,rcp45,CCSM4,IIASA GDP,2080,SSP3,-146298122863.1807,1.3036015033721924
damages,batch8,rcp45,CCSM4,OECD Env-Growth,2080,SSP3,-175905955226.87354,1.3036015033721924
damages,batch9,rcp45,CCSM4,IIASA GDP,2080,SSP3,-147848329259.42377,1.3036015033721924
damages,batch9,rcp45,CCSM4,OECD Env-Growth,2080,SSP3,-178130145079.9818,1.3036015033721924
damages,batch0,rcp45,CCSM4,IIASA GDP,2081,SSP3,-152965013718.30167,1.300004959106445
damages,batch0,rcp45,CCSM4,OECD Env-Growth,2081,SSP3,-195310066868.6099,1.300004959106445
damages,batch1,rcp45,CCSM4,IIASA GDP,2081,SSP3,-151786361496.78336,1.300004959106445
damages,batch1,rcp45,CCSM4,OECD Env-Growth,2081,SSP3,-193285233587.14975,1.300004959106445
damages,batch10,rcp45,CCSM4,IIASA GDP,2081,SSP3,-152057685466.57935,1.300004959106445
damages,batch10,rcp45,CCSM4,OECD Env-Growth,2081,SSP3,-193535157885.09357,1.300004959106445
damages,batch11,rcp45,CCSM4,IIASA GDP,2081,SSP3,-159117044183.58636,1.300004959106445
damages,batch11,rcp45,CCSM4,OECD Env-Growth,2081,SSP3,-201328277071.5175,1.300004959106445
damages,batch12,rcp45,CCSM4,IIASA GDP,2081,SSP3,-153948366767.62155,1.300004959106445
damages,batch12,rcp45,CCSM4,OECD Env-Growth,2081,SSP3,-195155666895.7286,1.300004959106445
damages,batch13,rcp45,CCSM4,IIASA GDP,2081,SSP3,-160107424715.19666,1.300004959106445
damages,batch13,rcp45,CCSM4,OECD Env-Growth,2081,SSP3,-202208329767.0439,1.300004959106445
damages,batch14,rcp45,CCSM4,IIASA GDP,2081,SSP3,-157513729828.00766,1.300004959106445
damages,batch14,rcp45,CCSM4,OECD Env-Growth,2081,SSP3,-199094212973.4233,1.300004959106445
damages,batch2,rcp45,CCSM4,IIASA GDP,2081,SSP3,-157836423420.16223,1.300004959106445
damages,batch2,rcp45,CCSM4,OECD Env-Growth,2081,SSP3,-199789360224.60272,1.300004959106445
damages,batch3,rcp45,CCSM4,IIASA GDP,2081,SSP3,-157496687847.90625,1.300004959106445
damages,batch3,rcp45,CCSM4,OECD Env-Growth,2081,SSP3,-199831574252.57294,1.300004959106445
damages,batch4,rcp45,CCSM4,IIASA GDP,2081,SSP3,-155086518881.45813,1.300004959106445
damages,batch4,rcp45,CCSM4,OECD Env-Growth,2081,SSP3,-196719408716.09503,1.300004959106445
damages,batch5,rcp45,CCSM4,IIASA GDP,2081,SSP3,-155502580952.4343,1.300004959106445
damages,batch5,rcp45,CCSM4,OECD Env-Growth,2081,SSP3,-198041156540.23306,1.300004959106445
damages,batch6,rcp45,CCSM4,IIASA GDP,2081,SSP3,-154784919290.89716,1.300004959106445
damages,batch6,rcp45,CCSM4,OECD Env-Growth,2081,SSP3,-196672257910.07233,1.300004959106445
damages,batch7,rcp45,CCSM4,IIASA GDP,2081,SSP3,-153927488745.1977,1.300004959106445
damages,batch7,rcp45,CCSM4,OECD Env-Growth,2081,SSP3,-195994423092.08887,1.300004959106445
damages,batch8,rcp45,CCSM4,IIASA GDP,2081,SSP3,-155676201616.106,1.300004959106445
damages,batch8,rcp45,CCSM4,OECD Env-Growth,2081,SSP3,-197969494351.7094,1.300004959106445
damages,batch9,rcp45,CCSM4,IIASA GDP,2081,SSP3,-155746654660.3108,1.300004959106445
damages,batch9,rcp45,CCSM4,OECD Env-Growth,2081,SSP3,-197183891562.0148,1.300004959106445
damages,batch0,rcp45,CCSM4,IIASA GDP,2082,SSP3,-146559050052.10754,1.2951006889343262
damages,batch0,rcp45,CCSM4,OECD Env-Growth,2082,SSP3,-179347920751.56503,1.2951006889343262
damages,batch1,rcp45,CCSM4,IIASA GDP,2082,SSP3,-143622101206.03082,1.2951006889343262
damages,batch1,rcp45,CCSM4,OECD Env-Growth,2082,SSP3,-176362109560.4784,1.2951006889343262
damages,batch10,rcp45,CCSM4,IIASA GDP,2082,SSP3,-146101823008.60968,1.2951006889343262
damages,batch10,rcp45,CCSM4,OECD Env-Growth,2082,SSP3,-178548159332.63785,1.2951006889343262
damages,batch11,rcp45,CCSM4,IIASA GDP,2082,SSP3,-144943341086.4455,1.2951006889343262
damages,batch11,rcp45,CCSM4,OECD Env-Growth,2082,SSP3,-177662515297.53787,1.2951006889343262
damages,batch12,rcp45,CCSM4,IIASA GDP,2082,SSP3,-144722030582.9227,1.2951006889343262
damages,batch12,rcp45,CCSM4,OECD Env-Growth,2082,SSP3,-177781445378.12967,1.2951006889343262
damages,batch13,rcp45,CCSM4,IIASA GDP,2082,SSP3,-142938110321.46478,1.2951006889343262
damages,batch13,rcp45,CCSM4,OECD Env-Growth,2082,SSP3,-175456012129.0804,1.2951006889343262
damages,batch14,rcp45,CCSM4,IIASA GDP,2082,SSP3,-146861723770.5592,1.2951006889343262
damages,batch14,rcp45,CCSM4,OECD Env-Growth,2082,SSP3,-179896732868.95535,1.2951006889343262
damages,batch2,rcp45,CCSM4,IIASA GDP,2082,SSP3,-145045795166.37012,1.2951006889343262
damages,batch2,rcp45,CCSM4,OECD Env-Growth,2082,SSP3,-177241128537.90826,1.2951006889343262
damages,batch3,rcp45,CCSM4,IIASA GDP,2082,SSP3,-148651496653.04483,1.2951006889343262
damages,batch3,rcp45,CCSM4,OECD Env-Growth,2082,SSP3,-181383857582.40753,1.2951006889343262
damages,batch4,rcp45,CCSM4,IIASA GDP,2082,SSP3,-148721193357.26144,1.2951006889343262
damages,batch4,rcp45,CCSM4,OECD Env-Growth,2082,SSP3,-181528696011.19846,1.2951006889343262
damages,batch5,rcp45,CCSM4,IIASA GDP,2082,SSP3,-144104265295.95395,1.2951006889343262
damages,batch5,rcp45,CCSM4,OECD Env-Growth,2082,SSP3,-176958954377.69385,1.2951006889343262
damages,batch6,rcp45,CCSM4,IIASA GDP,2082,SSP3,-143089025220.93842,1.2951006889343262
damages,batch6,rcp45,CCSM4,OECD Env-Growth,2082,SSP3,-175565425486.5377,1.2951006889343262
damages,batch7,rcp45,CCSM4,IIASA GDP,2082,SSP3,-144007657005.30548,1.2951006889343262
damages,batch7,rcp45,CCSM4,OECD Env-Growth,2082,SSP3,-176992965992.88492,1.2951006889343262
damages,batch8,rcp45,CCSM4,IIASA GDP,2082,SSP3,-143968317810.84323,1.2951006889343262
damages,batch8,rcp45,CCSM4,OECD Env-Growth,2082,SSP3,-176357460319.5501,1.2951006889343262
damages,batch9,rcp45,CCSM4,IIASA GDP,2082,SSP3,-139705276472.11108,1.2951006889343262
damages,batch9,rcp45,CCSM4,OECD Env-Growth,2082,SSP3,-172080975327.63223,1.2951006889343262
damages,batch0,rcp45,CCSM4,IIASA GDP,2083,SSP3,-123090982472.21773,1.3001620769500732
damages,batch0,rcp45,CCSM4,OECD Env-Growth,2083,SSP3,-149664429383.63412,1.3001620769500732
damages,batch1,rcp45,CCSM4,IIASA GDP,2083,SSP3,-121666482891.70328,1.3001620769500732
damages,batch1,rcp45,CCSM4,OECD Env-Growth,2083,SSP3,-147524796681.04547,1.3001620769500732
damages,batch10,rcp45,CCSM4,IIASA GDP,2083,SSP3,-123571643643.31624,1.3001620769500732
damages,batch10,rcp45,CCSM4,OECD Env-Growth,2083,SSP3,-149898435295.07715,1.3001620769500732
damages,batch11,rcp45,CCSM4,IIASA GDP,2083,SSP3,-127094494054.21788,1.3001620769500732
damages,batch11,rcp45,CCSM4,OECD Env-Growth,2083,SSP3,-154028972495.29794,1.3001620769500732
damages,batch12,rcp45,CCSM4,IIASA GDP,2083,SSP3,-127263666254.36076,1.3001620769500732
damages,batch12,rcp45,CCSM4,OECD Env-Growth,2083,SSP3,-153743376734.74454,1.3001620769500732
damages,batch13,rcp45,CCSM4,IIASA GDP,2083,SSP3,-127039889545.9371,1.3001620769500732
damages,batch13,rcp45,CCSM4,OECD Env-Growth,2083,SSP3,-153720075808.48474,1.3001620769500732
damages,batch14,rcp45,CCSM4,IIASA GDP,2083,SSP3,-124025244101.84422,1.3001620769500732
damages,batch14,rcp45,CCSM4,OECD Env-Growth,2083,SSP3,-150039842465.45572,1.3001620769500732
damages,batch2,rcp45,CCSM4,IIASA GDP,2083,SSP3,-120663203305.76918,1.3001620769500732
