city,country,Region_ID,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025,year_2026,year_2027,year_2028,year_2029,year_2030,year_2031,year_2032,year_2033,year_2034,year_2035,year_2036,year_2037,year_2038,year_2039,year_2040,year_2041,year_2042,year_2043,year_2044,year_2045,year_2046,year_2047,year_2048,year_2049,year_2050,year_2051,year_2052,year_2053,year_2054,year_2055,year_2056,year_2057,year_2058,year_2059,year_2060,year_2061,year_2062,year_2063,year_2064,year_2065,year_2066,year_2067,year_2068,year_2069,year_2070,year_2071,year_2072,year_2073,year_2074,year_2075,year_2076,year_2077,year_2078,year_2079,year_2080,year_2081,year_2082,year_2083,year_2084,year_2085,year_2086,year_2087,year_2088,year_2089,year_2090,year_2091,year_2092,year_2093,year_2094,year_2095,year_2096,year_2097,year_2098,year_2099
Cincinnati,United States,USA.36.2077,919544.89546,919544.89546,919544.89546,919544.89546,919544.89546,935379.126775,935379.126775,935379.126775,935379.126775,935379.126775,943490.0373059999,943490.0373059999,943490.0373059999,943490.0373059999,943490.0373059999,948354.4320469999,948354.4320469999,948354.4320469999,948354.4320469999,948354.4320469999,947856.83036,947856.83036,947856.83036,947856.83036,947856.83036,943799.0795969999,943799.0795969999,943799.0795969999,943799.0795969999,943799.0795969999,934745.943359,934745.943359,934745.943359,934745.943359,934745.943359,924618.480025,924618.480025,924618.480025,924618.480025,924618.480025,912032.8492899999,912032.8492899999,912032.8492899999,912032.8492899999,912032.8492899999,898652.8378219999,898652.8378219999,898652.8378219999,898652.8378219999,898652.8378219999,881874.2609299999,881874.2609299999,881874.2609299999,881874.2609299999,881874.2609299999,863342.798682,863342.798682,863342.798682,863342.798682,863342.798682,840727.693308,840727.693308,840727.693308,840727.693308,840727.693308,816555.391121,816555.391121,816555.391121,816555.391121,816555.391121,789545.918434,789545.918434,789545.918434,789545.918434,789545.918434,762121.646792,762121.646792,762121.646792,762121.646792,762121.646792
Kumasi,Ghana,GHA.1.16,1968472.76367,1968472.76367,1968472.76367,1968472.76367,1968472.76367,2195414.81866,2195414.81866,2195414.81866,2195414.81866,2195414.81866,2440210.349,2440210.349,2440210.349,2440210.349,2440210.349,2692909.24217,2692909.24217,2692909.24217,2692909.24217,2692909.24217,2952587.61787,2952587.61787,2952587.61787,2952587.61787,2952587.61787,3218976.45431,3218976.45431,3218976.45431,3218976.45431,3218976.45431,3488301.6525800005,3488301.6525800005,3488301.6525800005,3488301.6525800005,3488301.6525800005,3754010.88812,3754010.88812,3754010.88812,3754010.88812,3754010.88812,4013302.15559,4013302.15559,4013302.15559,4013302.15559,4013302.15559,4268028.5385,4268028.5385,4268028.5385,4268028.5385,4268028.5385,4520256.173719999,4520256.173719999,4520256.173719999,4520256.173719999,4520256.173719999,4763199.03495,4763199.03495,4763199.03495,4763199.03495,4763199.03495,5002203.94211,5002203.94211,5002203.94211,5002203.94211,5002203.94211,5229305.81654,5229305.81654,5229305.81654,5229305.81654,5229305.81654,5446129.03075,5446129.03075,5446129.03075,5446129.03075,5446129.03075,5653356.61599,5653356.61599,5653356.61599,5653356.61599,5653356.61599
Manhattan,United States,USA.33.1862,2419759.29268,2419759.29268,2419759.29268,2419759.29268,2419759.29268,2461426.67462,2461426.67462,2461426.67462,2461426.67462,2461426.67462,2482770.3319200003,2482770.3319200003,2482770.3319200003,2482770.3319200003,2482770.3319200003,2495570.86449,2495570.86449,2495570.86449,2495570.86449,2495570.86449,2494261.43815,2494261.43815,2494261.43815,2494261.43815,2494261.43815,2483583.56895,2483583.56895,2483583.56895,2483583.56895,2483583.56895,2459760.46836,2459760.46836,2459760.46836,2459760.46836,2459760.46836,2433110.30301,2433110.30301,2433110.30301,2433110.30301,2433110.30301,2399991.53189,2399991.53189,2399991.53189,2399991.53189,2399991.53189,2364782.36783,2364782.36783,2364782.36783,2364782.36783,2364782.36783,2320629.96423,2320629.96423,2320629.96423,2320629.96423,2320629.96423,2271864.88685,2271864.88685,2271864.88685,2271864.88685,2271864.88685,2212353.80517,2212353.80517,2212353.80517,2212353.80517,2212353.80517,2148744.9991900004,2148744.9991900004,2148744.9991900004,2148744.9991900004,2148744.9991900004,2077670.25032,2077670.25032,2077670.25032,2077670.25032,2077670.25032,2005503.9684099997,2005503.9684099997,2005503.9684099997,2005503.9684099997,2005503.9684099997
Qiqihar,China,CHN.11.109.770,1689336.1683399999,1689336.1683399999,1689336.1683399999,1689336.1683399999,1689336.1683399999,1703401.15228,1703401.15228,1703401.15228,1703401.15228,1703401.15228,1705415.82672,1705415.82672,1705415.82672,1705415.82672,1705415.82672,1693180.63738,1693180.63738,1693180.63738,1693180.63738,1693180.63738,1668435.50792,1668435.50792,1668435.50792,1668435.50792,1668435.50792,1634424.09545,1634424.09545,1634424.09545,1634424.09545,1634424.09545,1593970.50841,1593970.50841,1593970.50841,1593970.50841,1593970.50841,1548559.5701,1548559.5701,1548559.5701,1548559.5701,1548559.5701,1501156.88237,1501156.88237,1501156.88237,1501156.88237,1501156.88237,1454785.0076,1454785.0076,1454785.0076,1454785.0076,1454785.0076,1411087.87877,1411087.87877,1411087.87877,1411087.87877,1411087.87877,1370280.80501,1370280.80501,1370280.80501,1370280.80501,1370280.80501,1333765.85124,1333765.85124,1333765.85124,1333765.85124,1333765.85124,1303427.8011100001,1303427.8011100001,1303427.8011100001,1303427.8011100001,1303427.8011100001,1280411.57845,1280411.57845,1280411.57845,1280411.57845,1280411.57845,1264120.4197799999,1264120.4197799999,1264120.4197799999,1264120.4197799999,1264120.4197799999
Anshan,China,CHN.18.196.1331,1723737.2076400002,1723737.2076400002,1723737.2076400002,1723737.2076400002,1723737.2076400002,1738088.6059,1738088.6059,1738088.6059,1738088.6059,1738088.6059,1740144.30645,1740144.30645,1740144.30645,1740144.30645,1740144.30645,1727659.9640799998,1727659.9640799998,1727659.9640799998,1727659.9640799998,1727659.9640799998,1702410.9336299999,1702410.9336299999,1702410.9336299999,1702410.9336299999,1702410.9336299999,1667706.9248799998,1667706.9248799998,1667706.9248799998,1667706.9248799998,1667706.9248799998,1626429.55542,1626429.55542,1626429.55542,1626429.55542,1626429.55542,1580093.88496,1580093.88496,1580093.88496,1580093.88496,1580093.88496,1531725.9058,1531725.9058,1531725.9058,1531725.9058,1531725.9058,1484409.73071,1484409.73071,1484409.73071,1484409.73071,1484409.73071,1439822.76913,1439822.76913,1439822.76913,1439822.76913,1439822.76913,1398184.7146700001,1398184.7146700001,1398184.7146700001,1398184.7146700001,1398184.7146700001,1360926.1834,1360926.1834,1360926.1834,1360926.1834,1360926.1834,1329970.34004,1329970.34004,1329970.34004,1329970.34004,1329970.34004,1306485.4232299998,1306485.4232299998,1306485.4232299998,1306485.4232299998,1306485.4232299998,1289862.51721,1289862.51721,1289862.51721,1289862.51721,1289862.51721
Austin,United States,USA.44.2754,1157605.78842,1157605.78842,1157605.78842,1157605.78842,1157605.78842,1177539.34241,1177539.34241,1177539.34241,1177539.34241,1177539.34241,1187750.0858200002,1187750.0858200002,1187750.0858200002,1187750.0858200002,1187750.0858200002,1193873.82326,1193873.82326,1193873.82326,1193873.82326,1193873.82326,1193247.39752,1193247.39752,1193247.39752,1193247.39752,1193247.39752,1188139.13604,1188139.13604,1188139.13604,1188139.13604,1188139.13604,1176742.2342,1176742.2342,1176742.2342,1176742.2342,1176742.2342,1163992.8728200002,1163992.8728200002,1163992.8728200002,1163992.8728200002,1163992.8728200002,1148148.94931,1148148.94931,1148148.94931,1148148.94931,1148148.94931,1131304.9879100001,1131304.9879100001,1131304.9879100001,1131304.9879100001,1131304.9879100001,1110182.6067899999,1110182.6067899999,1110182.6067899999,1110182.6067899999,1110182.6067899999,1086853.5359999998,1086853.5359999998,1086853.5359999998,1086853.5359999998,1086853.5359999998,1058383.60809,1058383.60809,1058383.60809,1058383.60809,1058383.60809,1027953.34082,1027953.34082,1027953.34082,1027953.34082,1027953.34082,993951.388248,993951.388248,993951.388248,993951.388248,993951.388248,959427.2494569999,959427.2494569999,959427.2494569999,959427.2494569999,959427.2494569999
Zhongli,Taiwan,TWN.4.21,1269457.01435,1269457.01435,1269457.01435,1269457.01435,1269457.01435,1251466.77065,1251466.77065,1251466.77065,1251466.77065,1251466.77065,1223282.05553,1223282.05553,1223282.05553,1223282.05553,1223282.05553,1180323.53421,1180323.53421,1180323.53421,1180323.53421,1180323.53421,1124117.65163,1124117.65163,1124117.65163,1124117.65163,1124117.65163,1061369.86225,1061369.86225,1061369.86225,1061369.86225,1061369.86225,998185.9457510001,998185.9457510001,998185.9457510001,998185.9457510001,998185.9457510001,937400.72841,937400.72841,937400.72841,937400.72841,937400.72841,892806.730397,892806.730397,892806.730397,892806.730397,892806.730397,896513.8109159999,896513.8109159999,896513.8109159999,896513.8109159999,896513.8109159999,898694.446516,898694.446516,898694.446516,898694.446516,898694.446516,900329.923216,900329.923216,900329.923216,900329.923216,900329.923216,902619.590596,902619.590596,902619.590596,902619.590596,902619.590596,905454.416875,905454.416875,905454.416875,905454.416875,905454.416875,907853.1160350001,907853.1160350001,907853.1160350001,907853.1160350001,907853.1160350001,908343.7590450001,908343.7590450001,908343.7590450001,908343.7590450001,908343.7590450001
Handan,China,CHN.10.93.615,1288835.73355,1288835.73355,1288835.73355,1288835.73355,1288835.73355,1299566.25257,1299566.25257,1299566.25257,1299566.25257,1299566.25257,1301103.2968,1301103.2968,1301103.2968,1301103.2968,1301103.2968,1291768.77267,1291768.77267,1291768.77267,1291768.77267,1291768.77267,1272890.11035,1272890.11035,1272890.11035,1272890.11035,1272890.11035,1246941.9748799999,1246941.9748799999,1246941.9748799999,1246941.9748799999,1246941.9748799999,1216078.94743,1216078.94743,1216078.94743,1216078.94743,1216078.94743,1181433.83589,1181433.83589,1181433.83589,1181433.83589,1181433.83589,1145269.17017,1145269.17017,1145269.17017,1145269.17017,1145269.17017,1109890.93679,1109890.93679,1109890.93679,1109890.93679,1109890.93679,1076553.33226,1076553.33226,1076553.33226,1076553.33226,1076553.33226,1045420.6211799999,1045420.6211799999,1045420.6211799999,1045420.6211799999,1045420.6211799999,1017562.47305,1017562.47305,1017562.47305,1017562.47305,1017562.47305,994416.835236,994416.835236,994416.835236,994416.835236,994416.835236,976857.1980379999,976857.1980379999,976857.1980379999,976857.1980379999,976857.1980379999,964428.276059,964428.276059,964428.276059,964428.276059,964428.276059
Tai’an,China,CHN.24.256.1720,1658320.32683,1658320.32683,1658320.32683,1658320.32683,1658320.32683,1672127.08075,1672127.08075,1672127.08075,1672127.08075,1672127.08075,1674104.76621,1674104.76621,1674104.76621,1674104.76621,1674104.76621,1662094.21227,1662094.21227,1662094.21227,1662094.21227,1662094.21227,1637803.39796,1637803.39796,1637803.39796,1637803.39796,1637803.39796,1604416.42755,1604416.42755,1604416.42755,1604416.42755,1604416.42755,1564705.5595,1564705.5595,1564705.5595,1564705.5595,1564705.5595,1520128.3560600001,1520128.3560600001,1520128.3560600001,1520128.3560600001,1520128.3560600001,1473595.97128,1473595.97128,1473595.97128,1473595.97128,1473595.97128,1428075.47396,1428075.47396,1428075.47396,1428075.47396,1428075.47396,1385180.6148299999,1385180.6148299999,1385180.6148299999,1385180.6148299999,1385180.6148299999,1345122.74999,1345122.74999,1345122.74999,1345122.74999,1345122.74999,1309278.20276,1309278.20276,1309278.20276,1309278.20276,1309278.20276,1279497.15258,1279497.15258,1279497.15258,1279497.15258,1279497.15258,1256903.50272,1256903.50272,1256903.50272,1256903.50272,1256903.50272,1240911.44615,1240911.44615,1240911.44615,1240911.44615,1240911.44615
Esfahan,Iran,IRN.5.47,2480710.79141,2480710.79141,2480710.79141,2480710.79141,2480710.79141,2605238.19056,2605238.19056,2605238.19056,2605238.19056,2605238.19056,2711732.96496,2711732.96496,2711732.96496,2711732.96496,2711732.96496,2805194.48467,2805194.48467,2805194.48467,2805194.48467,2805194.48467,2894022.20331,2894022.20331,2894022.20331,2894022.20331,2894022.20331,2976256.15601,2976256.15601,2976256.15601,2976256.15601,2976256.15601,3044610.92766,3044610.92766,3044610.92766,3044610.92766,3044610.92766,3091616.40594,3091616.40594,3091616.40594,3091616.40594,3091616.40594,3118699.95773,3118699.95773,3118699.95773,3118699.95773,3118699.95773,3132014.3059900003,3132014.3059900003,3132014.3059900003,3132014.3059900003,3132014.3059900003,3138988.4653,3138988.4653,3138988.4653,3138988.4653,3138988.4653,3146941.58526,3146941.58526,3146941.58526,3146941.58526,3146941.58526,3162383.40656,3162383.40656,3162383.40656,3162383.40656,3162383.40656,3190128.24199,3190128.24199,3190128.24199,3190128.24199,3190128.24199,3231372.95951,3231372.95951,3231372.95951,3231372.95951,3231372.95951,3283430.9898,3283430.9898,3283430.9898,3283430.9898,3283430.9898
Kansas City,United States,USA.26.1534,744860.1944439999,744860.1944439999,744860.1944439999,744860.1944439999,744860.1944439999,757686.418237,757686.418237,757686.418237,757686.418237,757686.418237,764256.510055,764256.510055,764256.510055,764256.510055,764256.510055,768196.822302,768196.822302,768196.822302,768196.822302,768196.822302,767793.7493350001,767793.7493350001,767793.7493350001,767793.7493350001,767793.7493350001,764506.844001,764506.844001,764506.844001,764506.844001,764506.844001,757173.519818,757173.519818,757173.519818,757173.519818,757173.519818,748969.9570060001,748969.9570060001,748969.9570060001,748969.9570060001,748969.9570060001,738775.201533,738775.201533,738775.201533,738775.201533,738775.201533,727936.97276,727936.97276,727936.97276,727936.97276,727936.97276,714345.799443,714345.799443,714345.799443,714345.799443,714345.799443,699334.734033,699334.734033,699334.734033,699334.734033,699334.734033,681015.789663,681015.789663,681015.789663,681015.789663,681015.789663,661435.467053,661435.467053,661435.467053,661435.467053,661435.467053,639556.947388,639556.947388,639556.947388,639556.947388,639556.947388,617342.427566,617342.427566,617342.427566,617342.427566,617342.427566
Yaoundé,Cameroon,CMR.2.12,2031187.48265,2031187.48265,2031187.48265,2031187.48265,2031187.48265,2225930.62187,2225930.62187,2225930.62187,2225930.62187,2225930.62187,2423765.83682,2423765.83682,2423765.83682,2423765.83682,2423765.83682,2614830.05683,2614830.05683,2614830.05683,2614830.05683,2614830.05683,2799331.67285,2799331.67285,2799331.67285,2799331.67285,2799331.67285,2974339.62457,2974339.62457,2974339.62457,2974339.62457,2974339.62457,3141068.79482,3141068.79482,3141068.79482,3141068.79482,3141068.79482,3293480.64958,3293480.64958,3293480.64958,3293480.64958,3293480.64958,3432013.22213,3432013.22213,3432013.22213,3432013.22213,3432013.22213,3556959.1362199998,3556959.1362199998,3556959.1362199998,3556959.1362199998,3556959.1362199998,3676781.54787,3676781.54787,3676781.54787,3676781.54787,3676781.54787,3783536.90317,3783536.90317,3783536.90317,3783536.90317,3783536.90317,3882931.6578300004,3882931.6578300004,3882931.6578300004,3882931.6578300004,3882931.6578300004,3973330.0853,3973330.0853,3973330.0853,3973330.0853,3973330.0853,4055871.6489199996,4055871.6489199996,4055871.6489199996,4055871.6489199996,4055871.6489199996,4135169.2381599997,4135169.2381599997,4135169.2381599997,4135169.2381599997,4135169.2381599997
Shantou,China,CHN.6.54.330,1910605.6405599997,1910605.6405599997,1910605.6405599997,1910605.6405599997,1910605.6405599997,1926512.8579400002,1926512.8579400002,1926512.8579400002,1926512.8579400002,1926512.8579400002,1928791.4147,1928791.4147,1928791.4147,1928791.4147,1928791.4147,1914953.65866,1914953.65866,1914953.65866,1914953.65866,1914953.65866,1886967.4089099998,1886967.4089099998,1886967.4089099998,1886967.4089099998,1886967.4089099998,1848501.1771799999,1848501.1771799999,1848501.1771799999,1848501.1771799999,1848501.1771799999,1802748.97402,1802748.97402,1802748.97402,1802748.97402,1802748.97402,1751390.10508,1751390.10508,1751390.10508,1751390.10508,1751390.10508,1697778.60711,1697778.60711,1697778.60711,1697778.60711,1697778.60711,1645332.93812,1645332.93812,1645332.93812,1645332.93812,1645332.93812,1595912.3536399999,1595912.3536399999,1595912.3536399999,1595912.3536399999,1595912.3536399999,1549760.3640299998,1549760.3640299998,1549760.3640299998,1549760.3640299998,1549760.3640299998,1508462.67683,1508462.67683,1508462.67683,1508462.67683,1508462.67683,1474150.94493,1474150.94493,1474150.94493,1474150.94493,1474150.94493,1448120.05441,1448120.05441,1448120.05441,1448120.05441,1448120.05441,1429695.07765,1429695.07765,1429695.07765,1429695.07765,1429695.07765
Agra,India,IND.33.493.2007,2678901.66987,2678901.66987,2678901.66987,2678901.66987,2678901.66987,2861240.3665400003,2861240.3665400003,2861240.3665400003,2861240.3665400003,2861240.3665400003,3042425.50013,3042425.50013,3042425.50013,3042425.50013,3042425.50013,3217563.59331,3217563.59331,3217563.59331,3217563.59331,3217563.59331,3391860.65294,3391860.65294,3391860.65294,3391860.65294,3391860.65294,3566856.4086599997,3566856.4086599997,3566856.4086599997,3566856.4086599997,3566856.4086599997,3738366.2113099997,3738366.2113099997,3738366.2113099997,3738366.2113099997,3738366.2113099997,3897869.7146199998,3897869.7146199998,3897869.7146199998,3897869.7146199998,3897869.7146199998,4043620.3756199996,4043620.3756199996,4043620.3756199996,4043620.3756199996,4043620.3756199996,4177618.6925199996,4177618.6925199996,4177618.6925199996,4177618.6925199996,4177618.6925199996,4303312.46048,4303312.46048,4303312.46048,4303312.46048,4303312.46048,4423878.31821,4423878.31821,4423878.31821,4423878.31821,4423878.31821,4539092.37242,4539092.37242,4539092.37242,4539092.37242,4539092.37242,4647982.9735,4647982.9735,4647982.9735,4647982.9735,4647982.9735,4752257.70656,4752257.70656,4752257.70656,4752257.70656,4752257.70656,4852762.85484,4852762.85484,4852762.85484,4852762.85484,4852762.85484
Zhanjiang,China,CHN.6.60.360,1559088.0015399999,1559088.0015399999,1559088.0015399999,1559088.0015399999,1559088.0015399999,1572068.57232,1572068.57232,1572068.57232,1572068.57232,1572068.57232,1573927.91494,1573927.91494,1573927.91494,1573927.91494,1573927.91494,1562636.06122,1562636.06122,1562636.06122,1562636.06122,1562636.06122,1539798.78635,1539798.78635,1539798.78635,1539798.78635,1539798.78635,1508409.66078,1508409.66078,1508409.66078,1508409.66078,1508409.66078,1471075.05364,1471075.05364,1471075.05364,1471075.05364,1471075.05364,1429165.30804,1429165.30804,1429165.30804,1429165.30804,1429165.30804,1385417.3773,1385417.3773,1385417.3773,1385417.3773,1385417.3773,1342620.78364,1342620.78364,1342620.78364,1342620.78364,1342620.78364,1302292.71245,1302292.71245,1302292.71245,1302292.71245,1302292.71245,1264631.87249,1264631.87249,1264631.87249,1264631.87249,1264631.87249,1230932.22918,1230932.22918,1230932.22918,1230932.22918,1230932.22918,1202933.24897,1202933.24897,1202933.24897,1202933.24897,1202933.24897,1181691.58182,1181691.58182,1181691.58182,1181691.58182,1181691.58182,1166656.47484,1166656.47484,1166656.47484,1166656.47484,1166656.47484
