city,country,Region_ID,year_2020,year_2021,year_2022,year_2023,year_2024,year_2025,year_2026,year_2027,year_2028,year_2029,year_2030,year_2031,year_2032,year_2033,year_2034,year_2035,year_2036,year_2037,year_2038,year_2039,year_2040,year_2041,year_2042,year_2043,year_2044,year_2045,year_2046,year_2047,year_2048,year_2049,year_2050,year_2051,year_2052,year_2053,year_2054,year_2055,year_2056,year_2057,year_2058,year_2059,year_2060,year_2061,year_2062,year_2063,year_2064,year_2065,year_2066,year_2067,year_2068,year_2069,year_2070,year_2071,year_2072,year_2073,year_2074,year_2075,year_2076,year_2077,year_2078,year_2079,year_2080,year_2081,year_2082,year_2083,year_2084,year_2085,year_2086,year_2087,year_2088,year_2089,year_2090,year_2091,year_2092,year_2093,year_2094,year_2095,year_2096,year_2097,year_2098,year_2099
Vila Velha,Brazil,BRA.8.R6c3fb7e0782b50e9,16241.6760584135,16508.3044962039,16779.3099897503,17054.764394446,17334.7407447148,17619.3132745146,17849.507640153603,18082.7094695345,18318.9580547549,18558.2932015255,18800.7552352831,19035.9823631226,19274.1525537677,19515.3026293123,19759.4698731217,20006.692034671298,20274.1217105805,20545.1261218845,20819.7530521702,21098.0509238254,21380.0688061887,21683.1645976949,21990.5572444025,22302.3076609703,22618.4776253806,22939.129791674,23288.3433274796,23642.8731109725,24002.8000737111,24368.2063798997,24739.1754439631,25117.24793321,25501.098254676097,25890.814707267797,26286.4869393196,26688.2059687158,27073.2995724865,27463.9498285935,27860.2369159416,28262.242170561098,28670.048101781802,29031.4860323114,29397.4805430998,29768.0890781928,30143.3698057633,30523.38162728,30857.6164747117,31195.5112355417,31537.105986232404,31882.4412422306,32231.5579624248,32565.678265489503,32903.2621423218,33244.345497185495,33588.964606468704,33937.1561226318,34271.7013196897,34609.5443914105,34950.717847602005,35295.2545184907,35643.1875579065,35975.038616569596,36309.9793294135,36648.038462461496,36989.2450490497,37333.628393139,37664.6819567036,37998.6711166455,38335.6219039635,38675.560580928795,39018.5136423583,39360.2865145083,39705.053060406004,40052.8395022063,40403.6722920631,40757.578113529904,41127.9251695382,41501.6374140817,41878.7454255386,42259.280059661
Vila Velha,Brazil,BRA.3.125.Re60064100711ef12,13204.390732321799,13421.158143454499,13641.4840763403,13865.4269486358,14093.0461372173,14324.4019935902,14511.5487102982,14701.140477978899,14893.2092409943,15087.7873610409,15284.907622498702,15476.145946463,15669.7769636896,15865.830610699499,16064.337198303001,16265.327416693799,16482.746229880402,16703.0712828872,16926.3414232238,17152.5960181259,17381.8749606682,17628.2901241957,17878.1986066008,18131.6499311069,18388.69432316,18649.382719979298,18933.2913485768,19221.522056468402,19514.1406405024,19811.2138997916,20112.8096497232,20420.1804441254,20732.2485835256,21049.085854292,21370.7651400629,21697.3604379203,22010.439358605498,22328.035806365402,22650.2149661189,22977.0429632837,23308.5868777856,23602.4338701045,23899.9853363691,24201.287978433502,24506.3890863933,24815.336546991202,25087.067586638503,25361.7741152284,25639.488714649902,25920.244323634302,26204.0742417027,26475.7121575631,26750.1659392539,27027.464776755096,27307.6381625093,27590.715894987203,27862.6992471339,28137.3637528043,28414.7358421202,28694.8422060216,28977.7097983042,29247.5028311675,29519.8077355119,29794.647897732,30072.0469218681,30352.028632025802,30621.1733059255,30892.7046029533,31166.6436865641,31443.011907294,31721.8308056893,31999.6902168608,32279.9834677736,32562.7318769981,32847.9569499313,33135.6803803242,33436.7704412261,33740.5963814835,34047.1830608335,34356.5555650638
Almaty,Kazakhstan,KAZ.1.3,46516.0130869153,47756.102745965305,49029.2524689546,50336.34361776269,51678.2810506967,53055.993749575304,53754.7343812445,54462.6773373167,55179.9438113654,55906.6565928196,56642.9400883589,57031.8569112951,57423.444081122696,57817.719932668304,58214.70292671,58614.4116507419,58901.6204002475,59190.2364634801,59480.266736328,59771.7181481738,60064.5976626575,60396.875441550095,60730.991383425,61066.9556570053,61404.7784873039,61744.4701560057,62130.3133148988,62518.5676200641,62909.2481388421,63302.37003243269,63697.948557295196,64156.886790598495,64619.1316343164,65084.7069121723,65553.63661994321,66025.9449258415,66545.4174118497,67068.9769528954,67596.6557044914,68128.4860754547,68664.50072956219,69259.4417602593,69859.53763552429,70464.8330193149,71075.3729624859,71691.2029066101,72361.7319699364,73038.53250326241,73721.6631636674,74411.183156993,75107.1522426828,75856.1118663723,76612.5400266169,77376.5111989624,78148.1006012928,78927.38420159901,79747.44460943309,80576.02549572231,81413.2153886078,82259.10373635321,83113.78091651389,83998.1863252151,84892.0026032958,85795.3298907798,86708.2693932502,87630.92339343809,88577.616245752,89534.5363936354,90501.7943243833,91479.5017190943,92467.77146502321,93480.34371314279,94504.0041764541,95538.8742770014,96585.0767663899,97642.735740559,98721.3959695768,99811.97216824471,100914.595972667,102029.40047255199
Providence,United States,USA.40.2319,59293.0617242221,59966.879863929695,60648.3554068999,61337.57537341901,62034.627772539,62739.6016137936,63433.17585791,64134.417432042195,64843.4110969866,65560.2425508548,66284.998438625,66980.0151718932,67682.31934988519,68391.9873835241,69109.0964846538,69833.7246752079,70564.8362210696,71303.60200688269,72050.1021674878,72804.4176763424,73566.6303550724,74340.587084447,75122.6862150095,75913.013408831,76711.6552290017,77518.6991495653,78322.554194264,79134.7450719396,79955.3582236788,80784.4809871305,81622.2016052933,82466.8409491638,83320.22075336639,84182.4314657552,85053.5644697166,85933.7120947393,86822.1003969138,87719.67291522509,88626.5245965126,89542.7513695043,90468.4501543682,91409.611203003,92360.563334879,93321.40840851609,94292.2493421349,95273.19012448221,96277.64543887721,97292.69062105699,98318.43731875381,99354.99835694689,100402.487750089,101465.991730899,102540.76077839901,103626.914216755,104724.572633979,105833.857895429,106952.61375755699,108083.195841411,109225.729160506,110380.340049767,111547.156179666,112717.740821746,113900.609671101,115095.891639379,116303.716990716,117524.217356504,118750.80094069801,119990.18620385801,121242.50675528901,122507.89759855301,123786.49514649801,125074.886246286,126376.687141855,127692.037404524,129021.078059721,130363.95159641301,131718.200445631,133086.51752394802,134469.048974841,135865.942459829
Warangal,India,IND.2.24.199,8992.427396256171,9513.08659184409,10063.8918187563,10646.5885243279,11263.023216829499,11915.1493168871,12367.908329676698,12837.8715518722,13325.692719238701,13832.050409028401,14357.6489828739,14703.8964349813,15058.493951973302,15421.6429027623,15793.5495129793,16174.424981374399,16409.3194028388,16647.6250979238,16889.3916071729,17134.6691905444,17383.5088378543,17531.4753939615,17680.701425511,17831.1976529174,17982.9748880343,18136.044034664,18220.0919466692,18304.5293621442,18389.3580860573,18474.579932037,18560.1967217348,18615.7298340171,18671.4291045102,18727.2950301438,18783.328109630802,18839.5288430848,18888.694553965,18937.9885730991,18987.4112354245,19036.9628763879,19086.6438329642,19141.2903132615,19196.0932506852,19251.0530928798,19306.1702891451,19361.4452901821,19423.278073041798,19485.3083254044,19547.5366777929,19609.9637627675,19672.590215180902,19739.085523818798,19805.8055931125,19872.7511828476,19939.9230553569,20007.3219755199,20075.4304049077,20143.770687345,20212.3436121632,20281.1499711133,20350.190559003,20419.2999046888,20488.643945934098,20558.2234799662,20628.039306431998,20698.092227780202,20769.3735569041,20840.900368862,20912.673509148,20984.6938260577,21056.9621709432,21130.8817074923,21205.0607352794,21279.5001653851,21354.2009116915,21429.1638917743,21507.4162852133,21585.9544311427,21664.7793730896,21743.8921582745
Rosario,Argentina,ARG.21.450,20127.7250921216,20476.665503466,20831.6552525846,21192.7992129426,21560.2040755815,21933.9783815941,22245.152686583,22560.741578266403,22880.807685723998,23205.414526701603,23534.6265197104,23849.810002730497,24169.214526930402,24492.8966218369,24820.9135742154,25153.323437875897,25464.4722775662,25779.4700560438,26098.364384842298,26421.2034647558,26748.0360928432,27030.140595351,27315.2203798534,27603.306825776202,27894.431643916898,28188.6268787367,28422.6724772927,28658.6613183528,28896.609536599903,29136.5334003098,29378.4493128796,29592.6354488027,29808.383127163397,30025.7037327746,30244.608733228597,30465.1096794062,30686.4210988037,30909.3402176784,31133.8787152823,31360.0483553027,31587.8609870073,31833.5340581472,32081.117839824303,32330.627192558597,32582.077092124502,32835.4826313334,33107.9596902857,33382.6978321208,33659.7158198248,33939.0325721357,34220.6671649447,34505.4734174575,34792.6500096675,35082.2166688746,35374.1932867906,35668.5999205588,35951.2462745038,36236.1323843559,36523.2759987375,36812.6950063589,37104.4074381834,37382.6464314204,37662.9718868766,37945.399450201,38229.944884971,38516.6240725654,38806.4898148962,39098.537008821404,39392.7820712374,39689.2415428272,39987.93208857,40300.2853112226,40615.0783832584,40932.3303629937,41252.0604572385,41574.2880232058,41916.7023223901,42261.9368156103,42610.014730325,42960.9594855313
Allahabad,India,IND.33.534.2131,9104.29760988304,9631.43406159514,10189.091576070201,10779.0373148601,11403.1407577157,12063.3796267621,12521.771184053201,12997.5809795936,13491.4708819361,14004.1279099128,14536.265188288899,14886.8201287756,15245.8290129885,15613.49571512,15990.0290263195,16375.642772493702,16613.4593960257,16854.7297310126,17099.5039343844,17347.8328914007,17599.7682260935,17749.5755588405,17900.6580354748,18053.0265098766,18206.691928383898,18361.6653304295,18446.7588396283,18532.2466980633,18618.1307329895,18704.4127805769,18791.0946851457,18847.318656628602,18903.7108533824,18960.2717785771,19017.0019371657,19073.9018353749,19123.679191883897,19173.5864527569,19223.623957261298,19273.7920450464,19324.0910570352,19379.4173665245,19434.9020792153,19490.5456488649,19546.3485302495,19602.3111792913,19664.9131924861,19727.7151315609,19790.7176351889,19853.921343826398,19917.3269000947,19984.6494429556,20052.1995427533,20119.9779685702,20187.985492163,20256.222887963002,20325.1786196692,20394.3690887065,20463.7950943398,20533.4574382539,20603.356924935,20673.326024839498,20743.532740116698,20813.9778776724,20884.662247342,20955.5866615076,21027.7547652514,21100.171405872,21172.8374393062,21245.75372442,21318.9211228811,21393.7602547254,21468.862106196102,21544.2275993262,21619.857659586898,21695.7532160154,21774.9791076291,21854.4943066536,21934.2998696061,22014.396856697003
Benin City,Nigeria,NGA.12.236,4379.685649609521,4460.42425073923,4542.65125131463,4626.394089682621,4711.68070999641,4798.53957155051,4854.03981117216,4910.18197038973,4966.97347369424,5024.42183143784,5082.53464085262,5135.92029442005,5189.86669732795,5244.37973957038,5299.46537295838,5355.129611858561,5411.28963024064,5468.03860685699,5525.382718194101,5583.32820550999,5641.88137553463,5702.776736485861,5764.3293684337905,5826.546365605961,5889.43489876879,5953.00221614458,6020.48379676676,6088.73032984836,6157.750486687801,6227.55303687428,6298.14684938294,6368.5338121309305,6439.7074069789505,6511.6764251916,6584.449756286,6658.036389114311,6723.32837162547,6789.26063946757,6855.839471582271,6923.07120849894,6990.96225292047,7046.51536344521,7102.509922221971,7158.949437178109,7215.83744414394,7273.17750700558,7320.975303016271,7369.0872160996805,7417.51531057778,7466.26166432285,7515.32836888486,7554.513230554079,7593.902401770821,7633.49694781409,7673.29793950277,7713.3064532465005,7748.22092545667,7783.29343888134,7818.524708898271,7853.91545414542,7889.466396457359,7920.303288701601,7951.26071051568,7982.33913297687,8013.539029059979,8044.860873548241,8075.341558303409,8105.937729478191,8136.649824617909,8167.47828294895,8198.42354536602,8226.34135039621,8254.35422294518,8282.46248675598,8310.666466654158,8338.966488585942,8366.01957251859,8393.16042144459,8420.38932008615,8447.70655409514
Jining,China,CHN.24.250.1679,23746.3177736261,24883.9351151468,26076.0524101574,27325.2805937783,28634.3556832882,30006.1447705726,30964.0505381784,31952.5361575893,32972.5778492692,34025.1829985186,35111.3911497167,35933.381757110896,36774.615935828304,37635.5441958187,38516.627594119396,39418.3379812831,40117.5116079717,40829.0866646533,41553.2831188136,42290.324839640496,43040.439667048195,43631.076242522795,44229.8180225475,44836.7762333172,45452.0636276025,46075.794505380705,46562.6357114281,47054.6209277756,47551.8045064753,48054.241373939294,48561.9870367986,48967.593093088304,49376.5869075958,49788.9967761584,50204.8512305981,50624.179041395306,50948.7054263491,51275.312188232805,51604.0126632834,51934.820273446,52267.7485261195,52532.5880824358,52798.769575002996,53066.29980343099,53335.185601715195,53605.4338386179,53833.8343958928,54063.2081160229,54293.559145354295,54524.8916480622,54757.2098058966,54978.817028961,55201.3211157731,55424.7256961366,55649.0344145009,55874.2509298334,56096.039260902995,56318.7079630491,56542.260530445,56766.700471909404,56992.031309506,57211.8044051374,57432.424991441505,57653.8963365409,57876.2217210385,58099.4044383999,58316.5294281251,58534.4658420122,58753.216712581205,58972.785083431794,59193.174009625705,59418.1640042895,59644.009173572595,59870.7127680228,60098.2780502863,60326.7082956173,60568.570540527806,60811.402461379505,61055.2079454829,61299.9908960681
Maceió,Brazil,BRA.2.68.Rf1dd30f0aa5567f9,18261.1112893279,18560.8914078811,18865.5928106638,19175.2962869816,19490.083952644698,19810.0392711088,20068.8552278661,20331.0525862908,20596.675523981103,20865.7687956971,21138.377741129298,21402.8522168934,21670.6356858392,21941.7695486413,22216.2957241723,22494.2566554877,22794.937635514103,23099.637821442597,23408.410938241297,23721.3114286373,24038.394463559704,24379.1761636686,24724.7889754891,25075.301387466498,25430.782859109902,25791.3038344909,26183.9374037062,26582.5482249214,26987.2272924607,27398.066986499198,27815.1610930576,28240.2418406783,28671.818816662202,29109.991298855897,29554.860081875497,30006.527500794302,30439.502344507997,30878.7247361817,31324.2848236267,31776.2740559433,32234.7852013502,32641.163105325697,33052.6641393784,33469.3528901248,33891.2947578369,34318.5559676497,34694.348448908,35074.2559048417,35458.3233948383,35846.5964720315,36239.121188012796,36614.784882808104,36994.342800555496,37377.8353094823,37765.3031966781,38156.7876717888,38532.9290905111,38912.7784304867,39296.372243822,39683.747442522,40074.9413026928,40448.0536028918,40824.6397144793,41204.7319800487,41588.363043000696,41975.565850853796,42347.7814982011,42723.2977439015,43102.1438558747,43484.3493615851,43869.9440502069,44254.211808789405,44641.8454642423,45032.8744994567,45427.3286553399,45825.2379332354,46241.632693179105,46661.8110581159,47085.807407899105,47513.656435159806
Sofia,Bulgaria,BGR.5.40,22567.3339216744,23043.8752218128,23530.4793682544,24027.358852250698,24534.7306519404,25052.8163277356,25364.1685769089,25679.390260105498,25998.5294661765,26321.634881511498,26648.7557972975,26865.070894657998,27083.141879617797,27302.983005225098,27524.6086402918,27748.0332700298,27920.5280851354,28094.0952088782,28268.741307530297,28444.4730883708,28621.297300578302,28779.0122009035,28937.596173964703,29097.0540087289,29257.390520652596,29418.610551299702,29568.460117989398,29719.0729733786,29870.453005414904,30022.6041219129,30175.5302504266,30333.572784672997,30492.4430570765,30652.1454031018,30812.6841806275,30974.063770455698,31143.8225249829,31314.5116720136,31486.1363106183,31658.7015680128,31832.2125994304,32018.1842893512,32205.2424720599,32393.3934951921,32582.643743188197,32772.9996383127,32965.5162229919,33159.163697103504,33353.9487036139,33549.8779247139,33746.9580818191,33943.9880283789,34142.168324485,34341.5056864591,34542.006869719706,34743.6786691648,34949.1305661852,35155.7973742799,35363.6862776638,35572.804503087704,35783.1593199652,36000.3248281937,36218.8082986734,36438.6177301665,36659.7611699564,36882.2467138479,37112.3786968346,37343.9466207571,37576.9594455076,37811.4261866312,38047.3559160905,38290.1726054439,38534.538941101004,38780.4648128828,39027.9601735223,39277.0350396836,39529.0711085,39782.724462751095,40038.005480527594,40294.924606271
Abbottabad,Pakistan,PAK.5.13.52,3201.1815563354803,3207.27496934175,3213.37998108795,3219.4966136570097,3225.62488917009,3231.76482978654,3247.1621051945003,3262.63273869284,3278.1770797880395,3293.79547964217,3309.4882910983197,3335.6508964752898,3362.02032593865,3388.59821451749,3415.3862101544605,3442.38597378216,3475.04697138302,3508.01785311088,3541.30155910428,3574.9010574174395,3608.81934424951,3645.75050440529,3683.0596027337,3720.75050690772,3758.82712414334,3797.29340169617,3836.7992894058098,3876.7161843901,3917.0483626272103,3957.8001446050203,3998.9758957541703,4040.4886104339203,4082.4322618094297,4124.8113233700105,4167.630315025,4210.89380365135,4253.14848735217,4295.827180391339,4338.9341375428,4382.4736562691205,4426.45007715442,4468.30868152124,4510.56312064139,4553.21713771342,4596.274511327199,4639.739055833161,4681.030823850971,4722.69007161666,4764.720069532271,4807.12411713809,4849.90554331647,4891.9997218229,4934.45925174782,4977.28730410729,5020.48707746375,5064.06179811703,5108.05132524045,5152.422972197321,5197.18005833128,5242.32593179313,5287.86396982099,5334.46203067894,5381.470726025011,5428.893674468711,5476.73452653411,5524.996964863621,5574.52303657051,5624.49305996315,5674.91101464473,5725.780915851689,5777.10681484854,5829.4808635543795,5882.32972448646,5935.6577022008705,5989.46914026181,6043.7684216363505,6099.001690385239,6154.73972930206,6210.987151416371,6267.74861192416
Benghazi,Libya,LBY.3,19347.583446159,18898.3337503826,18459.5156048978,18030.886789644,17612.2107092158,17203.2562614347,17005.561446557,16810.1384829886,16616.9612633193,16426.0039799265,16237.241122047,16223.3184039905,16209.4076239668,16195.5087717876,16181.6218372647,16167.7468102099,16273.6871678898,16380.321707654499,16487.6549781567,16595.6915578497,16704.4360552421,16880.630698343302,17058.683802903,17238.6149716702,17420.4440140871,17604.1909483269,17817.1464045041,18032.677953149298,18250.8167571892,18471.594356004498,18695.042670779,18925.2426033822,19158.2770845697,19394.1810176137,19632.9897349649,19874.739004747298,20104.504704463798,20336.9266541578,20572.035562107,20809.862491266,21050.4388637241,21269.2271431005,21490.2894040132,21713.6492811944,21939.3306551669,22167.3576541543,22372.6546678716,22579.852984589503,22788.970212715096,23000.0241236671,23213.0326536583,23411.146940746898,23610.952056977003,23812.462432799,24015.692622068,24220.6573026806,24421.3468736757,24623.6993354535,24827.7284662919,25033.4481589586,25240.872421220898,25453.555609892403,25668.0308973468,25884.3133840365,26102.418297894,26322.3609948409,26551.600588995698,26782.836614722597,27016.0864587081,27251.3676591881,27488.6979070942,27734.190809072403,27981.8761307604,28231.773452110898,28483.9025276774,28738.2832885236,28996.7573853103,29257.5562159367,29520.7006890253,29786.211901807797
Cilacap,Indonesia,IDN.11.113,9470.83091196577,10012.6057083795,10585.372498279,11190.9041652957,11831.0750100877,12507.8665518616,13001.123111449198,13513.8315921687,14046.759094319199,14600.7029692183,15176.4920124317,15598.535900273999,16032.3164293866,16478.159984743703,16936.4020276118,17407.3873483449,17773.7923880079,18147.9098230598,18529.9019903691,18919.9346436749,19318.1770259224,19658.9006068893,20005.6336866807,20358.482257299598,20717.5541805401,21082.9592207165,21422.989844476,21768.5045572255,22119.591807637997,22476.341470735602,22838.8448713225,23202.797369515,23572.549697796,23948.194280531898,24329.8250146675,24717.5372936677,25083.065800916298,25453.9998259495,25830.4193069753,26212.4053640343,26600.0403168282,26948.475460298,27301.474771567202,27659.0980369506,28021.4058258542,28388.4595009634,28703.768529959503,29022.5796785346,29344.931844757597,29670.8643584223,30000.4169861423,30295.2231582557,30592.926312674,30893.5549174153,31197.1377199094,31503.7037505635,31788.2845767484,32075.4360925948,32365.1815198302,32657.5442899324,32952.5480459115,33239.1830406254,33528.3113059542,33819.9545292817,34114.1345871101,34410.8735455697,34707.8491059298,35007.3876493361,35309.5112950249,35614.242353133995,35921.6033263585,36234.6225575169,36550.3694239877,36868.867694478104,37190.141344516,37514.214558742,37856.9380073816,38202.7925187726,38551.8066979644,38904.009410952
Prague,Czechia,CZE.11,41060.6774118173,41050.6895998831,41040.7042171997,41030.721263639796,41020.7407381846,41010.7626405794,41094.685184774906,41178.7794640788,41263.0458302391,41347.484635130895,41432.0962316484,41639.772447403,41848.4896294286,42058.2529952339,42269.0677890715,42480.939280919396,42800.090168917,43121.6387743644,43445.6031109048,43772.0013273025,44100.851708971204,44485.2967041671,44873.093062372594,45264.269998529,45658.856982537305,46056.8837411687,46462.9761090259,46872.6490711342,47285.93419833059,47702.86333959,48123.46862508191,48549.537241472004,48979.378122743095,49413.024667114296,49850.5105686453,50291.869819782594,50769.38721901769,51251.43860896231,51738.067039507005,52229.31596921731,52725.2292692809,53276.2678794987,53833.065469803,54395.6822281787,54964.1789716051,55538.6171525513,56146.431084537595,56760.8969245259,57382.087470955594,58010.076318983796,58644.9378691457,59279.264780484904,59920.45282321,60568.57621026559,61223.7099569179,61885.929890051,62524.776951419,63170.218816647306,63822.32356372361,64481.15997336769,65146.7975364171,65797.6483253478,66455.0014560758,67118.9218905257,67789.4752394835,68466.72776921879,69164.2824304373,69868.9439377849,70580.7846975823,71299.8778536491,72026.2972950723,72801.0312727743,73584.0984948843,74375.5885958553,75175.5921745817,75984.2008042053,76846.9232737204,77719.4410697381,78601.86540813769,79494.3087674997
Glasgow,United Kingdom,GBR.3.154,51354.8449801275,52032.75073675231,52719.6051372591,53415.5263072973,54120.6339323309,54835.049277378304,55627.67633002019,56431.760610417696,57247.4677299295,58074.965693761,58914.4249356046,59757.74043035,60613.1273494797,61480.758486274804,62360.8091073315,63253.4569884741,64111.2368350676,64980.6490303213,65861.8513204247,66755.0035908364,67660.26789519259,68514.87361717269,69380.27372349691,70256.6045563303,71144.00417990031,72042.6124021457,72885.4813376736,73738.2114932128,74600.91824079481,75473.7183023886,76356.72976582,77193.3770607274,78039.1915723644,78894.2737467831,79758.7251304894,80632.64838292361,81487.7909350827,82352.0026274417,83225.3796417784,84108.0191802195,85000.0194756834,85890.3073561222,86789.9200875372,87698.9553380382,88617.51179888571,89545.68919506151,90483.5084548004,91431.1495715175,92388.71541058221,93356.3099142576,94334.03811367141,95318.5196523389,96313.27536061051,97318.4124608428,98334.03929469439,99360.2653340782,100391.01910466401,101432.465815224,102484.71639305801,103547.882916476,104622.07862639199,105693.214633421,106775.317086179,107868.498260631,108972.871582475,110088.551638362,111209.526958303,112341.916595688,113485.836776446,114641.404910506,115808.739602744,116993.735907464,118190.857516651,119400.22850103,120621.97420039099,121856.22123709599,123121.39429085901,124399.703012531,125691.283783374,126996.27440030199
Leshan,China,CHN.27.281.1941,21366.9191944438,22390.5464380841,23463.2126996912,24587.2672966137,25765.1720953344,26999.506902942,27861.4298052044,28750.8684354669,29668.7011963168,30615.8345321104,31593.2038243892,32332.830365794598,33089.7722584043,33864.4348708931,34657.2330619965,35468.5914024869,36097.707315294196,36737.982025797595,37389.6134604411,38052.803056398,38727.755824100896,39259.2101784894,39797.957589903504,40344.0981397846,40897.7332826902,41458.965865778104,41897.025223459,42339.7131577714,42787.0785746608,43239.1708968696,43696.0400694129,44061.004099252,44429.016431500495,44800.1025264904,45174.288057486905,45551.5989119625,45843.6075134652,46137.4880365775,46433.2524813528,46730.9129245108,47030.4815204563,47268.7839576071,47508.293867930995,47749.0173699564,47990.9606126488,48234.1297766846,48439.644429500404,48646.0347334505,48853.3044194569,49061.457234487694,49270.4969414301,49469.898957008,49670.107969971396,49871.1272464049,50072.960065510706,50275.609719608205,50475.174696209804,50675.5318297984,50876.6842649643,51078.6351583965,51281.3876797737,51479.1393489273,51677.65358953059,51876.93334215519,52076.981558961605,52277.801203190196,52473.170108636295,52669.2691329059,52866.1010046556,53063.668462475995,53261.9742555274,53464.420086628,53667.635403151,53871.6231300036,54076.386202917805,54281.92756896019,54499.55503830231,54718.0550213201,54937.4310157529,55157.6865341127
Jacksonville,United States,USA.10.332,61628.539405845804,62328.8983781933,63037.216369079004,63753.583826484406,64478.0922259991,65210.8340830467,65931.7273273617,66660.5899079403,67397.50992438241,68142.5764501526,68895.8795431516,69618.2720944713,70348.23913359651,71085.8600811743,71831.2151904832,72584.3855564751,73344.2946486466,74112.1594716216,74888.0633164201,75672.0903461729,76464.3256050358,77268.7674976471,78081.67251024861,78903.1296789911,79733.22897657599,80572.06132244441,81407.5791867434,82251.7612216908,83104.69727339981,83966.4781194405,84837.1954786459,85715.10408347759,86602.09742410861,87498.26951095491,88403.71532702401,89318.53083861289,90241.9116170382,91174.8383659573,92117.4097724282,93069.725543221,94031.8864164075,95010.11859221311,95998.52750931811,96997.21903848571,98006.3001516973,99025.87893386881,100069.898455275,101124.924965749,102191.074510634,103268.464359261,104357.21301666301,105462.607055715,106579.70987803901,107708.645507746,108849.53928271901,110002.517868489,111165.34008955199,112340.454352237,113527.990593895,114728.08012575199,115940.855647053,117157.54811737801,118387.008654114,119629.371246716,120884.7712901,122153.345600437,123428.24273953,124716.44579913,126018.09365138599,127333.32661759801,128662.286483235,130001.42565709,131354.502820362,132721.66304421698,134103.052906403,135498.820510354,136906.411485116,138328.624819243,139765.612411275,141217.527740198
Ouagadougou,Burkina Faso,BFA.13,1431.5110230729802,1400.16044953195,1369.49646411649,1339.50403031786,1310.1684409102,1281.47531079331,1267.60117059654,1253.8772414619,1240.3018970979801,1226.87352882492,1213.5905453771002,1211.62747513024,1209.66758029056,1207.7108557219199,1205.75729629713,1203.80689689532,1216.50123515047,1229.3294372537,1242.2929148207002,1255.39309435341,1268.63141739667,1287.0460952312599,1305.72806927483,1324.6812194249499,1343.9094819085199,1363.41685008281,1383.04227861284,1402.95020140611,1423.1446847801801,1443.6298535584199,1464.4098919614498,1482.2387723908898,1500.2847156737,1518.5503644909602,1537.0383937184602,1555.75151078333,1572.530548975,1589.4905518746302,1606.63347122449,1623.9612797927698,1641.47597166648,1657.13753635991,1672.94853034116,1688.91037937354,1705.02452274519,1721.2924135492701,1736.08348725733,1751.001660745,1766.0480261499802,1781.2236850467898,1796.5297484595103,1810.6987757411102,1824.9795525477102,1839.3729602229898,1853.8798870767998,1868.50122843612,1881.91136898624,1895.4177534620499,1909.0210725858499,1922.7220220466897,1936.52130255131,1949.49366645034,1962.55292958702,1975.6996740646,1988.93448593427,2002.2579551315,2015.4174865232899,2028.66350689905,2041.9965847098601,2055.41729209999,2068.92620503432,2082.42185736645,2096.00554213238,2109.67783359046,2123.439309705,2137.29055224815,2151.83050793509,2166.4693787303,2181.2078375394603,2196.04656187838
Ottawa,Canada,CAN.9.154.2722,46866.9802445901,47077.13192146269,47288.2259190652,47500.2664628296,47713.257796908605,47927.204184812595,48198.2630361692,48470.8548977596,48744.988440003304,49020.672381841396,49297.915491882595,49628.4853333401,49961.271828560995,50296.2898417587,50633.5543363543,50973.0803763774,51360.604338705896,51751.0744605458,52144.513140035706,52540.9429457117,52940.386617654294,53370.9177667005,53804.950157229505,54242.512262481105,54683.632787476396,55128.34067054679,55587.383629840995,56050.2489504537,56516.9684603466,56987.574252884406,57462.098688107995,57952.2884568087,58446.6598690163,58945.2485968307,59448.0906167246,59955.2222122181,60485.2410468259,61019.945377673095,61559.376625556,62103.57657779191,62652.5873906383,63231.3008602599,63815.35982778639,64404.8136690946,64999.7122157285,65600.10575961201,66221.8338979164,66849.45449444,67483.0233950808,68122.5969752689,68768.2321446787,69419.2200931237,70076.3705570891,70739.7418736171,71409.3929319509,72085.3831783738,72755.2504837148,73431.34265997491,74113.7175529975,74802.4335461812,75497.54956531929,76182.3732294114,76873.4087966168,77570.7126135841,78274.3415386644,78984.3529456049,79692.1328545631,80406.25518942281,81126.7767845931,81853.75498402059,82587.2476455198,83324.6263172566,84068.58866045349,84819.1934573773,85576.5000149878,86340.5681696493,87118.8500123663,87904.147359343,88696.52344891359,89496.0420896977
