temp,tercile,ref,lrt_eval,yhat,se,lower_ci,upper_ci
17.3,1,27,19.39258003234863,37.443066,25.428717,-12.396302,87.282433
17.4,1,27,19.39258003234863,37.057053,25.166565,-12.268505,86.382614
17.5,1,27,19.39258003234863,36.671043,24.904411,-12.140708,85.482788
17.6,1,27,19.39258003234863,36.28503,24.64226,-12.01291,84.58297
17.7,1,27,19.39258003234863,35.899017,24.380106,-11.885113,83.683144
17.8,1,27,19.39258003234863,35.513012,24.117958,-11.757318,82.78334
17.9,1,27,19.39258003234863,35.126999,23.855806,-11.62952,81.883522
18,1,27,19.39258003234863,34.740986,23.593653,-11.501723,80.983696
18.1,1,27,19.39258003234863,34.354973,23.331501,-11.373925,80.083878
18.2,1,27,19.39258003234863,33.968964,23.069347,-11.246128,79.184052
18.3,1,27,19.39258003234863,33.582958,22.807199,-11.118333,78.284248
18.4,1,27,19.39258003234863,33.196945,22.545048,-10.990536,77.384422
18.5,1,27,19.39258003234863,32.810932,22.282894,-10.862739,76.484604
18.6,1,27,19.39258003234863,32.424919,22.020742,-10.734941,75.584778
18.7,1,27,19.39258003234863,32.038906,21.758589,-10.607143,74.684959
18.8,1,27,19.39258003234863,31.652903,21.496441,-10.479349,73.785156
18.9,1,27,19.39258003234863,31.26689,21.234289,-10.351551,72.88533
19,1,27,19.39258003234863,30.880877,20.972136,-10.223754,71.985512
19.1,1,27,19.39258003234863,30.494865,20.709984,-10.095957,71.085686
19.2,1,27,19.39258003234863,30.108852,20.44783,-9.9681587,70.185867
19.3,1,27,19.39258003234863,29.722847,20.185682,-9.8403645,69.286057
19.4,1,27,19.39258003234863,29.336836,19.923531,-9.7125664,68.386238
19.5,1,27,19.39258003234863,28.950823,19.661377,-9.5847692,67.486412
19.6,1,27,19.39258003234863,28.56481,19.399225,-9.4569721,66.586594
19.7,1,27,19.39258003234863,28.178799,19.137072,-9.329174,65.686768
19.8,1,27,19.39258003234863,27.792793,18.874924,-9.2013798,64.786964
19.9,1,27,19.39258003234863,27.40678,18.612772,-9.0735817,63.887142
20,1,27,19.39258003234863,27.020767,18.350618,-8.9457846,62.98732
20.1,1,27,19.39258003234863,26.634756,18.088467,-8.8179874,62.087498
20.2,1,27,19.39258003234863,26.248743,17.826313,-8.6901894,61.187675
20.3,1,27,19.39258003234863,25.862738,17.564165,-8.5623951,60.287872
20.4,1,27,19.39258003234863,25.476725,17.302013,-8.434597,59.38805
20.5,1,27,19.39258003234863,25.090714,17.03986,-8.3067999,58.488224
20.6,1,27,19.39258003234863,24.7047,16.777708,-8.1790028,57.588402
20.7,1,27,19.39258003234863,24.318687,16.515554,-8.0512056,56.68858
20.8,1,27,19.39258003234863,23.932682,16.253407,-7.9234104,55.788776
20.9,1,27,19.39258003234863,23.546671,15.991255,-7.7956128,54.888954
21,1,27,19.39258003234863,23.160658,15.729102,-7.6678152,53.989132
21.1,1,27,19.39258003234863,22.774645,15.466949,-7.5400181,53.08931
21.2,1,27,19.39258003234863,22.388634,15.204797,-7.4122205,52.189487
21.3,1,27,19.39258003234863,22.002628,14.942649,-7.2844257,51.28968
21.4,1,27,19.39258003234863,21.616615,14.680496,-7.1566281,50.389858
21.5,1,27,19.39258003234863,21.230604,14.418344,-7.028831,49.490036
21.6,1,27,19.39258003234863,20.844591,14.156191,-6.9010334,48.590214
21.7,1,27,19.39258003234863,20.458578,13.894038,-6.7732358,47.690392
21.8,1,27,19.39258003234863,20.072573,13.63189,-6.6454411,46.790588
21.9,1,27,19.39258003234863,19.686562,13.369738,-6.5176435,45.890766
22,1,27,19.39258003234863,19.300549,13.107585,-6.3898463,44.990944
22.1,1,27,19.39258003234863,18.914536,12.845432,-6.2620487,44.091122
22.2,1,27,19.39258003234863,18.528524,12.58328,-6.1342511,43.191299
22.3,1,27,19.39258003234863,18.142519,12.321132,-6.0064564,42.291492
22.4,1,27,19.39258003234863,17.756506,12.058979,-5.8786588,41.39167
22.5,1,27,19.39258003234863,17.370493,11.796826,-5.7508616,40.491848
22.6,1,27,19.39258003234863,16.984482,11.534674,-5.623064,39.592026
22.7,1,27,19.39258003234863,16.598469,11.272521,-5.4952669,38.692204
22.8,1,27,19.39258003234863,16.212463,11.010373,-5.3674717,37.7924
22.9,1,27,19.39258003234863,15.826451,10.74822,-5.2396746,36.892578
23,1,27,19.39258003234863,15.440438,10.486068,-5.111877,35.992756
23.1,1,27,19.39258003234863,15.054426,10.223915,-4.9840794,35.092934
23.2,1,27,19.39258003234863,14.668414,9.9617624,-4.8562822,34.193111
23.3,1,27,19.39258003234863,14.282409,9.6996145,-4.728487,33.293304
23.4,1,27,19.39258003234863,13.896397,9.4374619,-4.6006899,32.393482
23.5,1,27,19.39258003234863,13.510384,9.1753092,-4.4728923,31.49366
23.6,1,27,19.39258003234863,13.124372,8.9131565,-4.3450947,30.593838
23.7,1,27,19.39258003234863,12.738359,8.6510038,-4.2172976,29.694016
23.8,1,27,19.39258003234863,12.352354,8.3888569,-4.0895023,28.79421
23.9,1,27,19.39258003234863,11.966341,8.1267033,-3.9617052,27.894388
24,1,27,19.39258003234863,11.580329,7.8645511,-3.8339076,26.994566
24.1,1,27,19.39258003234863,11.194317,7.6023984,-3.7061102,26.094744
24.2,1,27,19.39258003234863,10.808304,7.3402457,-3.5783129,25.194921
24.3,1,27,19.39258003234863,10.422299,7.0780978,-3.4505179,24.295116
24.4,1,27,19.39258003234863,10.036286,6.8159451,-3.3227205,23.395294
24.5,1,27,19.39258003234863,9.6502743,6.5537925,-3.1949232,22.495472
24.6,1,27,19.39258003234863,9.2642622,6.2916398,-3.0671256,21.59565
24.7,1,27,19.39258003234863,8.8782492,6.0294871,-2.9393282,20.695827
24.8,1,27,19.39258003234863,8.4922447,5.7673392,-2.8115332,19.796022
24.9,1,27,19.39258003234863,8.1062317,5.5051866,-2.6837358,18.8962
25,1,27,19.39258003234863,7.7202191,5.2430339,-2.5559385,17.996378
25.1,1,27,19.39258003234863,7.3342071,4.9808812,-2.4281411,17.096556
25.2,1,27,19.39258003234863,6.9481945,4.7187285,-2.3003438,16.196733
25.3,1,27,19.39258003234863,6.5621896,4.4565811,-2.1725488,15.296927
25.4,1,27,19.39258003234863,6.176177,4.1944284,-2.0447512,14.397105
25.5,1,27,19.39258003234863,5.7901645,3.9322755,-1.9169538,13.497283
25.6,1,27,19.39258003234863,5.4041519,3.6701229,-1.7891564,12.597461
25.7,1,27,19.39258003234863,5.0181398,3.4079702,-1.6613591,11.697639
25.8,1,27,19.39258003234863,4.6321344,3.1458225,-1.5335641,10.797833
25.9,1,27,19.39258003234863,4.2461224,2.8836696,-1.4057666,9.8980112
26,1,27,19.39258003234863,3.8601096,2.6215169,-1.2779692,8.998189
26.1,1,27,19.39258003234863,3.4740973,2.3593643,-1.1501719,8.0983667
26.2,1,27,19.39258003234863,3.0880847,2.0972116,-1.0223744,7.198544
26.3,1,27,19.39258003234863,2.7020798,1.8350639,-.89457941,6.298739
26.4,1,27,19.39258003234863,2.3160672,1.5729113,-.76678205,5.3989167
26.5,1,27,19.39258003234863,1.9300548,1.3107585,-.63898462,4.4990945
26.6,1,27,19.39258003234863,1.5440423,1.0486058,-.5111872,3.599272
26.7,1,27,19.39258003234863,1.1580299,.78645313,-.3833898,2.6994498
26.8,1,27,19.39258003234863,.77202487,.5243054,-.25559482,1.7996446
26.9,1,27,19.39258003234863,.38601243,.2621527,-.12779741,.89982229
27,1,27,19.39258003234863,0,0,0,0
27.1,1,27,19.39258003234863,-.3857238,.26208833,-.89940745,.12795985
27.2,1,27,19.39258003234863,-.76971585,.52379179,-1.7963289,.25689721
27.3,1,27,19.39258003234863,-1.1502368,.78472781,-2.6882751,.38780141
27.4,1,27,19.39258003234863,-1.5255699,1.0445435,-3.5728376,.5216977
27.5,1,27,19.39258003234863,-1.8939757,1.3028929,-4.4475989,.65964758
27.6,1,27,19.39258003234863,-2.2537227,1.5594653,-5.3102183,.8027733
27.7,1,27,19.39258003234863,-2.6030786,1.8139874,-6.1584287,.95227128
27.8,1,27,19.39258003234863,-2.9403048,2.0662272,-6.9900355,1.1094263
27.9,1,27,19.39258003234863,-3.2636838,2.3160229,-7.8030052,1.2756377
28,1,27,19.39258003234863,-3.5714767,2.5632615,-8.595377,1.4524236
28.1,1,27,19.39258003234863,-3.8622625,2.8079617,-9.3657665,1.6412414
28.2,1,27,19.39258003234863,-4.1358633,3.0504124,-10.114562,1.8428349
28.3,1,27,19.39258003234863,-4.3924055,3.2909663,-10.842581,2.0577695
28.4,1,27,19.39258003234863,-4.6320367,3.5299973,-11.550704,2.2866309
28.5,1,27,19.39258003234863,-4.8548827,3.767868,-12.239769,2.5300031
28.6,1,27,19.39258003234863,-5.0610766,4.0049477,-12.910629,2.788476
28.7,1,27,19.39258003234863,-5.250752,4.2416034,-13.564142,3.0626378
28.8,1,27,19.39258003234863,-5.4240351,4.4781971,-14.201139,3.3530698
28.9,1,27,19.39258003234863,-5.5810723,4.7151008,-14.8225,3.6603551
29,1,27,19.39258003234863,-5.7219911,4.9526677,-15.429042,3.9850595
29.1,1,27,19.39258003234863,-5.8469243,5.1912513,-16.021589,4.3277411
29.2,1,27,19.39258003234863,-5.9560037,5.4311962,-16.600952,4.6889453
29.3,1,27,19.39258003234863,-6.0493579,5.6728373,-17.167913,5.0691986
29.4,1,27,19.39258003234863,-6.1271315,5.916513,-17.723284,5.4690204
29.5,1,27,19.39258003234863,-6.1894536,6.16254,-18.267809,5.8889022
29.6,1,27,19.39258003234863,-6.2364564,6.4112287,-18.802233,6.3293209
29.7,1,27,19.39258003234863,-6.268271,6.662879,-19.327274,6.7907324
29.8,1,27,19.39258003234863,-6.2850261,6.9177761,-19.843618,7.2735662
29.9,1,27,19.39258003234863,-6.2868676,7.1762061,-20.351973,7.7782383
30,1,27,19.39258003234863,-6.2739229,7.4384294,-20.852978,8.305131
30.1,1,27,19.39258003234863,-6.246325,7.704699,-21.347258,8.8546076
30.2,1,27,19.39258003234863,-6.204205,7.975255,-21.835419,9.4270077
30.3,1,27,19.39258003234863,-6.1476917,8.2503204,-22.318022,10.022638
30.4,1,27,19.39258003234863,-6.0769305,8.530118,-22.795654,10.641793
30.5,1,27,19.39258003234863,-5.9920502,8.8148441,-23.268827,11.284727
30.6,1,27,19.39258003234863,-5.8931823,9.1046886,-23.738043,11.951679
30.7,1,27,19.39258003234863,-5.7804575,9.3998251,-24.203777,12.642861
30.8,1,27,19.39258003234863,-5.6540065,9.7004137,-24.666468,13.358455
30.9,1,27,19.39258003234863,-5.5139737,10.006613,-25.126574,14.098626
31,1,27,19.39258003234863,-5.3604875,10.318555,-25.584484,14.863509
31.1,1,27,19.39258003234863,-5.1936793,10.636368,-26.040577,15.653219
31.2,1,27,19.39258003234863,-5.0136852,10.960165,-26.495214,16.467844
31.3,1,27,19.39258003234863,-4.8206196,11.290048,-26.948708,17.307468
31.4,1,27,19.39258003234863,-4.6146483,11.626113,-27.401411,18.172115
31.5,1,27,19.39258003234863,-4.3958864,11.968441,-27.8536,19.061827
31.6,1,27,19.39258003234863,-4.1644688,12.317103,-28.305548,19.97661
31.7,1,27,19.39258003234863,-3.9205337,12.67216,-28.757511,20.916445
31.8,1,27,19.39258003234863,-3.6641877,13.033668,-29.209707,21.88133
31.9,1,27,19.39258003234863,-3.3956065,13.401669,-29.662394,22.871181
32,1,27,19.39258003234863,-3.1148984,13.7762,-30.115755,23.88596
32.1,1,27,19.39258003234863,-2.8221958,14.157287,-30.569967,24.925575
32.2,1,27,19.39258003234863,-2.5176508,14.544958,-31.025246,25.989943
32.3,1,27,19.39258003234863,-2.201365,14.939216,-31.481689,27.07896
32.4,1,27,19.39258003234863,-1.8735074,15.340078,-31.939508,28.192493
32.5,1,27,19.39258003234863,-1.5341799,15.747533,-32.398777,29.330418
32.6,1,27,19.39258003234863,-1.183527,16.161583,-32.859646,30.492592
32.7,1,27,19.39258003234863,-.82169777,16.582222,-33.322254,31.678858
32.8,1,27,19.39258003234863,-.44879714,17.00942,-33.786648,32.889053
32.9,1,27,19.39258003234863,-.064988829,17.443172,-34.252975,34.123001
33,1,27,19.39258003234863,.32962447,17.883436,-34.721268,35.380516
33.1,1,27,19.39258003234863,.73489594,18.330191,-35.19162,36.661411
33.2,1,27,19.39258003234863,1.1506742,18.783407,-35.664127,37.965477
33.3,1,27,19.39258003234863,1.5768634,19.243038,-36.138798,39.292522
33.4,1,27,19.39258003234863,2.013293,19.709049,-36.615734,40.642319
33.5,1,27,19.39258003234863,2.4598582,20.181385,-37.094933,42.014648
33.6,1,27,19.39258003234863,2.9164164,20.660007,-37.576454,43.40929
33.7,1,27,19.39258003234863,3.3828163,21.144869,-38.060368,44.826
33.8,1,27,19.39258003234863,3.8589644,21.63591,-38.546638,46.264568
33.9,1,27,19.39258003234863,4.3446813,22.133078,-39.035355,47.724716
34,1,27,19.39258003234863,4.8398733,22.636311,-39.526478,49.206226
34.1,1,27,19.39258003234863,5.3443885,23.145548,-40.020054,50.708832
34.2,1,27,19.39258003234863,5.8580809,23.660738,-40.516113,52.232273
34.3,1,27,19.39258003234863,6.3808517,24.181807,-41.014618,53.776321
34.4,1,27,19.39258003234863,6.9125261,24.708694,-41.515625,55.340679
34.5,1,27,19.39258003234863,7.4530106,25.241329,-42.019085,56.925106
34.6,1,27,19.39258003234863,8.0021563,25.779644,-42.525017,58.529331
34.7,1,27,19.39258003234863,8.5598087,26.323574,-43.033451,60.153069
34.8,1,27,19.39258003234863,9.1258707,26.873041,-43.544323,61.796066
34.9,1,27,19.39258003234863,9.7001801,27.427982,-44.057678,63.458038
35,1,27,19.39258003234863,10.282625,27.988312,-44.57346,65.13871
35.1,1,27,19.39258003234863,10.873091,28.553976,-45.091675,66.837852
35.2,1,27,19.39258003234863,11.471346,29.124863,-45.612335,68.555023
35.3,1,27,19.39258003234863,12.07738,29.700932,-46.135376,70.290138
35.4,1,27,19.39258003234863,12.690952,30.282078,-46.660831,72.042732
35.5,1,27,19.39258003234863,13.312062,30.868265,-47.188625,73.812752
35.6,1,27,19.39258003234863,13.9405,31.459391,-47.718773,75.59977
35.7,1,27,19.39258003234863,14.57605,32.055344,-48.25127,77.403366
35.8,1,27,19.39258003234863,15.218714,32.65609,-48.786049,79.223473
35.9,1,27,19.39258003234863,15.868256,33.261524,-49.323132,81.059639
36,1,27,19.39258003234863,16.52467,33.871597,-49.862446,82.911781
36.1,1,27,19.39258003234863,17.187716,34.486198,-50.403992,84.779427
36.2,1,27,19.39258003234863,17.857265,35.105251,-50.947765,86.6623
36.3,1,27,19.39258003234863,18.533234,35.72868,-51.493694,88.560165
36.4,1,27,19.39258003234863,19.215437,36.3564,-52.041794,90.472672
36.5,1,27,19.39258003234863,19.903799,36.988331,-52.591995,92.399597
36.6,1,27,19.39258003234863,20.59815,37.624386,-53.144287,94.340591
36.7,1,27,19.39258003234863,21.298336,38.264481,-53.698666,96.295341
36.8,1,27,19.39258003234863,22.00428,38.908539,-54.255054,98.263611
36.9,1,27,19.39258003234863,22.715792,39.556473,-54.813469,100.24505
37,1,27,19.39258003234863,23.432791,40.208199,-55.373829,102.23941
37.1,1,27,19.39258003234863,24.155117,40.863632,-55.936134,104.24637
37.2,1,27,19.39258003234863,24.882612,41.52269,-56.500366,106.26559
37.3,1,27,19.39258003234863,25.615202,42.185295,-57.066456,108.29686
37.4,1,27,19.39258003234863,26.35269,42.851349,-57.634407,110.33979
37.5,1,27,19.39258003234863,27.094995,43.520771,-58.204151,112.39414
37.6,1,27,19.39258003234863,27.841967,44.193489,-58.775677,114.45961
37.7,1,27,19.39258003234863,28.593445,44.8694,-59.348965,116.53586
37.8,1,27,19.39258003234863,29.349348,45.548439,-59.92395,118.62265
37.9,1,27,19.39258003234863,30.109484,46.230499,-60.500633,120.7196
38,1,27,19.39258003234863,30.87377,46.915508,-61.078941,122.82648
38.1,1,27,19.39258003234863,31.642054,47.603382,-61.658859,124.94297
38.2,1,27,19.39258003234863,32.414185,48.294033,-62.240379,127.06875
38.3,1,27,19.39258003234863,33.19006,48.98737,-62.823421,129.20354
38.4,1,27,19.39258003234863,33.969513,49.683315,-63.407997,131.34702
38.5,1,27,19.39258003234863,34.752457,50.381786,-63.994026,133.49895
38.6,1,27,19.39258003234863,35.538723,51.082687,-64.581497,135.65895
38.7,1,27,19.39258003234863,36.328175,51.785938,-65.170403,137.82675
38.8,1,27,19.39258003234863,37.120693,52.491451,-65.760658,140.00204
38.9,1,27,19.39258003234863,37.916134,53.199142,-66.352272,142.18454
39,1,27,19.39258003234863,38.714397,53.908932,-66.945168,144.37396
39.1,1,27,19.39258003234863,39.515324,54.620728,-67.539337,146.56998
39.2,1,27,19.39258003234863,40.318752,55.334442,-68.134766,148.77226
39.3,1,27,19.39258003234863,41.124607,56.049999,-68.731377,150.98059
39.4,1,27,19.39258003234863,41.932693,56.7673,-69.32917,153.19456
39.5,1,27,19.39258003234863,42.742947,57.486271,-69.928078,155.41397
39.6,1,27,19.39258003234863,43.555199,58.206825,-70.528084,157.63849
39.7,1,27,19.39258003234863,44.369286,58.928867,-71.129173,159.86775
39.8,1,27,19.39258003234863,45.185123,59.652321,-71.731277,162.10152
39.9,1,27,19.39258003234863,46.002548,60.377098,-72.334396,164.33949
40,1,27,19.39258003234863,46.821457,61.103119,-72.938454,166.58138
40.1,1,27,19.39258003234863,47.641689,61.830284,-73.543442,168.82681
40.2,1,27,19.39258003234863,48.463116,62.558525,-74.149338,171.07556
40.3,1,27,19.39258003234863,49.285618,63.287743,-74.756081,173.32732
40.4,1,27,19.39258003234863,50.109024,64.017853,-75.363655,175.58171
40.5,1,27,19.39258003234863,50.933266,64.748779,-75.972015,177.83855
40.6,1,27,19.39258003234863,51.758175,65.480438,-76.581123,180.09747
40.7,1,27,19.39258003234863,52.58358,66.212723,-77.190971,182.35814
40.8,1,27,19.39258003234863,53.40942,66.94558,-77.801498,184.62035
40.9,1,27,19.39258003234863,54.235489,67.678886,-78.412689,186.88367
41,1,27,19.39258003234863,55.061726,68.41259,-79.02449,189.14795
41.1,1,27,19.39258003234863,55.887985,69.146614,-79.636879,191.41286
41.2,1,27,19.39258003234863,56.714218,69.880913,-80.249863,193.6783
41.3,1,27,19.39258003234863,57.540474,70.615501,-80.863373,195.94432
41.4,1,27,19.39258003234863,58.366699,71.350357,-81.477432,198.21083
41.5,1,27,19.39258003234863,59.192974,72.085495,-82.091995,200.47795
41.6,1,27,19.39258003234863,60.019222,72.820869,-82.707062,202.74551
41.7,1,27,19.39258003234863,60.845448,73.556496,-83.322632,205.01353
41.8,1,27,19.39258003234863,61.671722,74.292381,-83.938667,207.2821
41.9,1,27,19.39258003234863,62.497944,75.028473,-84.555168,209.55106
42,1,27,19.39258003234863,63.324203,75.764809,-85.172096,211.82051
42.1,1,27,19.39258003234863,64.150467,76.501373,-85.789467,214.09041
42.2,1,27,19.39258003234863,64.976692,77.238136,-86.407265,216.36066
42.3,1,27,19.39258003234863,65.802948,77.975113,-87.025459,218.63136
42.4,1,27,19.39258003234863,66.629181,78.712288,-87.644066,220.90244
42.5,1,27,19.39258003234863,67.455437,79.449669,-88.263046,223.17392
42.6,1,27,19.39258003234863,68.2817,80.187233,-88.882401,225.44579
42.7,1,27,19.39258003234863,69.107933,80.924988,-89.502136,227.71799
42.8,1,27,19.39258003234863,69.934189,81.662926,-90.122208,229.99059
42.9,1,27,19.39258003234863,70.760414,82.401031,-90.742638,232.26346
43,1,27,19.39258003234863,71.586678,83.13932,-91.363396,234.53676
43.1,1,27,19.39258003234863,72.412933,83.877769,-91.984482,236.81035
43.2,1,27,19.39258003234863,73.239388,84.616508,-92.605927,239.0847
43.3,1,27,19.39258003234863,74.065193,85.355026,-93.227577,241.35797
43.4,1,27,19.39258003234863,74.891655,86.094086,-93.84964,243.63297
43.5,1,27,19.39258003234863,75.717903,86.833153,-94.471954,245.90776
43.6,1,27,19.39258003234863,76.544182,87.572388,-95.094551,248.18291
43.7,1,27,19.39258003234863,77.370636,88.311882,-95.717476,250.45874
43.8,1,27,19.39258003234863,78.196426,89.051117,-96.340569,252.73341
43.9,1,27,19.39258003234863,79.022896,89.790901,-96.964035,255.00983
44,1,27,19.39258003234863,79.849152,90.530678,-97.587708,257.28601
44.1,1,27,19.39258003234863,80.6754,91.270576,-98.211639,259.56244
44.2,1,27,19.39258003234863,81.501648,92.010612,-98.835838,261.83914
44.3,1,27,19.39258003234863,82.327888,92.750763,-99.460258,264.11603
44.4,1,27,19.39258003234863,83.154137,93.491035,-100.08493,266.39319
44.5,1,27,19.39258003234863,83.980392,94.23143,-100.70982,268.67059
44.6,1,27,19.39258003234863,84.806648,94.971939,-101.33493,270.94821
44.7,1,27,19.39258003234863,85.632889,95.712563,-101.96028,273.22607
44.8,1,27,19.39258003234863,86.459129,96.453278,-102.58583,275.50409
44.9,1,27,19.39258003234863,87.28537,97.194122,-103.2116,277.78235
45,1,27,19.39258003234863,88.111626,97.935059,-103.83756,280.06082
45.1,1,27,19.39258003234863,88.937881,98.676102,-104.46372,282.33951
45.2,1,27,19.39258003234863,89.76413,99.417252,-105.0901,284.61835
45.3,1,27,19.39258003234863,90.590363,100.15848,-105.71665,286.89737
45.4,1,27,19.39258003234863,91.416611,100.89982,-106.34341,289.17661
45.5,1,27,19.39258003234863,92.242867,101.64125,-106.97032,291.45605
45.6,1,27,19.39258003234863,93.069122,102.38277,-107.59742,293.73566
45.7,1,27,19.39258003234863,93.895363,103.12438,-108.22472,296.01544
45.8,1,27,19.39258003234863,94.721603,103.86607,-108.85216,298.29538
45.9,1,27,19.39258003234863,95.547844,104.60786,-109.47979,300.57547
46,1,27,19.39258003234863,96.3741,105.34973,-110.10757,302.85577
46.1,1,27,19.39258003234863,97.200363,106.09168,-110.73551,305.13623
46.2,1,27,19.39258003234863,98.026604,106.83371,-111.36362,307.41684
46.3,1,27,19.39258003234863,98.852844,107.57581,-111.99187,309.69757
46.4,1,27,19.39258003234863,99.679085,108.318,-112.6203,311.97845
46.5,1,27,19.39258003234863,100.50534,109.06026,-113.24885,314.25952
46.6,1,27,19.39258003234863,101.3316,109.8026,-113.87755,316.54074
46.7,1,27,19.39258003234863,102.15784,110.54501,-114.5064,318.82208
46.8,1,27,19.39258003234863,102.98408,111.28748,-115.13538,321.10355
46.9,1,27,19.39258003234863,103.81032,112.03004,-115.76451,323.38516
47,1,27,19.39258003234863,104.63657,112.77265,-116.39376,325.6669
-20,2,27,26.4862174987793,-46.127048,50.451057,-145.00931,52.755207
-19.9,2,27,26.4862174987793,-46.028908,50.343716,-144.70078,52.64296
-19.8,2,27,26.4862174987793,-45.930763,50.23637,-144.39224,52.530716
-19.7,2,27,26.4862174987793,-45.832623,50.129032,-144.08371,52.418472
-19.6,2,27,26.4862174987793,-45.734478,50.021687,-143.77519,52.306225
-19.5,2,27,26.4862174987793,-45.636337,49.914345,-143.46666,52.193981
-19.4,2,27,26.4862174987793,-45.538193,49.807003,-143.15813,52.081734
-19.3,2,27,26.4862174987793,-45.440052,49.699657,-142.84959,51.96949
-19.2,2,27,26.4862174987793,-45.341908,49.592316,-142.54106,51.857246
-19.1,2,27,26.4862174987793,-45.243767,49.484974,-142.23253,51.745003
-19,2,27,26.4862174987793,-45.145622,49.377632,-141.924,51.632755
-18.9,2,27,26.4862174987793,-45.047482,49.270287,-141.61546,51.520512
-18.8,2,27,26.4862174987793,-44.949337,49.162945,-141.30693,51.408264
-18.7,2,27,26.4862174987793,-44.851196,49.055603,-140.99841,51.296021
-18.6,2,27,26.4862174987793,-44.753052,48.948261,-140.68988,51.183777
-18.5,2,27,26.4862174987793,-44.654911,48.840919,-140.38135,51.071529
-18.4,2,27,26.4862174987793,-44.556767,48.733574,-140.07281,50.959286
-18.3,2,27,26.4862174987793,-44.458622,48.626232,-139.76428,50.847038
-18.2,2,27,26.4862174987793,-44.360481,48.51889,-139.45576,50.734795
-18.1,2,27,26.4862174987793,-44.262341,48.411549,-139.14723,50.622551
-18,2,27,26.4862174987793,-44.164196,48.304203,-138.8387,50.510303
-17.9,2,27,26.4862174987793,-44.066051,48.196861,-138.53017,50.39806
-17.8,2,27,26.4862174987793,-43.967911,48.08952,-138.22163,50.285812
-17.7,2,27,26.4862174987793,-43.86977,47.982178,-137.9131,50.173569
-17.6,2,27,26.4862174987793,-43.771626,47.874832,-137.60458,50.061325
-17.5,2,27,26.4862174987793,-43.673485,47.76749,-137.29605,49.949078
-17.4,2,27,26.4862174987793,-43.57534,47.660149,-136.98752,49.836834
-17.3,2,27,26.4862174987793,-43.477196,47.552803,-136.67899,49.724586
-17.2,2,27,26.4862174987793,-43.379055,47.445465,-136.37045,49.612343
-17.1,2,27,26.4862174987793,-43.280914,47.33812,-136.06192,49.500099
-17,2,27,26.4862174987793,-43.18277,47.230778,-135.75339,49.387852
-16.9,2,27,26.4862174987793,-43.084625,47.123436,-135.44485,49.275608
-16.8,2,27,26.4862174987793,-42.986485,47.01609,-135.13632,49.163361
-16.7,2,27,26.4862174987793,-42.888344,46.908749,-134.8278,49.051117
-16.6,2,27,26.4862174987793,-42.790199,46.801407,-134.51927,48.938873
-16.5,2,27,26.4862174987793,-42.692055,46.694065,-134.21074,48.826626
-16.4,2,27,26.4862174987793,-42.593914,46.58672,-133.90221,48.714382
-16.3,2,27,26.4862174987793,-42.49577,46.479378,-133.59367,48.602135
-16.2,2,27,26.4862174987793,-42.397629,46.372036,-133.28516,48.489895
-16.1,2,27,26.4862174987793,-42.299488,46.264694,-132.97662,48.377647
-16,2,27,26.4862174987793,-42.201344,46.157352,-132.66809,48.265404
-15.9,2,27,26.4862174987793,-42.103199,46.050007,-132.35956,48.153156
-15.8,2,27,26.4862174987793,-42.005058,45.942665,-132.05103,48.040913
-15.7,2,27,26.4862174987793,-41.906914,45.835323,-131.74249,47.928665
-15.6,2,27,26.4862174987793,-41.808773,45.727982,-131.43398,47.816422
-15.5,2,27,26.4862174987793,-41.710629,45.620636,-131.12544,47.704178
-15.4,2,27,26.4862174987793,-41.612488,45.513294,-130.81691,47.59193
-15.3,2,27,26.4862174987793,-41.514343,45.405952,-130.50838,47.479687
-15.2,2,27,26.4862174987793,-41.416203,45.298611,-130.19984,47.367439
-15.1,2,27,26.4862174987793,-41.318058,45.191269,-129.89131,47.255196
-15,2,27,26.4862174987793,-41.219917,45.083923,-129.58278,47.142952
-14.9,2,27,26.4862174987793,-41.121773,44.976582,-129.27425,47.030704
-14.8,2,27,26.4862174987793,-41.023632,44.86924,-128.96573,46.918461
-14.7,2,27,26.4862174987793,-40.925488,44.761894,-128.6572,46.806213
-14.6,2,27,26.4862174987793,-40.827347,44.654552,-128.34866,46.69397
-14.5,2,27,26.4862174987793,-40.729202,44.547211,-128.04013,46.581726
-14.4,2,27,26.4862174987793,-40.631062,44.439869,-127.7316,46.469479
-14.3,2,27,26.4862174987793,-40.532917,44.332527,-127.42307,46.357235
-14.2,2,27,26.4862174987793,-40.434776,44.225182,-127.11454,46.244991
-14.1,2,27,26.4862174987793,-40.336632,44.11784,-126.80601,46.132744
-14,2,27,26.4862174987793,-40.238491,44.010498,-126.49748,46.0205
-13.9,2,27,26.4862174987793,-40.140347,43.903152,-126.18895,45.908253
-13.8,2,27,26.4862174987793,-40.042206,43.795811,-125.88042,45.796009
-13.7,2,27,26.4862174987793,-39.944061,43.688469,-125.57188,45.683765
-13.6,2,27,26.4862174987793,-39.845921,43.581127,-125.26336,45.571518
-13.5,2,27,26.4862174987793,-39.747776,43.473785,-124.95483,45.459274
-13.4,2,27,26.4862174987793,-39.649635,43.36644,-124.64629,45.347027
-13.3,2,27,26.4862174987793,-39.551491,43.259098,-124.33777,45.234783
-13.2,2,27,26.4862174987793,-39.45335,43.151756,-124.02924,45.12254
