hierid,diff,d_h,d_l,gdp,pop,gdppc,wage,diff_dis,h_dis,l_dis,diff_dis_p,h_dis_p,l_dis_p,pop_w
AGO.10.87,-547.162140056206,-596.149934683331,-48.9877946271249,629541100,102395.23,6148.149,0.04098766,44.8537915229923,48.8695816636452,4.01579014065284,0.729549520074941,0.794866579577775,0.0653170595028332,1.47891435930447e-05
AGO.10.88,-1428.38766911286,-1517.62634597645,-89.2386768635913,2234661600,359595.44,6214.377,0.04142918,118.353859706914,125.748030120401,7.39417041348712,1.90451689215048,2.02350179463527,0.118984902484788,5.19370736074726e-05
AGO.10.89,-391.266707748992,-447.733976526723,-56.4672687777304,1088724900,176921.98,6153.7,0.0410246666666667,32.103172526333,36.7362742846999,4.63310175836693,0.521688943665323,0.596978635368964,0.0752896917036405,2.55531880438745e-05
AGO.10.90,-526.404628436628,-555.190928207298,-28.78629977067,380333860,61826.457,6151.6357,0.0410109046666667,43.1766600658133,45.5377644570153,2.36110439120207,0.701872837915504,0.740254570943064,0.03838173302756,8.92971626141378e-06
AGO.10.91.297,-486.119181388716,-523.474681498277,-37.3555001095616,745476860,121248.3,6148.349,0.0409889933333333,39.851071770295,42.9134004602033,3.06232868990831,0.648158908518287,0.697966241997703,0.0498073334794155,1.75121294137682e-05
AGO.11.100,-382.495239197102,-420.063162321459,-37.5679231243571,2411765200,335736.25,7183.5117,0.047890078,36.6354536795558,40.2337152170027,3.59826153744693,0.509993652262803,0.560084216428612,0.0500905641658094,4.849104407149e-05
AGO.11.92,-373.38730330517,-411.144057446734,-37.7567541415634,2069091200,283581.2,7296.292,0.0486419466666667,36.3245705867612,39.9976946292819,3.67312404252075,0.497849737740227,0.548192076595645,0.0503423388554179,4.09581880629393e-05
AGO.11.93,-374.736651812538,-412.422240326535,-37.6855885139975,5231629300,579261.8,9031.545,0.0602103,45.1260124532569,49.6641336334656,4.53812118020869,0.499648869083383,0.54989632043538,0.0502474513519967,8.3663916162555e-05
AGO.11.94,-465.972210745063,-501.770929429749,-35.7987186846855,4541424600,503190.84,9025.253,0.0601683533333333,56.0735612392469,60.3814611486484,4.30789990940151,0.621296280993417,0.669027905906332,0.0477316249129139,7.2676838437345e-05
AGO.11.95.309,-421.254678116432,-457.978213442189,-36.7235353257568,4209448400,466183.75,9029.591,0.0601972733333333,50.7167660030404,55.1380793905822,4.4213133875418,0.561672904155243,0.610637617922918,0.0489647137676757,6.73318319563719e-05
AGO.11.96,-498.649548595325,-533.772457501309,-35.1229089059839,3806224100,421463.3,9030.974,0.0602064933333333,60.0438814463482,64.273135808139,4.22925436179078,0.664866064793767,0.711696610001745,0.0468305452079785,6.08727697852573e-05
AGO.11.97,-374.736651812538,-412.422240326535,-37.6855885139975,2353930500,260634.28,9031.546,0.0602103066666667,45.1260174497456,49.6641391324288,4.5381216826832,0.499648869083383,0.54989632043538,0.0502474513519967,3.76439194695868e-05
AGO.11.98,-509.358686138784,-544.249597893538,-34.8909117547541,871004900,115396.44,7547.936,0.0503195733333333,51.2614235202617,54.7728151056821,3.51139158542042,0.679144914851711,0.725666130524717,0.0465212156730054,1.6666933814067e-05
AGO.11.99,-374.736651812538,-412.422240326535,-37.6855885139975,2387808800,264832.8,9016.287,0.06010858,45.0497760288121,49.5802304528935,4.5304544240814,0.499648869083383,0.54989632043538,0.0502474513519967,3.82503199352947e-05
AGO.12.101,-356.377432841516,-469.125005081822,-112.747572240307,623138940,101303.61,6151.2017,0.0410080113333333,29.2286596098183,38.4757670502909,9.24710744047261,0.475169910455355,0.625500006775763,0.150330096320409,1.46314787786872e-05
AGO.12.102,-282.709403396293,-342.44925169293,-59.7398482966364,193826180,31527.197,6147.904,0.0409860266666667,23.1742702930358,28.0712683237329,4.89699803069713,0.376945871195058,0.45659900225724,0.0796531310621819,4.55353480351778e-06
AGO.12.103,-268.490375818662,-319.647299834694,-51.1569240160322,200749800,32655.895,6147.429,0.04098286,22.0070069670472,26.2001210770066,4.19311410995937,0.357987167758216,0.426196399779592,0.0682092320213762,4.71655486602638e-06
AGO.12.104,-297.549369152847,-387.346024926967,-89.79665577412,444838880,72287.91,6153.711,0.04102474,24.4137710133191,31.7815399253247,7.36776891200554,0.396732492203796,0.516461366569289,0.119728874365493,1.04406844052315e-05
AGO.12.105,-355.482043011779,-466.862843585839,-111.38080057406,378539420,61501.48,6154.9644,0.041033096,29.1730575943569,38.3136557593814,9.14059816502448,0.473976057349039,0.622483791447785,0.148507734098746,8.88277919689e-06
AGO.12.106,-262.877445966225,-328.77314781795,-65.8957018517252,153848940,25026.553,6147.4287,0.040982858,21.546938078873,26.9481264624721,5.40118838359918,0.3505032612883,0.4383641970906,0.0878609358023002,3.61463406016026e-06
AGO.12.107,-294.624320781588,-352.081255554155,-57.4569347725675,258732260,42087.88,6147.429,0.04098286,24.1490945823738,28.8585936100003,4.70949902762653,0.392832427708783,0.469441674072207,0.0766092463634233,6.07883493056106e-06
AGO.12.108,-326.050545821281,-416.195169828588,-90.1446240073068,524804740,85308.82,6151.8228,0.041012152,26.7440690898107,34.1381191333517,7.39405004354103,0.434734061095041,0.554926893104783,0.120192832009742,1.2321319935833e-05
AGO.12.109,-316.451788245055,-389.422489397586,-72.9707011525305,541152060,87996.98,6149.6665,0.0409977766666667,25.9476394804761,31.9309124985992,5.98327301812305,0.421935717660073,0.519229985863448,0.097294268203374,1.27095761489503e-05
AGO.13.110,-344.873515304171,-390.716666113658,-45.8431508094871,155705200,25326.447,6147.929,0.0409861933333333,28.2701051476061,32.0279776317797,3.75787248417359,0.459831353738894,0.520955554818211,0.0611242010793161,3.65794833787312e-06
AGO.13.111,-347.802326192822,-423.350346411603,-75.5480202187813,267414450,43496.844,6147.905,0.0409860333333333,28.5100754694997,34.7029028194083,6.19282734990862,0.463736434923762,0.564467128548804,0.100730693625042,6.28233436030433e-06
AGO.13.112,-474.809587167484,-617.678736196322,-142.869149028838,297922780,48460.934,6147.69,0.0409846,38.9197620124489,50.6306318630235,11.7108698505746,0.633079449556645,0.823571648261762,0.190492198705117,6.99930760035465e-06
AGO.13.113,-373.93631011343,-479.928626111721,-105.992315998291,913333900,148305.42,6158.466,0.04105644,30.7049873599869,39.4083216844766,8.70333432448974,0.498581746817907,0.639904834815628,0.141323087997721,2.14200422422685e-05
AGO.14.114,-381.422148859972,-403.777510138208,-22.355361278236,886978200,144099.25,6155.328,0.04103552,31.3037124359727,33.1384401856533,1.83472774968056,0.50856286514663,0.538370013517611,0.0298071483709814,2.08125368720794e-05
AGO.14.115,-294.19181083111,-321.483767548038,-27.291956716928,1591667300,258856.72,6148.8354,0.040992236,24.1191602777124,26.3566769389966,2.23751666128419,0.392255747774813,0.428645023397384,0.0363892756225707,3.73871829977291e-05
AGO.14.116,-304.301619402586,-334.776015881845,-30.4743964792586,529940540,86205.234,6147.4287,0.040982858,24.9423001142925,27.4401558413828,2.49785572709031,0.405735492536782,0.446368021175793,0.0406325286390114,1.24507907653317e-05
AGO.14.117,-244.824720082808,-273.790299831733,-28.965579748925,641823550,104401.805,6147.629,0.0409841933333333,20.067887321306,22.4421491621901,2.37426184088406,0.326432960110411,0.365053733108977,0.0386207729985667,1.50789571498404e-05
AGO.14.118,-437.049393044022,-577.115347658036,-140.065954614014,841084300,136818.88,6147.4287,0.040982858,35.8230664282187,47.3036726853799,11.4806062571612,0.582732524058696,0.769487130210715,0.186754606152019,1.97610187755773e-05
AGO.14.119,-253.719388560113,-304.154627671265,-50.4352391111515,341224350,55506.84,6147.4287,0.040982858,20.7962913464119,24.9302518317886,4.13396048537673,0.338292518080151,0.405539503561687,0.0672469854815353,8.01696160217773e-06
AGO.14.120,-694.166172726185,-914.8442082727,-220.678035546515,204866020,33325.48,6147.4287,0.040982858,56.8978273704814,74.985860559525,18.0880331890435,0.925554896968247,1.21979227769693,0.294237380728686,4.813264338848e-06
AGO.14.121,-285.880191141106,-321.113093857596,-35.2329027164906,842807200,137099.14,6147.4287,0.040982858,23.4323745570976,26.3202646550131,2.8878900979155,0.381173588188141,0.428150791810128,0.0469772036219875,1.98014972762202e-05
AGO.14.122,-247.09839958575,-274.921026211179,-27.8226266254291,1875083500,301368.8,6221.8896,0.041479264,20.4989195007896,22.8070436507288,2.30812414993921,0.329464532781,0.366561368281572,0.0370968355005721,4.35272859650158e-05
AGO.14.123,-420.010900993387,-562.85129435562,-142.840393362233,464798270,75608.56,6147.429,0.04098286,34.4264959077717,46.1345115947903,11.7080156870186,0.56001453465785,0.75046839247416,0.19045385781631,1.0920292387676e-05
AGO.14.124,-260.598303675207,-343.552146348086,-82.953842672879,343021630,55798.01,6147.56,0.0409837333333333,21.3605827698874,28.1600991040485,6.79951633416112,0.347464404900276,0.458069528464114,0.110605123563839,8.05901585548608e-06
AGO.14.125,-237.07735582101,-284.247042980303,-47.1696871592936,424306620,69009.77,6148.5005,0.0409900033333333,19.4356032107221,23.3025744785055,3.86697126778347,0.316103141094679,0.378996057307071,0.0628929162123914,9.96721622533577e-06
AGO.14.126,-393.222845840995,-517.151650634043,-123.928804793048,450844930,73336.99,6147.5786,0.0409838573333333,32.2315780283094,42.389738938567,10.1581609102576,0.524297127787994,0.689535534178725,0.165238406390731,1.05922050840814e-05
AGO.14.127,-318.224829892051,-360.01091430796,-41.7860844159087,483752900,78689.305,6147.6323,0.0409842153333333,26.0843899054184,29.5095296686953,3.42513976327689,0.424299773189401,0.480014552410613,0.0557147792212116,1.13652504211562e-05
AGO.15.128,-482.328016759319,-597.353523102373,-115.025506343053,524403230,85301.19,6147.666,0.04098444,39.5358873263826,48.9643992527556,9.42851192637297,0.643104022345759,0.796471364136497,0.153367341790738,1.23202179199909e-05
AGO.15.129.423,-332.704475142154,-400.387434468857,-67.6829593267032,223010700,36253.55,6151.417,0.0410094466666667,27.288052858207,32.8393342797082,5.55128142150121,0.443605966856205,0.533849912625143,0.0902439457689376,5.23617122308945e-06
AGO.15.130.424,-426.484884474334,-545.454741813955,-118.969857339621,96820270,15747.24,6148.396,0.0409893066666667,34.9626394368328,44.7156233699994,9.75298393316661,0.568646512632445,0.727272989085273,0.158626476452828,2.27440471156847e-06
AGO.15.131,-339.395268713138,-414.881333040418,-75.4860643272802,160707340,26137.8,6148.465,0.0409897666666667,27.8234657446443,34.0117780713647,6.18831232672041,0.45252702495085,0.553175110720557,0.100648085769707,3.77513364056396e-06
AGO.15.132.427,-569.690044336246,-741.791262763563,-172.101218427317,103942340,16898.84,6150.8564,0.0410057093333333,46.7210887362918,60.8353538137779,14.1142650774861,0.759586725781661,0.989055017018083,0.229468291236422,2.44073255478685e-06
AGO.15.133,-506.895696387854,-652.312931659937,-145.417235272083,122227990,19881.436,6147.845,0.0409856333333333,41.5508823007945,53.4709172712118,11.9200349704174,0.675860928517138,0.869750575546583,0.193889647029445,2.87151473598847e-06
AGO.15.134,-464.410718071965,-575.361864302577,-110.951146230612,638171100,103810.734,6147.4478,0.0409829853333333,38.0658752947723,47.1600936921437,9.09421839737135,0.61921429076262,0.767149152403436,0.147934861640815,1.49935876077955e-05
AGO.15.135,-587.269772765015,-744.186428361278,-156.916655596263,587299900,95533.62,6147.573,0.04098382,48.1371173168846,60.999205252803,12.8620879359184,0.783026363686687,0.99224857114837,0.209222207461684,1.37981078234149e-05
AGO.15.136,-345.650272021263,-409.01639546105,-63.3661234397878,1071821000,174263.28,6150.5845,0.0410038966666667,28.3460160735302,33.5425320289148,5.19651595538461,0.460867029361683,0.545355193948067,0.0844881645863837,2.51691867962497e-05
AGO.16.137,-711.888429031834,-751.192967962204,-39.3045389303694,201331300,32742.045,6149.014,0.0409934266666667,58.3654922207301,61.5879476893486,3.22245546861848,0.949184572042446,1.0015906239496,0.0524060519071591,4.72899767923693e-06
AGO.16.138,-787.668047330915,-831.227749315185,-43.5597019842704,118606110,19288.188,6149.158,0.0409943866666667,64.5799369945237,68.1513435269796,3.5714065324559,1.05022406310789,1.10830366575358,0.0580796026456939,2.78583076557025e-06
AGO.16.139,-1048.75798314265,-1111.28784532682,-62.5298621841699,1069157250,173334.05,6168.1895,0.0411212633333333,86.2525063954891,91.3951202536337,5.14261385814459,1.39834397752354,1.48171712710243,0.0833731495788932,2.50349762876063e-05
AGO.16.140,-1225.00288790901,-1299.35710899206,-74.3542210830565,67235080,10935.417,6148.3784,0.0409891893333333,100.423750612765,106.519189104177,6.09543849141186,1.63333718387868,1.73247614532275,0.0991389614440754,1.57942369251792e-06
AGO.16.141,-882.864128823809,-934.37247353612,-51.5083447123119,62261220,10126.653,6148.2524,0.0409883493333333,72.3742866521985,76.5967707054985,4.22248405329998,1.17715217176508,1.24582996471483,0.0686777929497491,1.46261232416722e-06
AGO.17.142,-351.384263089266,-372.055610926466,-20.6713478372002,475536400,77349.05,6147.928,0.0409861866666667,28.8038019974115,30.4982814396257,1.69447944221417,0.468512350785688,0.496074147901955,0.027561797116267,1.11716747668382e-05
AGO.17.143,-426.634563421622,-452.606609808523,-25.9720463869013,601752600,97883.71,6147.6274,0.0409841826666667,34.9705377583707,37.0994239450665,2.12888618669581,0.568846084562162,0.603475479744697,0.0346293951825351,1.4137535924378e-05
AGO.17.144,-405.07223152386,-431.459161966931,-26.3869304430714,1275798700,207501.52,6148.3823,0.0409892153333333,33.2071858469707,35.3703449948042,2.16315914783348,0.540096308698479,0.575278882622575,0.0351825739240952,2.99698508910526e-05
AGO.17.145,-283.33939675111,-302.29679555915,-18.9573988080398,301697860,49077.082,6147.4287,0.040982858,23.2241165257128,24.7779732925114,1.55385676679853,0.377785862334814,0.403062394078867,0.0252765317440531,7.08829906261873e-06
AGO.17.146.471,-613.542796300044,-645.992819731031,-32.450023430987,307427740,49994.215,6149.2666,0.0409951106666667,50.3045096661128,52.9650942694913,2.66058460337848,0.818057061733391,0.861323759641374,0.0432666979079827,7.22076237786222e-06
AGO.17.147,-494.416268969119,-521.11366747707,-26.6973985079506,1102283400,179297.16,6147.802,0.0409853466666667,40.5276443626785,42.7160486285715,2.18840426589301,0.659221691958825,0.694818223302759,0.0355965313439341,2.58962399426722e-05
AGO.17.148,-354.025441267061,-377.45864815695,-23.4332068898893,1136134000,184670.2,6152.2324,0.0410148826666667,29.0406238691668,30.9628443313518,1.92222046218507,0.472033921689414,0.5032781975426,0.0312442758531857,2.66722786320836e-05
AGO.17.149,-229.351047192536,-281.807094775114,-52.4560475825784,407700740,66320.52,6147.429,0.04098286,18.7989237158902,23.0985214243505,4.29959770846029,0.305801396256715,0.375742793033486,0.0699413967767711,9.57880258138385e-06
AGO.17.150,-536.532538385664,-565.509601528527,-28.9770631428634,228942180,37239.387,6147.85,0.0409856666666667,43.9802875481907,46.3555760500954,2.37528850190471,0.715376717847552,0.754012802038036,0.0386360841904846,5.37855759159838e-06
AGO.17.151,-526.591781195573,-554.03548761078,-27.4437064152066,494028640,80210.59,6159.1445,0.0410609633333333,43.2447316386123,45.4984616843034,2.25373004569113,0.702122374927431,0.73871398348104,0.0365916085536088,1.15849725928916e-05
AGO.17.152.491,-498.763699476666,-524.598953187957,-25.8352537112917,164391550,26739.773,6147.829,0.0409855266666667,40.8841858105324,43.0019287703809,2.11774295984849,0.665018265968887,0.699465270917276,0.034447004948389,3.86207777981865e-06
AGO.17.153,-202.8854682958,-234.03774838529,-31.1522800894898,731940860,119045.43,6148.4165,0.0409894433333333,16.632324811735,19.1861540505995,2.55382923886454,0.270513957727734,0.312050331180387,0.0415363734526531,1.71939645857112e-05
AGO.17.154,-463.72564069022,-489.228621704843,-25.502981014623,344673100,56059.74,6148.318,0.0409887866666667,38.0151027162295,40.1057752125744,2.09067249634487,0.618300854253627,0.652304828939791,0.034003974686164,8.09681803194106e-06
AGO.17.155,-318.375014731639,-342.667203833325,-24.292189101686,691467700,112446.64,6149.2964,0.0409953093333333,26.1037644258562,28.0954960390711,1.99173161321489,0.424500019642186,0.4568896051111,0.0323895854689146,1.62408884233709e-05
AGO.17.156,-384.35983683198,-408.526010144702,-24.166173312722,596502800,96981.84,6150.6646,0.0410044306666667,31.5209125608565,33.5027529170168,1.98184035616032,0.51247978244264,0.544701346859602,0.0322215644169626,1.40072770741145e-05
AGO.17.157.506,-544.969927646833,-573.64253708106,-28.6726094342266,814186100,130204.81,6253.1187,0.041687458,45.4368219400808,47.8273983431603,2.39057640307945,0.726626570195777,0.76485671610808,0.0382301459123021,1.88057356929136e-05
AGO.18.158,-373.105069119016,-398.986287553809,-25.8812184347927,156691980,25481.303,6149.2925,0.0409952833333333,30.591096043274,32.7131118087664,2.12201576549244,0.497473425492022,0.531981716738412,0.0345082912463903,3.68031449321302e-06
AGO.18.159,-336.239298265301,-366.486754436619,-30.2474561713187,731873700,118884.03,6156.1987,0.0410413246666667,27.5994124115968,30.0822037497325,2.48279133813572,0.448319064353734,0.488649005915493,0.0403299415617582,1.71706532676359e-05
AGO.18.160,-440.713746197521,-474.36249577324,-33.6487495757188,451873000,73490.76,6148.705,0.0409913666666667,36.1309175308457,38.889533994312,2.75861646346627,0.587618328263362,0.632483327697653,0.0448649994342918,1.06144143863145e-05
