temp,no_wgt_comm,risk_adj_sample_wgt_comm,pop_adj_sample_wgt_comm,no_wgt_low,risk_adj_sample_wgt_low,pop_adj_sample_wgt_low,no_wgt_high,risk_adj_sample_wgt_high,pop_adj_sample_wgt_high,no_wgt_manuf,risk_adj_sample_wgt_manuf,pop_adj_sample_wgt_manuf,no_wgt_hr3,risk_adj_sample_wgt_hr3,pop_adj_sample_wgt_hr3,no_wgt_manuf2,risk_adj_sample_wgt_manuf2,pop_adj_sample_wgt_manuf2,no_wgt_hr4,risk_adj_sample_wgt_hr4,pop_adj_sample_wgt_hr4,no_wgt_agri,risk_adj_sample_wgt_agri,pop_adj_sample_wgt_agri,no_wgt_connmine,risk_adj_sample_wgt_connmine,pop_adj_sample_wgt_connmine,no_wgt_manuft,risk_adj_sample_wgt_manuft,pop_adj_sample_wgt_manuft,no_wgt_lomaco,risk_adj_sample_wgt_lomaco,pop_adj_sample_wgt_lomaco
40.9,451,.0002705711196911,.000540224725917,255,.0000517844936851,.0000606418764113,196,.0002187866260059,.0004795828495057,150,.0001198029420738,.0001438490821768,46,.0000989836839322,.0003357337673289,108,.0001075141777118,.0001017992598635,88,.0001112724482941,.0003777835896421,46,.0000989836839322,.0003357337673289,42,.0000122887643619,.0000420498223133,108,.0001075141777118,.0001017992598635,405,.0001715874357589,.0002044909585881
41,754,.0004608687387728,.0013105774529116,399,.0001014274072877,.0001740243862527,355,.0003594413314851,.0011365530666589,212,.0000329957316644,.0000293620601171,143,.0003264455998207,.0011071910065419,140,.0000329297795743,.0000285630962429,215,.0003265115519108,.0011079899704161,143,.0003264455998207,.0011071910065419,72,6.59520901225e-08,7.98963874171e-07,140,.0000329297795743,.0000285630962429,611,.0001344231389521,.0002033864463697
41.1,335,.0004347635737807,.0007988878084912,176,.0002047653436748,.0001753662941404,159,.000229998230106,.0006235215143509,77,.0000640440199869,.0000609333140025,82,.0001659542101191,.0005625882003484,48,.000062417781864,.0000549680290769,111,.000167580448242,.000568553485274,82,.0001659542101191,.0005625882003484,29,1.62623812289e-06,5.96528492558e-06,48,.000062417781864,.0000549680290769,253,.0002688093636616,.0002362996081429
41.2,367,.0003401179572984,.0006535276342681,183,.0001853797094484,.0001361392801078,184,.00015473824785,.0005173883541603,106,.0000208323735889,.0000632639949369,78,.0001339058742611,.0004541243592233,71,2.51386576888e-06,9.02800678659e-07,113,.0001522243820811,.0005164855534816,78,.0001339058742611,.0004541243592233,35,.00001831850782,.0000623611942583,71,2.51386576888e-06,9.02800678659e-07,289,.0002062120830373,.0001994032750448
41.3,466,.0006292030112023,.0017449227241331,226,.0001374241586234,.0001956821824058,240,.0004917788525789,.0015492405417272,109,.0000706196743029,.0001215938338359,131,.000421159178276,.0014276467078913,63,.0000478774388286,.0000441666226831,177,.0004439014137503,.0015050739190441,131,.000421159178276,.0014276467078913,46,.0000227422354743,.0000774272111528,63,.0000478774388286,.0000441666226831,335,.0002080438329263,.0003172760162418
41.4,453,.0004763098066719,.0012436780141036,167,.0000511620377912,.0000600312284065,286,.0004251477688807,.0011836467856972,154,.0001226488605687,.0001580137445316,132,.000302498908312,.0010256330411655,124,.0001045478142867,.000096401140496,162,.000320599954594,.0010872456452011,132,.000302498908312,.0010256330411655,30,.000018101046282,.0000616126040356,124,.0001045478142867,.000096401140496,321,.0001738108983599,.0002180449729381
41.5,688,.0003506327484518,.0007490697569079,347,.0000914402076688,.0000879153396272,341,.0002591925407829,.0006611544172808,214,.0000913176691157,.0000918329346737,127,.0001678748716672,.000569321482607,137,.0000881654879921,.0000804927592579,204,.0001710270527909,.0005806616580228,127,.0001678748716672,.000569321482607,77,3.15218112365e-06,.0000113401754158,137,.0000881654879921,.0000804927592579,561,.0001827578767845,.0001797482743009
41.6,705,.0001813383361548,.0002952394433913,417,.0001187830947238,.0001051320218728,288,.000062555241431,.0001901074215185,240,8.57755912642e-06,6.87964997281e-06,48,.0000539776823046,.0001832277715457,157,8.44388780763e-06,4.86536276778e-06,131,.0000541113536233,.0001852420587507,48,.0000539776823046,.0001832277715457,83,1.33671318792e-07,2.01428720503e-06,157,8.44388780763e-06,4.86536276778e-06,657,.0001273606538502,.0001120116718456
41.7,899,.0003020009427191,.0006456006793183,475,.0000785594211754,.0001089929574466,424,.0002234415215437,.0005366077218717,336,.000120703053371,.0001879134278387,88,.0001027384681726,.0003486942940329,225,.0000896911534656,.0000817604763644,199,.0001337503680781,.0004548472455073,88,.0001027384681726,.0003486942940329,111,.0000310118999054,.0001061529514743,225,.0000896911534656,.0000817604763644,811,.0001992624745464,.0002969063852853
41.8,495,.0002008589560366,.0003724249680372,298,.0000877822569261,.0000571731503249,197,.0001130766991105,.0003152518177123,159,.0000276474705484,.0000256240382297,38,.0000854292285622,.0002896277794826,89,.0000275310261495,.0000242133950297,108,.000085545672961,.0002910384226826,38,.0000854292285622,.0002896277794826,70,1.16444398873e-07,1.41064320003e-06,89,.0000275310261495,.0000242133950297,457,.0001154297274744,.0000827971885546
41.9,344,.0002678955208171,.000502588884391,177,.0001077108956755,.0000718011203826,167,.0001601846251416,.0004307877640084,117,.0000451045981068,.0000405233438752,50,.0001150800270348,.0003902644201332,91,.0000450473829332,.0000398302216942,76,.0001151372422084,.0003909575423142,50,.0001150800270348,.0003902644201332,26,5.72151735989e-08,6.93122180984e-07,91,.0000450473829332,.0000398302216942,294,.0001528154937823,.0001123244642578
42,547,.0001157804930005,.0002194166163361,284,.0000583038230006,.0000419095539352,263,.0000574766699999,.0001775070624008,178,8.44402955985e-06,.0000104594056793,85,.00004903264044,.0001670476567215,121,6.46319542508e-06,3.26556394370e-06,142,.0000510134745748,.0001742414984571,85,.00004903264044,.0001670476567215,57,1.98083413477e-06,7.19384173564e-06,121,6.46319542508e-06,3.26556394370e-06,462,.0000667478525605,.0000523689596146
42.1,269,.0002224261954799,.0005429993800203,141,.0000350531899524,.0000146106762466,128,.0001873730055275,.0005283887037737,76,.0000438875585918,.000041920982282,52,.0001434854469357,.0004864677214917,43,.0000438585265412,.0000415692790994,85,.0001435144789863,.0004868194246743,52,.0001434854469357,.0004864677214917,33,2.90320505691e-08,3.51703182577e-07,43,.0000438585265412,.0000415692790994,217,.0000789407485442,.0000565316585286
42.2,648,.0001449519144794,.0003831802854228,344,.0000368474716721,.0000343459221779,304,.0001081044428073,.000348834363245,198,6.82153742942e-06,4.60613847197e-06,106,.0001012829053779,.000344228224773,132,6.75861683508e-06,3.84389907060e-06,172,.0001013458259723,.0003449904641744,106,.0001012829053779,.000344228224773,66,6.29205943459e-08,7.62239401375e-07,132,6.75861683508e-06,3.84389907060e-06,542,.0000436690091015,.0000389520606499
42.3,299,.0003041461943006,.000734405658084,129,.0000983616340484,.0001242251907319,170,.0002057845602522,.0006101804673522,77,.0000356106774814,.0000331468157673,93,.0001701738827708,.0005770336515849,54,.0000355787996664,.000032760638129,116,.0001702057605858,.0005774198292232,93,.0001701738827708,.0005770336515849,23,3.18778149710e-08,3.86177638312e-07,54,.0000355787996664,.000032760638129,206,.0001339723115298,.0001573720064991
42.4,146,.0000828857484041,.0002444688062013,72,.0000219158741648,.0000349954529586,74,.0000609698742394,.0002094733532427,30,1.85463108399e-06,8.32088335123e-07,44,.0000591152431554,.0002086412649076,22,1.84050645302e-06,6.60978219713e-07,52,.0000591293677863,.000208812375023,44,.0000591152431554,.0002086412649076,8,1.41246309648e-08,1.71110115410e-07,22,1.84050645302e-06,6.60978219713e-07,102,.0000237705052488,.0000358275412937
42.5,188,.0001253383300008,.0003788266668261,90,.000022512625506,.0000356808803614,98,.0001028257044948,.0003431457864647,49,.0000127796672128,.0000378400189938,49,.000090046037282,.0003053057674709,28,1.96990537127e-06,7.07449049564e-07,70,.0001008557991236,.0003424383374151,49,.000090046037282,.0003053057674709,21,.0000108097618415,.0000371325699442,28,1.96990537127e-06,7.07449049564e-07,139,.0000352922927188,.0000735208993552
42.6,201,.0000905224471235,.0002791580244876,110,.0000244280766815,.0000429404068796,91,.000066094370442,.0002362176176081,65,1.54529512708e-06,.0000174568045592,26,.0000645490753149,.0002187608130488,46,1.05493428038e-06,3.78856890304e-07,45,.0000650394361617,.0002358387607178,26,.0000645490753149,.0002187608130488,19,4.90360846706e-07,.0000170779476689,46,1.05493428038e-06,3.78856890304e-07,175,.0000259733718085,.0000603972114388
42.7,73,.0001946698147303,.0005057381047777,27,.0000551724202538,.0000992755874751,46,.0001394973944765,.0004064625173026,19,.0000411546565232,.0000731597506576,27,.0000983427379533,.000333302766645,5,.0000273926648351,.0000263335766348,41,.0001121047296414,.0003801289406677,27,.0000983427379533,.000333302766645,14,.0000137619916881,.0000468261740227,5,.0000273926648351,.0000263335766348,46,.000096327076777,.0001724353381327
42.8,159,.000210000620705,.0004211105624381,79,.0001030876837138,.0001318666475765,80,.0001069129369912,.0002892439148616,48,.0000317966505522,.0000346752719032,32,.000075116286439,.0002545686429585,28,.000029985317374,.0000282981331368,52,.0000769276196172,.0002609457817249,32,.000075116286439,.0002545686429585,20,1.81133317823e-06,6.37713876639e-06,28,.000029985317374,.0000282981331368,127,.000134884334266,.0001665419194796
42.9,263,.0000444746223513,.000129475303386,145,7.33327256652e-06,.0000113765110197,118,.0000371413497847,.0001180987923664,74,3.18982587480e-06,2.75398580296e-06,44,.0000339515239099,.0001153448065634,47,3.17386416615e-06,2.56062076232e-06,71,.0000339674856186,.000115538171604,44,.0000339515239099,.0001153448065634,27,1.59617086493e-08,1.93365040646e-07,47,3.17386416615e-06,2.56062076232e-06,219,.0000105230984413,.0000141304968226
43,66,.0002031270915523,.0005441060938551,12,.0000507828265484,.0000705994832515,54,.000152344265004,.0004735066106036,4,.0000223196557272,.0000328539845214,50,.0001300246092768,.0004406526260823,3,.0000176354010364,.0000169790728251,51,.0001347088639676,.0004565275377786,50,.0001300246092768,.0004406526260823,1,4.68425469080e-06,.0000158749116963,3,.0000176354010364,.0000169790728251,16,.0000731024822755,.0001034534677729
43.1,7,.0000125938578321,.000035020863379,2,4.93164111504e-06,9.05365732251e-06,5,7.66221671711e-06,.0000259672060565,0,0,0,5,7.66221671711e-06,.0000259672060565,0,0,0,5,7.66221671711e-06,.0000259672060565,5,7.66221671711e-06,.0000259672060565,0,0,0,0,0,0,2,4.93164111504e-06,9.05365732251e-06
43.2,82,.0000223941318164,.0000146307225291,35,.0000188622257626,7.91134851719e-06,47,3.53190605379e-06,6.71937401187e-06,41,1.89075421708e-06,1.14036093546e-06,6,1.64115183671e-06,5.57901307641e-06,24,1.85150876320e-06,6.64929447947e-07,23,1.68039729059e-06,6.05444456392e-06,6,1.64115183671e-06,5.57901307641e-06,17,3.92454538867e-08,4.75431487512e-07,24,1.85150876320e-06,6.64929447947e-07,76,.0000207529799797,9.05170945265e-06
43.4,141,.0000527780445178,.0000967601080402,65,.0000261229444334,.0000223902587608,76,.0000266551000844,.0000743698492793,48,6.27927673852e-06,5.21697521139e-06,28,.0000203758233459,.0000691528740679,38,6.25493960982e-06,4.92214775960e-06,38,.0000204001604746,.0000694477015197,28,.0000203758233459,.0000691528740679,10,2.43371287012e-08,2.94827451786e-07,38,6.25493960982e-06,4.92214775960e-06,113,.0000324022211719,.0000276072339722
43.6,33,1.10750973997e-06,6.04625651768e-07,24,8.09310697569e-07,4.53981434667e-07,9,2.98199042403e-07,1.50644217101e-07,9,2.98199042403e-07,1.50644217101e-07,0,0,0,5,2.94494082453e-07,1.05761196245e-07,4,3.70495994995e-09,4.48830208555e-08,0,0,0,4,3.70495994995e-09,4.48830208555e-08,5,2.94494082453e-07,1.05761196245e-07,33,1.10750973997e-06,6.04625651768e-07
43.7,23,5.80533338729e-06,2.46284079175e-06,12,5.78062650902e-06,2.38052720647e-06,11,2.47068782655e-08,8.23135852812e-08,2,1.91433982555e-08,1.49158845275e-08,9,5.56348001002e-09,6.73977007537e-08,1,1.84593638153e-08,6.62928201223e-09,10,6.24751445022e-09,7.56843032690e-08,9,5.56348001002e-09,6.73977007537e-08,1,6.84034440201e-10,8.28660251528e-09,1,1.84593638153e-08,6.62928201223e-09,14,5.79976990728e-06,2.39544309100e-06
43.8,143,.0000420199059639,.0000658652854759,78,.0000247364433292,.0000297998194227,65,.0000172834626346,.0000360654660532,32,9.25352430708e-06,8.65863746258e-06,33,8.02993832755e-06,.0000274068285906,22,9.23578592094e-06,8.44374920828e-06,43,8.04767671370e-06,.0000276217168449,33,8.02993832755e-06,.0000274068285906,10,1.77383861488e-08,2.14888254302e-07,22,9.23578592094e-06,8.44374920828e-06,110,.0000339899676363,.0000384584568853
43.9,40,.0000183607522968,.0000425422871908,18,7.71441599490e-06,7.97555729992e-06,22,.0000106463363019,.0000345667298909,16,5.25226421022e-07,2.66349342581e-07,6,.0000101211098809,.0000343003805483,11,5.18614390543e-07,1.86249173417e-07,11,.0000101277219113,.0000343804807175,6,.0000101211098809,.0000343003805483,5,6.61203047869e-09,8.01001691642e-08,11,5.18614390543e-07,1.86249173417e-07,34,8.23964241592e-06,8.24190664250e-06
44,2,5.51208165689e-06,7.92575110609e-06,0,0,0,2,5.51208165689e-06,7.92575110609e-06,1,4.43269891548e-06,4.26772930950e-06,1,1.07938274141e-06,3.65802179658e-06,1,4.43269891548e-06,4.26772930950e-06,1,1.07938274141e-06,3.65802179658e-06,1,1.07938274141e-06,3.65802179658e-06,0,0,0,1,4.43269891548e-06,4.26772930950e-06,1,4.43269891548e-06,4.26772930950e-06
44.2,7,.000081304194282,.00003924920793,3,.0000348819803548,.0000142358207995,4,.0000464222139271,.0000250133871305,4,.0000464222139271,.0000250133871305,0,0,0,4,.0000464222139271,.0000250133871305,0,0,0,0,0,0,0,0,0,4,.0000464222139271,.0000250133871305,7,.000081304194282,.00003924920793
44.3,1,8.89541297511e-06,8.56435690366e-06,0,0,0,1,8.89541297511e-06,8.56435690366e-06,1,8.89541297511e-06,8.56435690366e-06,0,0,0,1,8.89541297511e-06,8.56435690366e-06,0,0,0,0,0,0,0,0,0,1,8.89541297511e-06,8.56435690366e-06,1,8.89541297511e-06,8.56435690366e-06
44.7,2,.0000118632233352,4.84154634250e-06,2,.0000118632233352,4.84154634250e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,.0000118632233352,4.84154634250e-06
44.9,8,8.41629178794e-07,2.18564732357e-06,3,7.34906908662e-08,4.12244771653e-08,5,7.68138487928e-07,2.14442284641e-06,3,1.51423829919e-07,5.43806022435e-08,2,6.16714658008e-07,2.09004224416e-06,3,1.51423829919e-07,5.43806022435e-08,2,6.16714658008e-07,2.09004224416e-06,2,6.16714658008e-07,2.09004224416e-06,0,0,0,3,1.51423829919e-07,5.43806022435e-08,6,2.24914520786e-07,9.56050794088e-08
45,2,8.55982511894e-06,3.49338347405e-06,2,8.55982511894e-06,3.49338347405e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.55982511894e-06,3.49338347405e-06
45.1,48,1.79898652675e-06,1.10821331134e-06,27,1.28597619664e-06,7.21366154366e-07,21,5.13010330105e-07,3.86847156975e-07,19,5.10386537367e-07,3.55061724022e-07,2,2.62379273863e-09,3.17854329523e-08,10,4.95774475695e-07,1.78046716925e-07,11,1.72358544104e-08,2.08800440049e-07,2,2.62379273863e-09,3.17854329523e-08,9,1.46120616717e-08,1.77015007097e-07,10,4.95774475695e-07,1.78046716925e-07,46,1.79636273401e-06,1.07642787839e-06
45.2,4,1.23342931602e-06,4.18008448833e-06,0,0,0,4,1.23342931602e-06,4.18008448833e-06,0,0,0,4,1.23342931602e-06,4.18008448833e-06,0,0,0,4,1.23342931602e-06,4.18008448833e-06,4,1.23342931602e-06,4.18008448833e-06,0,0,0,0,0,0,0,0,0
45.3,76,.0000151822625961,.0000418503854478,31,1.68096583586e-06,9.42934903492e-07,45,.0000135012967603,.0000409074505443,36,8.60620253085e-06,.0000242325346287,9,4.89509422941e-06,.0000166749159156,24,1.71313483399e-06,6.15235435042e-07,21,.0000117881619263,.0000402922151093,9,4.89509422941e-06,.0000166749159156,12,6.89306769686e-06,.0000236172991936,24,1.71313483399e-06,6.15235435042e-07,67,.0000102871683667,.0000251754695322
45.7,7,.0000307461177727,.0000903070636014,1,8.94390177564e-06,.0000164194862009,6,.000021802215997,.0000738875774005,0,0,0,6,.000021802215997,.0000738875774005,0,0,0,6,.000021802215997,.0000738875774005,6,.000021802215997,.0000738875774005,0,0,0,0,0,0,1,8.94390177564e-06,.0000164194862009
45.8,161,7.50935369154e-06,.0000133090569916,78,2.51380166549e-06,1.41011273325e-06,83,4.99555202604e-06,.0000118989442583,49,1.82701576856e-06,8.86626258634e-07,34,3.16853625748e-06,.0000110123179997,38,1.80740799038e-06,6.49091610683e-07,45,3.18814403566e-06,.0000112498526477,34,3.16853625748e-06,.0000110123179997,11,1.96077781789e-08,2.37534647951e-07,38,1.80740799038e-06,6.49091610683e-07,127,4.34081743406e-06,2.29673899188e-06
46.1,2,.0000102954654722,.0000348912708432,0,0,0,2,.0000102954654722,.0000348912708432,1,3.43182182405e-06,.0000116304236144,1,6.86364364810e-06,.0000232608472288,0,0,0,2,.0000102954654722,.0000348912708432,1,6.86364364810e-06,.0000232608472288,1,3.43182182405e-06,.0000116304236144,0,0,0,1,3.43182182405e-06,.0000116304236144
