Country,Code,Region,year,Latitude,Inverse Distance to Coast,Malaria Ecology,Ln(Cum Oil & Gas Prod),Ln(Population density),Capital is in Region,GDP pc COUNTRY,GDP pc STATE,Years of Education,Regional lights,Lights Country
Guatemala,GTM,Zacapa,2005,15.05093,0.0114004,2.7543149,0,4.396629,0,5588.835,5245.114,,1.239568,1.231
Guatemala,GTM,Zacapa,2008,15.05093,0.0114004,2.7543149,0,4.432018,0,6075.191,4734.384,,1.410302,1.476665
Honduras,HND,Atlántida,1990,15.66209,0.0666195,0.59293598,0,4.042809,0,3095.065,3740.437,4.582441,,
Honduras,HND,Atlántida,1995,15.66209,0.0666195,0.59293598,0,4.220819,0,2949.107,3237.814,5.614179,0.858932,1.100002
Honduras,HND,Atlántida,2000,15.66209,0.0666195,0.59293598,0,4.399632,0,2992.717,3055.427,6.645917,1.135532,1.362582
Honduras,HND,Atlántida,2003,15.66209,0.0666195,0.59293598,0,4.503356,0,3068.033,3445.525,,1.053704,1.259321
Honduras,HND,Choluteca,1990,13.34372,0.0506034,3.0648401,0,4.255776,0,3095.065,2234.319,3.034703,,
Honduras,HND,Choluteca,1995,13.34372,0.0506034,3.0648401,0,4.356993,0,2949.107,2128.667,4.082766,0.844592,1.100002
Honduras,HND,Choluteca,2000,13.34372,0.0506034,3.0648401,0,4.468174,0,2992.717,2197.651,5.130829,1.13873,1.362582
Honduras,HND,Choluteca,2003,13.34372,0.0506034,3.0648401,0,4.53891,0,3068.033,1889.836,,0.9947525,1.259321
Honduras,HND,Colón,1990,15.66224,0.0406201,3.521481,0,3.027986,0,3095.065,2805.585,3.260938,,
Honduras,HND,Colón,1995,15.66224,4.06E-02,3.52E+00,0,3.197325,0,2949.107,2563.135,4.282573,0.43944,1.100002
Honduras,HND,Colón,2000,15.66224,4.06E-02,3.52E+00,0,3.364582,0,2992.717,2389.943,5.304208,0.4535585,1.362582
Honduras,HND,Colón,2003,15.66224,4.06E-02,3.52E+00,0,3.468334,0,3068.033,2739.284,,0.439868,1.259321
Honduras,HND,Comayagua,1990,14.61668,9.53E-03,1.05E+00,0,3.847332,0,3095.065,3014.728,3.611647,,
Honduras,HND,Comayagua,1995,14.61668,0.0095338,1.051983,0,3.956752,0,2949.107,3104.827,4.667497,1.519735,1.100002
Honduras,HND,Comayagua,2000,14.61668,0.0095338,1.051983,0,4.061356,0,2992.717,3037.176,5.723347,1.516582,1.362582
Honduras,HND,Comayagua,2003,14.61668,0.0095338,1.051983,0,4.125014,0,3068.033,3426.618,,1.429814,1.259321
Honduras,HND,Copán,1990,14.91242,0.011126,1.071292,0,4.241256,0,3095.065,1779.373,2.335239,,
Honduras,HND,Copán,1995,14.91242,1.11E-02,1.07E+00,0,4.328555,0,2949.107,1821.605,3.343395,0.533449,1.100002
Honduras,HND,Copán,2000,14.91242,1.11E-02,1.07E+00,0,4.412389,0,2992.717,1937.829,4.351552,0.6687315,1.362582
Honduras,HND,Copán,2003,14.91242,1.11E-02,1.07E+00,0,4.465699,0,3068.033,3254.047,,0.6832065,1.259321
Honduras,HND,Cortés,1990,15.40117,2.75E-02,7.49E-01,0,5.134484,0,3095.065,3971.394,4.943835,,
Honduras,HND,Cortés,1995,15.40117,2.75E-02,7.49E-01,0,5.291679,0,2949.107,3584.981,6.017635,5.683889,1.100002
Honduras,HND,Cortés,2000,15.40117,2.75E-02,7.49E-01,0,5.444049,0,2992.717,3613.513,7.091434,7.890647,1.362582
Honduras,HND,Cortés,2003,15.40117,2.75E-02,7.49E-01,0,5.53019,0,3068.033,3806.893,,7.43366,1.259321
Honduras,HND,El Paraíso,1990,14.01076,1.14E-02,1.56E+00,0,3.644936,0,3095.065,2194.517,2.795713,,
Honduras,HND,El Paraíso,1995,14.01076,1.14E-02,1.56E+00,0,3.772078,0,2949.107,2041.236,3.85701,0.763853,1.100002
Honduras,HND,El Paraíso,2000,14.01076,1.14E-02,1.56E+00,0,3.908045,0,2992.717,2132.791,4.918307,1.076265,1.362582
Honduras,HND,El Paraíso,2003,14.01076,1.14E-02,1.56E+00,0,3.992021,0,3068.033,2626.65,,1.157598,1.259321
Honduras,HND,Francisco Morazán,1990,14.27858,1.13E-02,7.05E-01,0,4.613154,1,3095.065,4725.009,5.920833,,
Honduras,HND,Francisco Morazán,1995,14.27858,1.13E-02,7.05E-01,0,4.74249,1,2949.107,4583.227,7.007124,2.287657,1.100002
Honduras,HND,Francisco Morazán,2000,14.27858,1.13E-02,7.05E-01,0,4.856129,1,2992.717,4619.703,8.093414,2.570678,1.362582
Honduras,HND,Francisco Morazán,2003,14.27858,1.13E-02,7.05E-01,0,4.918655,1,3068.033,3984.022,,2.466673,1.259321
Honduras,HND,Intibucá,1990,14.32305,9.93E-03,6.45E-01,0,3.750006,0,3095.065,2104.382,2.618596,,
Honduras,HND,Intibucá,1995,14.32305,9.93E-03,6.45E-01,0,3.891334,0,2949.107,2078.258,3.630093,0.24685,1.100002
Honduras,HND,Intibucá,2000,14.32305,9.93E-03,6.45E-01,0,4.045386,0,2992.717,2107.386,4.64159,0.376631,1.362582
Honduras,HND,Intibucá,2003,14.32305,9.93E-03,6.45E-01,0,4.140684,0,3068.033,1733.489,,0.2420545,1.259321
Honduras,HND,La Paz,1990,14.0976,1.37E-02,2.19E-01,0,3.806736,0,3095.065,2610.951,2.907674,,
Honduras,HND,La Paz,1995,14.0976,1.37E-02,2.19E-01,0,3.954199,0,2949.107,2502.438,4.016361,0.49359,1.100002
Honduras,HND,La Paz,2000,14.0976,1.37E-02,2.19E-01,0,4.078517,0,2992.717,2614.679,5.12505,0.576408,1.362582
Honduras,HND,La Paz,2003,14.0976,1.37E-02,2.19E-01,0,4.153287,0,3068.033,3163.001,,0.4620805,1.259321
Honduras,HND,Lempira,1990,14.41033,9.92E-03,1.93E-01,0,3.795418,0,3095.065,1468.929,1.89044,,
Honduras,HND,Lempira,1995,14.41033,9.92E-03,1.93E-01,0,3.932052,0,2949.107,1503.793,2.885156,0.310933,1.100002
Honduras,HND,Lempira,2000,14.41033,9.92E-03,1.93E-01,0,4.090256,0,2992.717,1599.74,3.879871,0.27085,1.362582
Honduras,HND,Lempira,2003,14.41033,9.92E-03,1.93E-01,0,4.187901,0,3068.033,1941.862,,0.178034,1.259321
Honduras,HND,Ocotepeque,1990,14.48994,9.79E-03,8.69E-01,0,3.746794,0,3095.065,1923.506,2.631796,,
Honduras,HND,Ocotepeque,1995,14.48994,9.79E-03,8.69E-01,0,3.858358,0,2949.107,1911.043,3.68337,0.301494,1.100002
Honduras,HND,Ocotepeque,2000,14.48994,9.79E-03,8.69E-01,0,3.975858,0,2992.717,2045.191,4.734945,0.4889225,1.362582
Honduras,HND,Ocotepeque,2003,14.48994,9.79E-03,8.69E-01,0,4.047723,0,3068.033,1743.412,,0.422216,1.259321
Honduras,HND,Olancho,1990,14.84013,1.04E-02,2.90E+00,0,2.522775,0,3095.065,2626.641,2.916078,,
Honduras,HND,Olancho,1995,14.84013,0.0103748,2.8984771,0,2.671641,0,2949.107,2502.438,3.893653,0.81499,1.100002
Honduras,HND,Olancho,2000,14.84013,0.0103748,2.8984771,0,2.813753,0,2992.717,2759.541,4.871229,0.988137,1.362582
Honduras,HND,Olancho,2003,14.84013,0.0103748,2.8984771,0,2.900959,0,3068.033,2644.617,,0.906635,1.259321
Honduras,HND,Santa Bárbara,1990,15.09456,0.01486,1.927819,0,4.101554,0,3095.065,2005.894,2.621089,,
Honduras,HND,Santa Bárbara,1995,15.09456,1.49E-02,1.93E+00,0,4.195114,0,2949.107,2016.922,3.553238,0.548127,1.100002
Honduras,HND,Santa Bárbara,2000,15.09456,1.49E-02,1.93E+00,0,4.281047,0,2992.717,2132.792,4.485386,0.6768825,1.362582
Honduras,HND,Santa Bárbara,2003,15.09456,1.49E-02,1.93E+00,0,4.341658,0,3068.033,2841.861,,0.675088,1.259321
Honduras,HND,Valle,1990,13.55487,6.89E-02,8.77E-01,0,4.337702,0,3095.065,2429.819,3.267962,,
Honduras,HND,Valle,1995,13.55487,6.89E-02,8.77E-01,0,4.423516,0,2949.107,2314.923,4.22591,0.693323,1.100002
Honduras,HND,Valle,2000,13.55487,6.89E-02,8.77E-01,0,4.518895,0,2992.717,2389.943,5.183858,0.804436,1.362582
Honduras,HND,Valle,2003,13.55487,6.89E-02,8.77E-01,0,4.579148,0,3068.033,2040.417,,0.820475,1.259321
Honduras,HND,Yoro,1990,15.2993,1.89E-02,6.63E-01,0,3.813283,0,3095.065,2549.121,3.581735,,
Honduras,HND,Yoro,1995,15.2993,1.89E-02,6.63E-01,0,3.942261,0,2949.107,2399.655,4.571127,1.033457,1.100002
Honduras,HND,Yoro,2000,15.2993,1.89E-02,6.63E-01,0,4.077075,0,2992.717,2418.753,5.560521,1.344044,1.362582
Honduras,HND,Yoro,2003,15.2993,1.89E-02,6.63E-01,0,4.15787,0,3068.033,2443.485,,0.966947,1.259321
Hungary,HUN,Baranya,1975,46.0359,4.63E-03,2.27E-02,0.0001016,4.569304,0,9995.351,5978.313,6.860559,,
Hungary,HUN,Baranya,2000,46.0359,4.63E-03,2.27E-02,0.0001016,4.524204,0,13248.77,9795.012,9.114125,2.066132,3.377055
Hungary,HUN,Baranya,2005,46.0359,4.63E-03,2.27E-02,0.0001016,4.502709,0,16475.82,11879.62,9.564838,2.325214,3.613602
Hungary,HUN,Baranya,2010,46.0359,4.63E-03,2.27E-02,0.0001016,4.478078,0,16556.2,11125.12,,3.5841,5.324858
Hungary,HUN,Borsod-A-Z,1975,48.19865,2.07E-03,1.01E-02,0.0001012,4.695174,0,9995.351,10388.54,6.639886,,
Hungary,HUN,Borsod-A-Z,2000,48.19865,0.0020747,0.010055,0.0001012,4.633939,0,13248.77,8471.362,8.859002,3.760157,3.377055
Hungary,HUN,Borsod-A-Z,2005,48.19865,0.0020747,0.010055,0.0001012,4.602681,0,16475.82,11322.76,9.302825,3.474418,3.613602
Hungary,HUN,Borsod-A-Z,2010,48.19865,0.0020747,0.010055,0.0001012,4.565052,0,16556.2,10269.34,,5.197132,5.324858
Hungary,HUN,Budapest,1975,47.48388,0.0028396,0.013218,2.36E-07,8.258885,1,9995.351,12838.67,8.455864,,
Hungary,HUN,Budapest,2000,47.48388,0.0028396,0.013218,2.36E-07,8.138352,1,13248.77,25943.55,10.91436,57.07858,3.377055
Hungary,HUN,Budapest,2005,47.48388,0.0028396,0.013218,2.36E-07,8.116969,1,16475.82,34525.14,11.40606,57.8326,3.613602
Hungary,HUN,Budapest,2010,47.48388,0.0028396,0.013218,2.36E-07,8.105286,1,16556.2,36285.02,,55.704,5.324858
Hungary,HUN,Bács-Kiskun,1975,46.57049,0.0032999,0.027952,0.0002504,4.217383,0,9995.351,13622.71,6.254775,,
Hungary,HUN,Bács-Kiskun,2000,46.57049,3.30E-03,2.80E-02,0.0002504,4.17405,0,13248.77,9265.552,8.683604,1.703689,3.377055
Hungary,HUN,Bács-Kiskun,2005,46.57049,3.30E-03,2.80E-02,0.0002504,4.155134,0,16475.82,11137.14,9.16937,2.100094,3.613602
Hungary,HUN,Bács-Kiskun,2010,46.57049,3.30E-03,2.80E-02,0.0002504,4.131057,0,16556.2,10782.81,,3.39429,5.324858
Hungary,HUN,Békés,1975,46.73351,2.56E-03,3.52E-02,0.0002256,4.353963,0,9995.351,11172.58,6.297948,,
Hungary,HUN,Békés,2000,46.73351,2.56E-03,3.52E-02,0.0002256,4.261023,0,13248.77,9000.822,8.742871,1.999749,3.377055
Hungary,HUN,Békés,2005,46.73351,2.56E-03,3.52E-02,0.0002256,4.221153,0,16475.82,9837.81,9.231855,2.381168,3.613602
Hungary,HUN,Békés,2010,46.73351,2.56E-03,3.52E-02,0.0002256,4.173363,0,16556.2,9242.409,,2.756986,5.324858
Hungary,HUN,Csongrád,1975,46.42748,2.97E-03,4.45E-02,0.0001596,4.663941,0,9995.351,11368.6,6.798068,,
Hungary,HUN,Csongrád,2000,46.42748,2.97E-03,4.45E-02,0.0001596,4.62569,0,13248.77,10853.93,9.300112,3.259918,3.377055
Hungary,HUN,Csongrád,2005,46.42748,2.97E-03,4.45E-02,0.0001596,4.610273,0,16475.82,12622.09,9.800521,3.865475,3.613602
Hungary,HUN,Csongrád,2010,46.42748,2.97E-03,4.45E-02,0.0001596,4.592151,0,16556.2,12152.06,,5.882273,5.324858
Hungary,HUN,Fejér,1975,47.12907,3.30E-03,1.46E-02,0.0000832,4.53362,0,9995.351,9408.493,6.798525,,
Hungary,HUN,Fejér,2000,47.12907,3.30E-03,1.46E-02,0.0000832,4.598306,0,13248.77,15089.61,9.164042,3.448146,3.377055
Hungary,HUN,Fejér,2005,47.12907,3.30E-03,1.46E-02,0.0000832,4.595713,0,16475.82,15777.62,9.637145,3.792221,3.613602
Hungary,HUN,Fejér,2010,47.12907,3.30E-03,1.46E-02,0.0000832,4.588371,0,16556.2,14548.24,,6.355989,5.324858
Hungary,HUN,Gyor-M-S,1975,47.64224,3.42E-03,1.13E-02,5.95E-07,4.618349,0,9995.351,10584.55,7.087937,,
Hungary,HUN,Gyor-M-S,2000,47.64224,3.42E-03,1.13E-02,5.95E-07,4.647638,0,13248.77,17207.45,9.407788,3.711185,3.377055
Hungary,HUN,Gyor-M-S,2005,47.64224,3.42E-03,1.13E-02,5.95E-07,4.662076,0,16475.82,18190.67,9.871758,3.635716,3.613602
Hungary,HUN,Gyor-M-S,2010,47.64224,3.42E-03,1.13E-02,5.95E-07,4.678174,0,16556.2,19682.91,,5.542541,5.324858
Hungary,HUN,Hajdú-Bihar,1975,47.47029,2.21E-03,2.89E-02,0.0001875,4.462337,0,9995.351,6958.364,6.50609,,
Hungary,HUN,Hajdú-Bihar,2000,47.47029,2.21E-03,2.89E-02,0.0001875,4.488759,0,13248.77,9530.282,8.955386,2.803267,3.377055
Hungary,HUN,Hajdú-Bihar,2005,47.47029,2.21E-03,2.89E-02,0.0001875,4.486565,0,16475.82,12250.86,9.445246,3.189117,3.613602
Hungary,HUN,Hajdú-Bihar,2010,47.47029,2.21E-03,2.89E-02,0.0001875,4.482933,0,16556.2,12323.21,,4.562036,5.324858
Hungary,HUN,Heves,1975,47.78609,2.38E-03,1.10E-02,0.0000719,4.553155,0,9995.351,7546.395,6.533022,,
Hungary,HUN,Heves,2000,47.78609,2.38E-03,1.10E-02,0.0000719,4.497357,0,13248.77,9265.552,9.012009,3.152263,3.377055
Hungary,HUN,Heves,2005,47.78609,2.38E-03,1.10E-02,0.0000719,4.476686,0,16475.82,11508.38,9.507806,2.725893,3.613602
Hungary,HUN,Heves,2010,47.78609,2.38E-03,1.10E-02,0.0000719,4.453394,0,16556.2,11467.43,,5.202092,5.324858
Hungary,HUN,Jász-N-Sz,1975,47.26229,2.54E-03,2.70E-02,0.0002125,4.371191,0,9995.351,8624.451,6.266556,,
Hungary,HUN,Jász-N-Sz,2000,47.26229,2.54E-03,2.70E-02,0.0002125,4.31304,0,13248.77,8736.093,8.685954,2.146046,3.377055
Hungary,HUN,Jász-N-Sz,2005,47.26229,2.54E-03,2.70E-02,0.0002125,4.284701,0,16475.82,10209.05,9.169834,2.712417,3.613602
Hungary,HUN,Jász-N-Sz,2010,47.26229,2.54E-03,2.70E-02,0.0002125,4.250919,0,16556.2,10269.34,,4.027152,5.324858
Hungary,HUN,Komárom-E,1975,47.6084,3.02E-03,8.03E-03,1.46E-07,4.930554,0,9995.351,10878.57,6.852463,,
Hungary,HUN,Komárom-E,2000,47.6084,0.0030164,0.008031,1.46E-07,4.939911,0,13248.77,10853.93,9.15629,5.786258,3.377055
Hungary,HUN,Komárom-E,2005,47.6084,0.0030164,0.008031,1.46E-07,4.926328,0,16475.82,18747.52,9.617055,5.893922,3.613602
Hungary,HUN,Komárom-E,2010,47.6084,0.0030164,0.008031,1.46E-07,4.90923,0,16556.2,16944.42,,8.526828,5.324858
Hungary,HUN,Nógrád,1975,47.98624,0.0024475,0.002888,9.90E-06,4.535232,0,9995.351,9996.524,6.419206,,
Hungary,HUN,Nógrád,2000,47.98624,0.0024475,0.002888,9.90E-06,4.463383,0,13248.77,14824.88,8.788791,1.856658,3.377055
Hungary,HUN,Nógrád,2005,47.98624,0.0024475,0.002888,9.90E-06,4.430574,0,16475.82,8352.856,9.262708,1.669998,3.613602
Hungary,HUN,Nógrád,2010,47.98624,0.0024475,0.002888,9.90E-06,4.391795,0,16556.2,7530.852,,3.66506,5.324858
Hungary,HUN,Pest,1975,47.41185,0.0027929,0.013721,0.000055,4.976314,0,9995.351,9114.478,6.67548,,
Hungary,HUN,Pest,2000,47.41185,0.0027929,0.013721,0.000055,5.122178,0,13248.77,10059.74,9.335798,8.330946,3.377055
Hungary,HUN,Pest,2005,47.41185,0.0027929,0.013721,0.000055,5.183552,0,16475.82,14478.29,9.867862,9.002254,3.613602
Hungary,HUN,Pest,2010,47.41185,0.0027929,0.013721,0.000055,5.242805,0,16556.2,14377.08,,13.1578,5.324858
Hungary,HUN,Somogy,1975,46.44592,0.0046751,0.016517,0.000324,4.084614,0,9995.351,5782.303,6.371059,,
Hungary,HUN,Somogy,2000,46.44592,0.0046751,0.016517,0.000324,4.019699,0,13248.77,9000.821,8.718368,1.904279,3.377055
Hungary,HUN,Somogy,2005,46.44592,0.0046751,0.016517,0.000324,3.996352,0,16475.82,10765.9,9.187829,1.914751,3.613602
Hungary,HUN,Somogy,2010,46.44592,0.0046751,0.016517,0.000324,3.969753,0,16556.2,10611.66,,3.068181,5.324858
Hungary,HUN,Szabolcs-Sz-B,1975,47.99125,0.0020768,0.018854,0.0001677,4.586911,0,9995.351,7546.395,6.121281,,
Hungary,HUN,Szabolcs-Sz-B,2000,47.99125,0.0020768,0.018854,0.0001677,4.589767,0,13248.77,7677.172,8.611298,3.100178,3.377055
Hungary,HUN,Szabolcs-Sz-B,2005,47.99125,0.0020768,0.018854,0.0001677,4.57731,0,16475.82,9095.333,9.109301,3.268028,3.613602
Hungary,HUN,Szabolcs-Sz-B,2010,47.99125,0.0020768,0.018854,0.0001677,4.559512,0,16556.2,9071.254,,5.037221,5.324858
Hungary,HUN,Tolna,1975,46.50756,0.0038522,0.019064,0.0002278,4.261151,0,9995.351,7742.406,6.308302,,
Hungary,HUN,Tolna,2000,46.50756,0.0038522,0.019064,0.0002278,4.212481,0,13248.77,10589.2,8.791708,1.401273,3.377055
Hungary,HUN,Tolna,2005,46.50756,0.0038522,0.019064,0.0002278,4.180641,0,16475.82,11137.14,9.288389,1.726471,3.613602
Hungary,HUN,Tolna,2010,46.50756,0.0038522,0.019064,0.0002278,4.14131,0,16556.2,12323.21,,2.962413,5.324858
Hungary,HUN,Vas,1975,47.15071,0.0042906,0.007448,0.0001309,4.448801,0,9995.351,8722.456,6.875762,,
Hungary,HUN,Vas,2000,47.15071,0.0042906,0.007448,0.0001309,4.402555,0,13248.77,14560.15,9.158106,2.479525,3.377055
Hungary,HUN,Vas,2005,47.15071,0.0042906,0.007448,0.0001309,4.384689,0,16475.82,15406.38,9.614574,2.955575,3.613602
Hungary,HUN,Vas,2010,47.15071,0.0042906,0.007448,0.0001309,4.365336,0,16556.2,14205.92,,4.07975,5.324858
Hungary,HUN,Veszprém,1975,47.12677,0.0037431,0.011454,2.30E-07,4.417517,0,9995.351,10682.56,6.848625,,
Hungary,HUN,Veszprém,2000,47.12677,0.0037431,0.011454,2.30E-07,4.422476,0,13248.77,11118.66,9.066978,2.940259,3.377055
Hungary,HUN,Veszprém,2005,47.12677,0.0037431,0.011454,2.30E-07,4.399938,0,16475.82,12250.86,9.51065,2.898224,3.613602
Hungary,HUN,Veszprém,2010,47.12677,0.0037431,0.011454,2.30E-07,4.372516,0,16556.2,12152.06,,4.526781,5.324858
Hungary,HUN,Zala,1975,46.68715,0.0049198,0.013784,0.0002237,4.408043,0,9995.351,8918.467,6.469668,,
Hungary,HUN,Zala,2000,46.68715,0.0049198,0.013784,0.0002237,4.367012,0,13248.77,11118.66,8.99805,2.369339,3.377055
Hungary,HUN,Zala,2005,46.68715,0.0049198,0.013784,0.0002237,4.344703,0,16475.82,14292.67,9.503726,2.778544,3.613602
Hungary,HUN,Zala,2010,46.68715,0.0049198,0.013784,0.0002237,4.319699,0,16556.2,13692.46,,4.312031,5.324858
India,IND,Andaman & Nicobar Islands,1980,11.226,0.3458995,0,1.81E-07,3.17223,0,1029.931,1697.877,3.21598,,
India,IND,Andaman & Nicobar Islands,1985,11.226,3.46E-01,0.00E+00,1.81E-07,3.390073,0,1194.61,1905.465,3.554218,,
India,IND,Andaman & Nicobar Islands,1990,11.226,3.46E-01,0.00E+00,1.81E-07,3.57549,0,1428.641,1863.438,3.892456,,
India,IND,Andaman & Nicobar Islands,1993,11.226,3.46E-01,0.00E+00,1.81E-07,3.660783,0,1434.229,2029.149,4.095398,0.353344,1.260564
India,IND,Andaman & Nicobar Islands,2000,11.226,3.46E-01,0.00E+00,1.81E-07,3.824062,0,1921.45,3024.83,4.568932,0.3232095,1.726459
India,IND,Andaman & Nicobar Islands,2005,11.226,3.46E-01,0.00E+00,1.81E-07,3.871902,0,2491.527,4754.066,,0.363806,1.517401
India,IND,Andaman & Nicobar Islands,2010,11.226,3.46E-01,0.00E+00,1.81E-07,3.904125,0,3476.777,6506.238,,0.803945,3.489777
India,IND,Andhra Pradesh,1980,16.58642,8.52E-03,5.60E-02,0,5.253277,0,1029.931,906.8632,2.073786,,
India,IND,Andhra Pradesh,1985,16.58642,8.52E-03,5.60E-02,0,5.3646,0,1194.61,1055.009,2.335392,,
India,IND,Andhra Pradesh,1990,16.58642,8.52E-03,5.60E-02,0,5.469233,0,1428.641,1362.683,2.596997,,
India,IND,Andhra Pradesh,1993,16.58642,8.52E-03,5.60E-02,0,5.517665,0,1434.229,1457.677,2.753961,1.410295,1.260564
India,IND,Andhra Pradesh,2000,16.58642,8.52E-03,5.60E-02,0,5.612265,0,1921.45,2074.281,3.120209,1.826676,1.726459
India,IND,Andhra Pradesh,2005,16.58642,8.52E-03,5.60E-02,0,5.668501,0,2491.527,2734.219,,1.748521,1.517401
India,IND,Andhra Pradesh,2010,16.58642,0.0085157,0.056039,0,5.720256,0,3476.777,4218.022,,4.708312,3.489777
India,IND,Arunachal Pradesh,1980,28.03398,0.0018256,0.059179,0.0001495,2.024232,0,1029.931,1011.187,1.386485,,
India,IND,Arunachal Pradesh,1985,28.03398,0.0018256,0.059179,0.0001495,2.188082,0,1194.61,1505.613,1.646456,,
India,IND,Arunachal Pradesh,1990,28.03398,0.0018256,0.059179,0.0001495,2.337058,0,1428.641,1608.856,1.906428,,
India,IND,Arunachal Pradesh,1993,28.03398,0.0018256,0.059179,0.0001495,2.416836,0,1434.229,1783.777,2.06241,0.130173,1.260564
India,IND,Arunachal Pradesh,2000,28.03398,0.0018256,0.059179,0.0001495,2.581431,0,1921.45,1807.624,2.42637,0.1248325,1.726459
India,IND,Arunachal Pradesh,2005,28.03398,0.0018256,0.059179,0.0001495,2.701533,0,2491.527,2634.675,,0.100842,1.517401
India,IND,Arunachal Pradesh,2010,28.03398,0.0018256,0.059179,0.0001495,2.812564,0,3476.777,3649.722,,0.183828,3.489777
India,IND,Assam w/ Mizoram,1980,25.72225,0.0034639,0.83191198,0.0000287,5.207244,0,1029.931,827.0117,2.383606,,
India,IND,Assam w/ Mizoram,1985,25.72225,0.0034639,0.83191198,0.0000287,5.320776,0,1194.61,1166.913,2.541112,,
India,IND,Assam w/ Mizoram,1990,25.72225,0.0034639,0.83191198,0.0000287,5.427108,0,1428.641,1290.292,2.698618,,
India,IND,Assam w/ Mizoram,1993,25.72225,0.0034639,0.83191198,0.0000287,5.484806,0,1434.229,1170.812,2.793121,0.930217,1.260564
India,IND,Assam w/ Mizoram,2000,25.72225,0.0034639,0.83191198,0.0000287,5.606644,0,1921.45,1530.135,3.01363,1.042434,1.726459
India,IND,Assam w/ Mizoram,2005,25.72225,0.0034639,0.83191198,0.0000287,5.688635,0,2491.527,1802.395,,0.915647,1.517401
India,IND,Assam w/ Mizoram,2010,25.72225,0.0034639,0.83191198,0.0000287,5.76516,0,3476.777,2080.763,,2.271045,3.489777
India,IND,Bihar,1980,24.75562,0.0034758,0.043892,0,5.975754,0,1029.931,623.9467,1.643882,,
India,IND,Bihar,1985,24.75562,0.0034758,0.043892,0,6.08534,0,1194.61,758.4857,1.797008,,
India,IND,Bihar,1990,24.75562,0.0034758,0.043892,0,6.187521,0,1428.641,831.4948,1.950133,,
India,IND,Bihar,1993,24.75562,0.0034758,0.043892,0,6.2599,0,1434.229,742.2917,2.042008,0.990377,1.260564
India,IND,Bihar,2000,24.75562,0.0034758,0.043892,0,6.426372,0,1921.45,893.5428,2.256383,0.861644,1.726459
India,IND,Bihar,2005,24.75562,0.0034758,0.043892,0,6.541166,0,2491.527,1018.562,,0.842959,1.517401
India,IND,Bihar,2010,24.75562,0.0034758,0.043892,0,6.646561,0,3476.777,1452.799,,2.245828,3.489777
India,IND,Chandigarh,2000,30.73384,0.0012306,0.055066,0,8.91037,0,1921.45,5617.412,6.395638,57.77966,1.726459
India,IND,Chandigarh,2005,30.73384,0.0012306,0.055066,0,9.020524,0,2491.527,8863.964,,56.94037,1.517401
India,IND,Chandigarh,2010,30.73384,0.0012306,0.055066,0,9.113325,0,3476.777,11593.72,,59.13226,3.489777
India,IND,Delhi,1980,28.64652,0.0014592,0.041223,0,8.293348,1,1029.931,2601.395,5.519669,,
India,IND,Delhi,1985,28.64652,0.0014592,0.041223,0,8.515779,1,1194.61,2928.818,5.586043,,
India,IND,Delhi,1990,28.64652,0.0014592,0.041223,0,8.709196,1,1428.641,3318.026,5.652418,,
India,IND,Delhi,1993,28.64652,0.0014592,0.041223,0,8.833646,1,1434.229,3537.824,5.692243,43.04756,1.260564
India,IND,Delhi,2000,28.64652,0.0014592,0.041223,0,9.096674,1,1921.45,4911.66,5.785167,49.50207,1.726459
India,IND,Delhi,2005,28.64652,0.0014592,0.041223,0,9.209665,1,2491.527,6534.862,,49.36713,1.517401
India,IND,Delhi,2010,28.64652,0.0014592,0.041223,0,9.301939,1,3476.777,9644.466,,57.05526,3.489777
India,IND,"Goa, Daman and Diu",1980,16.09312,0.0980972,0.036875,0.0003951,5.522574,0,1029.931,2175.939,3.547316,,
India,IND,"Goa, Daman and Diu",1985,16.09312,0.0980972,0.036875,0.0003951,5.609726,0,1194.61,2289.961,4.023917,,
India,IND,"Goa, Daman and Diu",1990,16.09312,0.0980972,0.036875,0.0003951,5.686384,0,1428.641,2673.141,4.500517,,
India,IND,"Goa, Daman and Diu",1993,16.09312,0.0980972,0.036875,0.0003951,5.737167,0,1434.229,3117.233,4.786478,3.512695,1.260564
India,IND,"Goa, Daman and Diu",2000,16.09312,0.0980972,0.036875,0.0003951,5.854242,0,1921.45,4902.387,5.453719,6.0629,1.726459
India,IND,"Goa, Daman and Diu",2005,16.09312,0.0980972,0.036875,0.0003951,5.920305,0,2491.527,7691.378,,6.329113,1.517401
India,IND,"Goa, Daman and Diu",2010,16.09312,0.0980972,0.036875,0.0003951,5.979935,0,3476.777,12831.05,,11.63872,3.489777
India,IND,Gujarat,1980,22.69442,0.0177998,0.033413,0.0000605,5.193335,0,1029.931,1295.691,2.426638,,
India,IND,Gujarat,1985,22.69442,0.0177998,0.033413,0.0000605,5.296622,0,1194.61,1535.534,2.710924,,
