inc_log,yhat,se_hi,lowerci_hi,upperci_hi
10.693081,.32438606,.014513672,.29593977,.35283235
10.695348,.32402122,.014523836,.29555503,.35248742
10.697611,.32365698,.014533984,.2951709,.35214308
10.699868,.32329369,.014544112,.29478773,.35179961
10.70212,.32293129,.014554216,.29440555,.35145703
10.704368,.32256952,.014564306,.29402399,.35111502
10.70661,.32220867,.014574372,.29364341,.3507739
10.708847,.32184857,.01458442,.29326364,.35043353
10.711079,.32148942,.014594446,.29288483,.35009399
10.713306,.32113087,.014604458,.29250666,.34975508
10.715528,.32077324,.014614446,.29212946,.34941703
10.717746,.32041636,.014624416,.29175305,.3490797
10.719958,.32006028,.014634367,.29137745,.34874311
10.722165,.3197051,.014644295,.29100281,.34840739
10.724368,.31935054,.014654209,.29062882,.34807226
10.726566,.31899676,.014664104,.29025564,.34773785
10.728759,.31864387,.014673976,.2898834,.34740433
10.730947,.3182916,.014683833,.28951183,.34707141
10.73313,.31794029,.014693668,.28914121,.34673935
10.73531,.31758955,.014703488,.28877124,.34640786
10.737483,.31723976,.014713285,.28840226,.34607726
10.739653,.31689057,.014723067,.28803387,.34574726
10.741817,.3165423,.014732827,.2876665,.3454181
10.743977,.31619465,.014742571,.28729975,.34508955
10.746132,.31584775,.014752297,.28693378,.34476173
10.748282,.31550163,.014762004,.28656864,.34443465
10.750428,.31515628,.014771692,.28620431,.34410828
10.752569,.31481171,.014781361,.28584078,.34378263
10.754706,.31446773,.014791015,.28547788,.34345758
10.756839,.31412452,.014800649,.28511581,.34313327
10.758966,.3137821,.014810265,.28475451,.34280968
10.761089,.31344044,.014819862,.28439403,.34248683
10.763208,.31309938,.014829445,.28403419,.34216455
10.765322,.31275925,.014839003,.28367534,.34184316
10.767432,.31241956,.014848551,.28331694,.34152222
10.769537,.31208083,.014858076,.28295952,.34120211
10.771638,.31174269,.014867586,.28260276,.34088263
10.773734,.31140533,.014877076,.2822468,.34056386
10.775826,.31106856,.014886552,.28189147,.34024566
10.777914,.31073257,.014896009,.28153694,.33992821
10.779998,.31039721,.014905451,.28118306,.33961135
10.782077,.31006259,.014914873,.28083,.33929521
10.784151,.30972877,.014924276,.2804777,.33897981
10.786222,.30939552,.014933664,.28012609,.33866498
10.788287,.30906308,.014943033,.27977526,.33835089
10.790349,.30873123,.014952387,.27942508,.33803737
10.792407,.30840001,.014961725,.27907556,.33772445
10.79446,.30806953,.014971045,.27872685,.33741224
10.79651,.3077397,.014980349,.27837875,.33710063
10.798554,.3074106,.014989633,.27803147,.33678976
10.800595,.30708215,.014998903,.27768484,.33647946
10.802632,.30675429,.015008158,.27733883,.33616975
10.804665,.30642721,.015017393,.27699366,.33586076
10.806693,.30610073,.015026612,.27664912,.33555236
10.808718,.30577487,.015035817,.27630523,.33524454
10.810738,.30544978,.015045002,.27596211,.33493745
10.812754,.3051253,.015054173,.27561969,.33463094
10.814766,.30480143,.015063328,.27527785,.33432502
10.816773,.30447835,.015072462,.27493685,.33401984
