temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_ag,se_ag,lowerci_ag,upperci_ag,yhat_nonag,se_nonag,lowerci_nonag,upperci_nonag
7.8,27,-7.3797874,4.6520233,-16.497585,1.7380109,-.13645251,5.7996688,-11.503594,11.23069,-86.885948,33.298298,-152.14941,-21.622482,-.83728087,4.3233838,-9.310957,7.6363955
7.9,27,-7.341351,4.6277943,-16.411661,1.7289588,-.13574183,5.7694626,-11.443681,11.172196,-86.433418,33.12487,-151.35698,-21.509865,-.83292001,4.3008661,-9.2624626,7.5966225
8,27,-7.3029146,4.6035647,-16.325735,1.7199067,-.13503113,5.7392559,-11.383766,11.113704,-85.980888,32.951443,-150.56453,-21.397249,-.82855922,4.2783484,-9.2139683,7.5568495
8.1,27,-7.2644782,4.5793352,-16.239811,1.7108545,-.13432044,5.7090492,-11.323851,11.05521,-85.528358,32.778015,-149.77208,-21.284632,-.82419837,4.2558308,-9.165473,7.5170765
8.199999999999999,27,-7.2260418,4.5551062,-16.153887,1.7018024,-.13360976,5.6788425,-11.263937,10.996717,-85.075829,32.604588,-148.97964,-21.172014,-.81983751,4.2333131,-9.1169786,7.477304
8.300000000000001,27,-7.1876054,4.5308771,-16.067961,1.6927502,-.13289906,5.6486359,-11.204022,10.938224,-84.623299,32.431156,-148.18719,-21.059397,-.81547666,4.2107954,-9.0684843,7.437531
8.4,27,-7.149169,4.5066476,-15.982037,1.6836982,-.13218838,5.6184297,-11.144108,10.879731,-84.170769,32.257729,-147.39476,-20.946781,-.81111586,4.1882782,-9.01999,7.397758
8.5,27,-7.1107326,4.4824185,-15.896111,1.674646,-.13147768,5.588223,-11.084193,10.821238,-83.718231,32.084301,-146.60231,-20.834164,-.80675501,4.16576,-8.9714947,7.357985
8.6,27,-7.0722961,4.458189,-15.810186,1.6655937,-.13076699,5.5580158,-11.024279,10.762744,-83.265701,31.91087,-145.80986,-20.721546,-.80239415,4.1432424,-8.9230003,7.318212
8.699999999999999,27,-7.0338597,4.43396,-15.724261,1.6565417,-.13005631,5.5278096,-10.964364,10.704251,-82.813171,31.737442,-145.01743,-20.608929,-.79803336,4.1207252,-8.874506,7.2784395
8.800000000000001,27,-6.9954233,4.4097304,-15.638336,1.6474895,-.12934561,5.4976029,-10.904449,10.645758,-82.360641,31.564013,-144.22498,-20.496311,-.7936725,4.0982075,-8.8260117,7.2386665
8.9,27,-6.9569874,4.3855014,-15.552412,1.6384374,-.12863493,5.4673963,-10.844535,10.587265,-81.908112,31.390585,-143.43253,-20.383696,-.78931165,4.0756898,-8.7775173,7.1988935
9,27,-6.9185505,4.3612719,-15.466487,1.6293852,-.12792423,5.4371896,-10.78462,10.528771,-81.455582,31.217155,-142.64008,-20.271078,-.78495079,4.0531721,-8.729022,7.1591206
9.1,27,-6.8801141,4.3370423,-15.380561,1.6203331,-.12721354,5.4069829,-10.724706,10.470279,-81.003044,31.043728,-141.84764,-20.158461,-.78058994,4.0306544,-8.6805277,7.1193476
9.199999999999999,27,-6.8416781,4.3128133,-15.294637,1.611281,-.12650286,5.3767767,-10.664791,10.411785,-80.550522,30.8703,-141.05519,-20.045843,-.77622914,4.0081367,-8.6320333,7.0795751
9.300000000000001,27,-6.8032413,4.2885842,-15.208712,1.6022289,-.12579216,5.34657,-10.604877,10.353292,-80.097984,30.696871,-140.26274,-19.933226,-.77186829,3.9856193,-8.5835381,7.0398021
9.4,27,-6.7648053,4.2643547,-15.122787,1.5931767,-.12508148,5.3163633,-10.544962,10.294799,-79.645454,30.523443,-139.47031,-19.82061,-.76750749,3.9631016,-8.5350437,7.0000291
9.5,27,-6.7263689,4.2401257,-15.036862,1.5841246,-.12437078,5.2861567,-10.485047,10.236306,-79.192924,30.350014,-138.67786,-19.707993,-.76314664,3.9405839,-8.4865494,6.9602561
9.6,27,-6.687932,4.2158961,-14.950936,1.5750724,-.1236601,5.25595,-10.425133,10.177813,-78.740395,30.176584,-137.88541,-19.595375,-.75878578,3.9180663,-8.438055,6.9204831
9.699999999999999,27,-6.6494961,4.1916671,-14.865012,1.5660203,-.12294941,5.2257433,-10.365218,10.11932,-78.287865,30.003157,-137.09297,-19.482758,-.75442499,3.8955488,-8.3895607,6.8807106
9.800000000000001,27,-6.6110597,4.1674376,-14.779087,1.5569681,-.12223871,5.1955366,-10.305304,10.060826,-77.835327,29.829727,-136.30052,-19.37014,-.75006413,3.8730311,-8.3410654,6.8409376
9.9,27,-6.5726233,4.1432085,-14.693163,1.5479161,-.12152803,5.1653304,-10.24539,10.002334,-77.382805,29.6563,-135.50809,-19.257524,-.74570328,3.8505137,-8.2925711,6.8011646
10,27,-6.5341868,4.118979,-14.607237,1.5388639,-.12081733,5.1351237,-10.185474,9.94384,-76.930267,29.48287,-134.71564,-19.144907,-.74134243,3.827996,-8.2440767,6.7613916
10.1,27,-6.49575,4.0947495,-14.521312,1.5298117,-.12010664,5.104917,-10.12556,9.8853464,-76.477737,29.309441,-133.92319,-19.03229,-.73698157,3.8054781,-8.1955814,6.7216187
10.2,27,-6.457314,4.0705204,-14.435388,1.5207596,-.11939596,5.0747104,-10.065646,9.8268538,-76.025208,29.136013,-133.13074,-18.919672,-.73262078,3.7829607,-8.1470871,6.6818461
10.3,27,-6.4188776,4.0462914,-14.349463,1.5117074,-.11868526,5.0445037,-10.005731,9.7683601,-75.572678,28.962584,-132.3383,-18.807055,-.72825992,3.760443,-8.0985928,6.6420732
10.4,27,-6.3804412,4.0220618,-14.263538,1.5026554,-.11797458,5.0142975,-9.945817,9.7098675,-75.120148,28.789156,-131.54585,-18.694439,-.72389913,3.7379255,-8.0500984,6.6023002
10.5,27,-6.3420048,3.9978325,-14.177612,1.4936031,-.11726388,4.9840908,-9.8859015,9.6513739,-74.667618,28.615726,-130.7534,-18.581821,-.71953827,3.7154078,-8.0016041,6.5625272
10.6,27,-6.3035684,3.9736032,-14.091687,1.484551,-.11655319,4.9538836,-9.8259869,9.5928812,-74.21508,28.442297,-129.96095,-18.469204,-.71517742,3.6928902,-7.9531088,6.5227542
10.7,27,-6.265132,3.949374,-14.005763,1.4754989,-.11584251,4.9236774,-9.7660732,9.5343876,-73.76255,28.268869,-129.16852,-18.356586,-.71081656,3.6703725,-7.9046144,6.4829817
10.8,27,-6.2266955,3.9251447,-13.919838,1.4664468,-.11513181,4.8934708,-9.7061577,9.4758949,-73.31002,28.09544,-128.37607,-18.243969,-.70645571,3.6478548,-7.8561201,6.4432087
10.9,27,-6.1882591,3.9009156,-13.833913,1.4573946,-.11442112,4.8632641,-9.646244,9.4174013,-72.857491,27.922012,-127.58363,-18.131353,-.70209491,3.6253374,-7.8076258,6.4034357
11,27,-6.1498227,3.8766861,-13.747988,1.4483424,-.11371043,4.8330574,-9.5863295,9.3589087,-72.404961,27.748583,-126.79118,-18.018736,-.69773406,3.6028197,-7.759131,6.3636627
11.1,27,-6.1113863,3.8524568,-13.662063,1.4392903,-.11299974,4.8028507,-9.5264139,9.300415,-71.952423,27.575153,-125.99873,-17.906118,-.6933732,3.580302,-7.7106361,6.3238897
11.2,27,-6.0729499,3.8282275,-13.576138,1.4302382,-.11228906,4.7726445,-9.4665003,9.2419224,-71.499901,27.401726,-125.2063,-17.793501,-.68901241,3.5577846,-7.6621418,6.2841172
11.3,27,-6.0345135,3.8039982,-13.490213,1.421186,-.11157836,4.7424378,-9.4065857,9.1834288,-71.047363,27.228296,-124.41385,-17.680883,-.68465155,3.5352669,-7.613647,6.2443442
11.4,27,-5.9960775,3.7797692,-13.404288,1.4121339,-.11086767,4.7122312,-9.3466711,9.1249361,-70.594841,27.054869,-123.62141,-17.568268,-.6802907,3.5127492,-7.5651526,6.2045712
11.5,27,-5.9576406,3.7555397,-13.318363,1.4030818,-.11015698,4.6820245,-9.2867565,9.0664425,-70.142303,26.881441,-122.82896,-17.45565,-.67592984,3.4902315,-7.5166578,6.1647983
11.6,27,-5.9192042,3.7313104,-13.232438,1.3940296,-.10944629,4.6518178,-9.2268419,9.0079489,-69.689774,26.708012,-122.03651,-17.343033,-.67156899,3.4677138,-7.4681635,6.1250253
11.7,27,-5.8807683,3.7070811,-13.146514,1.3849775,-.1087356,4.6216111,-9.1669273,8.9494562,-69.237244,26.534584,-121.24407,-17.230415,-.66720819,3.4451964,-7.4196692,6.0852528
11.8,27,-5.8423314,3.6828518,-13.060589,1.3759253,-.10802491,4.5914044,-9.1070127,8.8909626,-68.784714,26.361155,-120.45162,-17.117798,-.66284734,3.4226787,-7.3711743,6.0454798
11.9,27,-5.8038955,3.6586227,-12.974664,1.3668733,-.10731422,4.5611982,-9.0470982,8.8324699,-68.332184,26.187727,-119.65918,-17.005182,-.65848655,3.4001613,-7.32268,6.0057068
12,27,-5.7654591,3.6343932,-12.888739,1.3578211,-.10660353,4.5309916,-8.9871836,8.7739763,-67.879646,26.014297,-118.86674,-16.892565,-.65412569,3.3776433,-7.2741852,5.9659338
12.1,27,-5.7270222,3.6101639,-12.802814,1.3487688,-.10589284,4.5007849,-8.927269,8.7154827,-67.427116,25.840868,-118.07429,-16.779947,-.64976484,3.3551257,-7.2256904,5.9261608
12.2,27,-5.6885862,3.5859346,-12.716889,1.3397168,-.10518215,4.4705782,-8.8673544,8.6569901,-66.974586,25.66744,-117.28185,-16.66733,-.64540404,3.3326082,-7.177196,5.8863883
12.3,27,-5.6501498,3.5617054,-12.630964,1.3306646,-.10447146,4.4403715,-8.8074398,8.5984964,-66.522057,25.494011,-116.4894,-16.554712,-.64104319,3.3100905,-7.1287012,5.8466153
12.4,27,-5.6117134,3.5374763,-12.545039,1.3216125,-.10376077,4.4101653,-8.7475252,8.5400038,-66.069527,25.320583,-115.69696,-16.442097,-.63668233,3.2875731,-7.0802073,5.8068423
12.5,27,-5.573277,3.5132468,-12.459114,1.3125603,-.10305008,4.3799582,-8.6876106,8.4815102,-65.616997,25.147154,-114.90451,-16.329479,-.63232148,3.2650554,-7.0317125,5.7670693
12.6,27,-5.5348406,3.4890175,-12.373189,1.3035082,-.10233939,4.3497515,-8.627696,8.4230175,-65.164459,24.973724,-114.11206,-16.216862,-.62796062,3.2425377,-6.9832177,5.7272964
12.7,27,-5.4964042,3.4647882,-12.287265,1.2944561,-.1016287,4.3195453,-8.5677814,8.3645248,-64.711937,24.800297,-113.31962,-16.104244,-.62359983,3.2200201,-6.9347234,5.6875238
12.8,27,-5.4579678,3.4405589,-12.201339,1.285404,-.10091801,4.2893386,-8.5078669,8.3060312,-64.259399,24.626867,-112.52718,-15.991628,-.61923897,3.1975024,-6.8862286,5.6477509
12.9,27,-5.4195313,3.4163299,-12.115415,1.2763518,-.10020732,4.2591319,-8.4479532,8.2475386,-63.806873,24.45344,-111.73473,-15.879011,-.61487818,3.1749849,-6.8377342,5.6079779
13,27,-5.3810949,3.3921003,-12.02949,1.2672997,-.099496625,4.2289252,-8.3880377,8.189045,-63.35434,24.28001,-110.94228,-15.766394,-.61051732,3.1524673,-6.7892394,5.5682049
13.1,27,-5.3426585,3.367871,-11.943564,1.2582475,-.098785937,4.1987185,-8.3281231,8.1305513,-62.901806,24.106581,-110.14984,-15.653776,-.60615647,3.1299496,-6.7407446,5.5284319
13.2,27,-5.3042221,3.3436418,-11.85764,1.2491953,-.098075248,4.1685123,-8.2682095,8.0720587,-62.44928,23.933153,-109.3574,-15.54116,-.60179561,3.1074321,-6.6922503,5.4886594
13.3,27,-5.2657857,3.3194125,-11.771714,1.2401432,-.097364552,4.1383057,-8.2082939,8.0135651,-61.996746,23.759724,-108.56495,-15.428542,-.59743476,3.0849142,-6.6437559,5.4488864
13.4,27,-5.2273498,3.2951834,-11.68579,1.2310911,-.096653871,4.108099,-8.1483803,7.9550724,-61.544216,23.586296,-107.77251,-15.315926,-.59307396,3.0623968,-6.5952616,5.4091134
13.5,27,-5.1889129,3.2709539,-11.599865,1.222039,-.095943175,4.0778923,-8.0884647,7.8965788,-61.091686,23.412867,-106.98006,-15.203308,-.58871311,3.0398791,-6.5467668,5.3693404
13.6,27,-5.1504765,3.2467246,-11.51394,1.2129868,-.095232487,4.0476856,-8.0285501,7.8380857,-60.639153,23.239437,-106.18761,-15.090691,-.58435225,3.0173614,-6.4982719,5.3295674
13.7,27,-5.11204,3.2224953,-11.428016,1.2039347,-.094521798,4.0174789,-7.968636,7.7795925,-60.186623,23.06601,-105.39517,-14.978074,-.57999146,2.994844,-6.4497776,5.2897949
13.8,27,-5.0736036,3.198266,-11.34209,1.1948825,-.093811102,3.9872725,-7.9087214,7.7210994,-59.734093,22.892582,-104.60272,-14.865457,-.57563061,2.9723263,-6.4012828,5.2500219
13.9,27,-5.0351677,3.174037,-11.256166,1.1858305,-.093100421,3.9570661,-7.8488073,7.6626062,-59.281563,22.719152,-103.81029,-14.75284,-.57126975,2.9498086,-6.3527884,5.2102489
14,27,-4.9967308,3.1498075,-11.17024,1.1767782,-.092389725,3.9268591,-7.7888923,7.6041131,-58.829029,22.545725,-103.01784,-14.640223,-.5669089,2.9272909,-6.3042936,5.170476
14.1,27,-4.9582944,3.1255782,-11.084315,1.167726,-.091679037,3.8966525,-7.7289777,7.5456195,-58.376495,22.372295,-102.22539,-14.527605,-.56254804,2.9047732,-6.2557993,5.130703
14.2,27,-4.9198585,3.1013489,-10.99839,1.158674,-.090968348,3.866446,-7.6690636,7.4871268,-57.923969,22.198868,-101.43295,-14.414989,-.55818725,2.8822558,-6.207305,5.0909305
14.3,27,-4.8814216,3.0771196,-10.912465,1.1496218,-.090257652,3.8362393,-7.6091485,7.4286332,-57.471436,22.025438,-100.6405,-14.302371,-.55382639,2.8597381,-6.1588101,5.0511575
14.4,27,-4.8429856,3.0528905,-10.826541,1.1405697,-.089546971,3.8060329,-7.5492344,7.3701406,-57.018906,21.852011,-99.848061,-14.189754,-.5494656,2.8372207,-6.1103158,5.0113845
14.5,27,-4.8045492,3.028661,-10.740616,1.1315175,-.088836275,3.7758262,-7.4893198,7.3116469,-56.566376,21.678581,-99.055611,-14.077137,-.54510474,2.814703,-6.061821,4.9716115
14.6,27,-4.7661123,3.0044317,-10.654691,1.1224654,-.088125579,3.7456195,-7.4294047,7.2531538,-56.113842,21.505152,-98.263161,-13.96452,-.54074389,2.7921851,-6.0133262,4.9318385
14.7,27,-4.7276764,2.9802024,-10.568766,1.1134133,-.087414898,3.7154131,-7.3694906,7.1946607,-55.661312,21.331724,-97.470726,-13.851903,-.53638309,2.7696676,-5.9648318,4.892066
14.8,27,-4.68924,2.9559731,-10.482841,1.1043611,-.086704202,3.6852064,-7.309576,7.1361675,-55.208782,21.158295,-96.678276,-13.739285,-.53202224,2.7471499,-5.916337,4.852293
14.9,27,-4.6508036,2.9317441,-10.396916,1.095309,-.085993513,3.655,-7.2496614,7.0776744,-54.756252,20.984867,-95.885834,-13.626669,-.52766138,2.7246325,-5.8678432,4.81252
15,27,-4.6123672,2.9075146,-10.310991,1.0862569,-.085282825,3.6247931,-7.1897469,7.0191813,-54.303719,20.811438,-95.093391,-13.514051,-.52330053,2.7021148,-5.8193483,4.772747
15.1,27,-4.5739307,2.8832853,-10.225066,1.0772047,-.084572129,3.5945864,-7.1298323,6.9606876,-53.851189,20.638008,-94.300941,-13.401434,-.51893967,2.6795971,-5.7708535,4.7329741
15.2,27,-4.5354943,2.859056,-10.139141,1.0681525,-.083861448,3.5643799,-7.0699177,6.902195,-53.398659,20.464581,-93.508499,-13.288817,-.51457888,2.6570795,-5.7223592,4.6932015
15.3,27,-4.4970579,2.8348267,-10.053216,1.0591004,-.083150752,3.5341733,-7.0100031,6.8437014,-52.946125,20.291151,-92.716049,-13.1762,-.51021802,2.6345618,-5.6738644,4.6534286
15.4,27,-4.4586215,2.8105977,-9.9672918,1.0500484,-.082440063,3.5039668,-6.950089,6.7852087,-52.493599,20.117723,-91.923615,-13.063583,-.50585723,2.6120443,-5.62537,4.6136556
15.5,27,-4.4201851,2.7863681,-9.8813667,1.0409962,-.081729375,3.4737601,-6.8901739,6.7267151,-52.041065,19.944294,-91.131165,-12.950966,-.50149637,2.5895267,-5.5768752,4.5738826
15.6,27,-4.3817487,2.7621388,-9.7954416,1.0319439,-.081018679,3.4435534,-6.8302593,6.668222,-51.588531,19.770864,-90.338715,-12.838348,-.49713549,2.567009,-5.5283804,4.5341096
15.7,27,-4.3433123,2.7379096,-9.7095165,1.0228919,-.08030799,3.413347,-6.7703452,6.6097293,-51.136005,19.597437,-89.546272,-12.725732,-.4927747,2.5444915,-5.4798861,4.4943371
15.8,27,-4.3048759,2.7136803,-9.6235914,1.0138397,-.079597302,3.3831403,-6.7104301,6.5512357,-50.683472,19.424007,-88.75383,-12.613114,-.48841384,2.5219738,-5.4313917,4.4545636
15.9,27,-4.2664399,2.6894512,-9.5376673,1.0047876,-.078886613,3.3529339,-6.650516,6.492743,-50.230942,19.25058,-87.961388,-12.500498,-.48405302,2.4994562,-5.3828974,4.4147911
16,27,-4.228003,2.6652217,-9.4517422,.99573547,-.078175925,3.322727,-6.5906014,6.4342494,-49.778408,19.07715,-87.168938,-12.38788,-.47969216,2.4769385,-5.3344026,4.3750181
16.1,27,-4.1895666,2.6409924,-9.3658161,.98668325,-.077465229,3.2925203,-6.5306864,6.3757563,-49.325878,18.903721,-86.376488,-12.275263,-.47533131,2.4544208,-5.2859077,4.3352451
16.2,27,-4.1511302,2.6167629,-9.279891,.97763109,-.076754533,3.2623136,-6.4707718,6.3172626,-48.873344,18.730293,-85.584045,-12.162645,-.47097045,2.4319031,-5.2374129,4.2954721
16.3,27,-4.1126943,2.5925341,-9.1939678,.96857911,-.076043859,3.2321074,-6.4108582,6.2587705,-48.420818,18.556866,-84.791611,-12.050031,-.46660969,2.4093859,-5.1889191,4.2556996
16.4,27,-4.0742579,2.5683048,-9.1080427,.9595269,-.075333163,3.2019007,-6.3509431,6.2002769,-47.968288,18.383438,-83.999161,-11.937412,-.46224883,2.3868682,-5.1404243,4.2159266
16.5,27,-4.0358214,2.5440753,-9.0221176,.95047474,-.074622467,3.171694,-6.2910285,6.1417837,-47.515755,18.210009,-83.206711,-11.824795,-.45788798,2.3643503,-5.0919294,4.1761537
16.6,27,-3.9973848,2.519846,-8.9361916,.94142258,-.073911779,3.1414874,-6.2311139,6.0832901,-47.063221,18.036579,-82.414268,-11.712177,-.45352712,2.3418326,-5.0434351,4.1363807
16.7,27,-3.9589481,2.4956164,-8.8502665,.93237036,-.073201083,3.1112804,-6.1711988,6.024797,-46.610691,17.86315,-81.621819,-11.59956,-.44916627,2.319315,-4.9949403,4.0966077
16.8,27,-3.9205124,2.4713876,-8.7643433,.92331839,-.072490409,3.0810745,-6.1112852,5.9663043,-46.158165,17.689724,-80.829384,-11.486945,-.4448055,2.2967978,-4.9464464,4.0568352
16.9,27,-3.8820758,2.4471583,-8.6784182,.91426623,-.071779713,3.0508678,-6.0513706,5.9078112,-45.705631,17.516294,-80.036942,-11.374328,-.44044465,2.2742801,-4.8979516,4.0170622
17,27,-3.8436391,2.4229288,-8.5924921,.90521401,-.071069017,3.0206609,-5.9914556,5.8493176,-45.253101,17.342865,-79.244492,-11.26171,-.43608379,2.2517624,-4.8494568,3.9772892
17.1,27,-3.8052027,2.3986995,-8.506567,.89616185,-.070358329,2.9904542,-5.931541,5.7908244,-44.800568,17.169436,-78.452042,-11.149092,-.43172294,2.2292447,-4.800962,3.9375162
17.2,27,-3.7667661,2.37447,-8.4206419,.8871097,-.069647633,2.9602475,-5.8716259,5.7323308,-44.348034,16.996006,-77.659592,-11.036474,-.42736208,2.2067268,-4.7524672,3.8977432
17.3,27,-3.7283304,2.3502412,-8.3347187,.87805766,-.068936951,2.9300413,-5.8117123,5.6738386,-43.895512,16.82258,-76.867165,-10.92386,-.42300132,2.1842096,-4.7039733,3.857971
17.4,27,-3.6898937,2.3260119,-8.2487936,.8690055,-.068226263,2.8998346,-5.7517977,5.615345,-43.442978,16.649151,-76.074715,-10.811242,-.41864046,2.1616919,-4.6554785,3.8181977
17.5,27,-3.6514573,2.3017824,-8.1628675,.85995334,-.067515567,2.869628,-5.6918831,5.5568519,-42.990444,16.475721,-75.282265,-10.698625,-.41427961,2.1391742,-4.6069841,3.7784247
17.6,27,-3.6130207,2.2775531,-8.0769424,.85090119,-.066804878,2.8394213,-5.631968,5.4983582,-42.53791,16.302292,-74.489815,-10.586007,-.40991876,2.1166565,-4.5584893,3.7386518
17.7,27,-3.5745842,2.2533236,-7.9910173,.84184897,-.066094182,2.8092144,-5.5720534,5.4398651,-42.085381,16.128862,-73.697372,-10.47339,-.4055579,2.0941389,-4.5099945,3.6988788
17.8,27,-3.5361483,2.2290947,-7.9050937,.83279699,-.065383501,2.7790084,-5.5121398,5.3813729,-41.632854,15.955437,-72.904938,-10.360774,-.40119711,2.0716214,-4.4615006,3.6591065
17.9,27,-3.4977119,2.2048655,-7.8191686,.82374483,-.064672813,2.7488015,-5.4522247,5.3228793,-41.180321,15.782007,-72.112488,-10.248157,-.39683625,2.0491037,-4.4130058,3.6193333
18,27,-3.4592752,2.1806359,-7.7332435,.81469262,-.063962117,2.7185948,-5.3923101,5.2643857,-40.727791,15.608578,-71.320038,-10.135539,-.3924754,2.0265861,-4.364511,3.5795603
18.1,27,-3.4208388,2.1564066,-7.6473179,.80564046,-.063251428,2.6883881,-5.3323956,5.2058926,-40.275257,15.435149,-70.527596,-10.022922,-.38811454,2.0040684,-4.3160162,3.5397873
18.2,27,-3.3824022,2.1321771,-7.5613928,.7965883,-.062540732,2.6581814,-5.2724805,5.1473989,-39.822723,15.26172,-69.735146,-9.9103041,-.38375369,1.9815507,-4.2675214,3.5000143
18.3,27,-3.3439665,2.1079483,-7.4754691,.78753626,-.061830051,2.6279752,-5.2125669,5.0889068,-39.370201,15.088294,-68.942711,-9.7976885,-.37939292,1.9590334,-4.219028,3.460242
18.4,27,-3.3055298,2.083719,-7.389544,.77848411,-.061119359,2.5977685,-5.1526523,5.0304136,-38.917667,14.914865,-68.150261,-9.685071,-.37503207,1.9365157,-4.1705332,3.4204688
18.5,27,-3.2670934,2.0594895,-7.3036184,.76943195,-.060408667,2.5675619,-5.0927372,4.97192,-38.465134,14.741435,-67.357819,-9.5724535,-.37067121,1.913998,-4.1220384,3.3806958
18.6,27,-3.2286568,2.0352602,-7.2176933,.76037973,-.059697974,2.5373552,-5.0328226,4.9134264,-38.012604,14.568006,-66.565369,-9.459836,-.36631036,1.8914802,-4.0735435,3.3409228
18.7,27,-3.1902204,2.0110307,-7.1317682,.75132757,-.058987282,2.5071483,-4.972908,4.8549333,-37.56007,14.394576,-65.772919,-9.3472185,-.3619495,1.8689625,-4.0250487,3.3011498
18.8,27,-3.1517844,1.9868019,-7.0458446,.7422756,-.058276601,2.4769423,-4.9129939,4.7964411,-37.107544,14.22115,-64.980484,-9.2346029,-.35758874,1.8464452,-3.9765549,3.2613776
18.9,27,-3.113348,1.9625725,-6.9599195,.73322338,-.057565909,2.4467354,-4.8530793,4.7379475,-36.655014,14.047721,-64.188042,-9.1219854,-.35322788,1.8239275,-3.9280603,3.2216043
19,27,-3.0749114,1.938343,-6.8739939,.72417122,-.056855217,2.4165287,-4.7931647,4.6794543,-36.20248,13.874291,-63.395592,-9.0093679,-.34886703,1.8014098,-3.8795655,3.1818314
19.1,27,-3.0364749,1.9141138,-6.7880688,.71511906,-.056144524,2.386322,-4.7332497,4.6209607,-35.749947,13.700862,-62.603146,-8.8967505,-.34450617,1.7788922,-3.8310707,3.1420584
19.2,27,-2.9980383,1.8898844,-6.7021437,.70606691,-.055433828,2.3561153,-4.6733351,4.5624671,-35.297413,13.527433,-61.810696,-8.784133,-.34014532,1.7563745,-3.7825758,3.1022854
19.3,27,-2.9596026,1.8656554,-6.61622,.69701487,-.054723151,2.3259091,-4.6134214,4.5039749,-34.844891,13.354007,-61.018265,-8.6715174,-.33578455,1.7338572,-3.7340822,3.0625131
19.4,27,-2.9211659,1.841426,-6.5302944,.68796271,-.054012459,2.2957025,-4.5535064,4.4454818,-34.392357,13.180578,-60.225815,-8.5588999,-.3314237,1.7113395,-3.6855874,3.0227399
19.5,27,-2.8827295,1.8171966,-6.4443693,.67891055,-.053301767,2.2654958,-4.4935918,4.3869882,-33.939823,13.007149,-59.433369,-8.4462824,-.32706285,1.6888217,-3.6370926,2.9829669
19.6,27,-2.8442929,1.7929672,-6.3584442,.66985834,-.052591071,2.2352891,-4.4336772,4.328495,-33.487293,12.833719,-58.640919,-8.3336649,-.32270199,1.666304,-3.5885978,2.9431939
19.7,27,-2.8058565,1.7687379,-6.2725191,.66080618,-.051880378,2.2050822,-4.3737621,4.2700014,-33.03476,12.66029,-57.848473,-8.2210474,-.31834114,1.6437863,-3.5401032,2.9034209
19.8,27,-2.7674205,1.744509,-6.1865954,.6517542,-.051169701,2.1748762,-4.3138485,4.2115092,-32.582233,12.486864,-57.056038,-8.1084318,-.31398037,1.621269,-3.4916093,2.8636487
19.9,27,-2.7289841,1.7202796,-6.1006699,.64270198,-.050459009,2.1446693,-4.2539339,4.1530156,-32.129704,12.313435,-56.263592,-7.9958143,-.30961952,1.5987513,-3.4431145,2.8238754
20,27,-2.6905475,1.6960502,-6.0147448,.63364983,-.049748313,2.1144626,-4.1940188,4.0945225,-31.67717,12.140005,-55.471142,-7.8831968,-.30525866,1.5762336,-3.3946197,2.7841024
20.1,27,-2.6521108,1.6718208,-5.9288197,.62459767,-.04903762,2.0842559,-4.1341043,4.0360289,-31.224638,11.966576,-54.678696,-7.7705793,-.30089781,1.5537159,-3.3461251,2.7443295
20.2,27,-2.6136744,1.6475915,-5.8428941,.61554545,-.048326928,2.0540493,-4.0741897,3.9775355,-30.772104,11.793147,-53.886246,-7.6579618,-.29653695,1.5311981,-3.2976303,2.7045565
20.3,27,-2.5752387,1.6233625,-5.7569709,.60649347,-.047616247,2.0238431,-4.0142756,3.9190433,-30.31958,11.61972,-53.093815,-7.5453463,-.29217616,1.5086809,-3.2491364,2.6647842
20.4,27,-2.5368021,1.5991331,-5.6710453,.59744132,-.046905555,1.9936364,-3.954361,3.8605499,-29.867048,11.446291,-52.301365,-7.4327288,-.2878153,1.4861633,-3.2006416,2.625011
20.5,27,-2.4983654,1.5749037,-5.5851202,.5883891,-.046194863,1.9634296,-3.8944461,3.8020566,-29.414515,11.272862,-51.508919,-7.3201113,-.28345445,1.4636455,-3.1521468,2.585238
20.6,27,-2.459929,1.5506743,-5.4991951,.57933694,-.04548417,1.9332229,-3.8345313,3.7435632,-28.961983,11.099433,-50.716469,-7.2074938,-.27909359,1.4411278,-3.1036522,2.545465
20.7,27,-2.4214923,1.526445,-5.4132695,.57028478,-.044773478,1.9030162,-3.7746167,3.6850698,-28.509449,10.926003,-49.924023,-7.0948763,-.27473274,1.4186101,-3.0551574,2.505692
20.8,27,-2.3830566,1.5022161,-5.3273458,.56123275,-.044062797,1.87281,-3.7147031,3.6265774,-28.056925,10.752578,-49.131588,-6.9822607,-.27037197,1.3960928,-3.0066636,2.4659197
20.9,27,-2.34462,1.4779867,-5.2414207,.55218059,-.043352105,1.8426033,-3.6547883,3.568084,-27.604393,10.579148,-48.339142,-6.8696432,-.26601112,1.3735751,-2.9581687,2.4261465
21,27,-2.3061836,1.4537573,-5.1554956,.54312843,-.042641412,1.8123965,-3.5948734,3.5095906,-27.151859,10.405719,-47.546696,-6.7570257,-.26165026,1.3510574,-2.9096742,2.3863735
21.1,27,-2.2677469,1.4295279,-5.0695701,.53407627,-.04193072,1.7821898,-3.5349586,3.4510972,-26.699327,10.232289,-46.754246,-6.6444082,-.25728941,1.3285397,-2.8611794,2.3466005
