temp,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_ag,se_ag,lowerci_ag,upperci_ag,yhat_nonag,se_nonag,lowerci_nonag,upperci_nonag,yhat_nonag_low,se_nonag_low,lowerci_nonag_low,upperci_nonag_low,yhat_ag_low,se_ag_low,lowerci_ag_low,upperci_ag_low,yhat_ag_nonag,se_ag_nonag,lowerci_ag_nonag,upperci_ag_nonag
5.3,-8.5458965,5.2476945,-18.831188,1.739396,-.25078726,6.5764089,-13.140311,12.638737,-102.34677,39.124641,-179.02966,-25.663887,-1.4299453,4.8670549,-10.969198,8.1093073,-1.1791581,8.1304579,-17.114563,14.756248,-102.09599,39.784912,-180.07298,-24.11899,-100.91683,39.353313,-178.0479,-23.785755
5.4,-8.5065145,5.2235117,-18.744408,1.7313802,-.24963157,6.546103,-13.079758,12.580494,-101.87513,38.944344,-178.20464,-25.545622,-1.4233558,4.8446264,-10.918649,8.0719376,-1.1737242,8.0929909,-17.035694,14.688246,-101.6255,39.601574,-179.24315,-24.007841,-100.45177,39.171959,-177.2274,-23.676144
5.5,-8.4671326,5.1993284,-18.657629,1.7233646,-.24847586,6.5157967,-13.019203,12.522251,-101.40349,38.764046,-177.37962,-25.427355,-1.4167662,4.8221974,-10.8681,8.0345678,-1.1682903,8.0555229,-16.956825,14.620245,-101.15501,39.418232,-178.41333,-23.896694,-99.986717,38.990608,-176.40691,-23.566532
5.6,-8.4277506,5.1751456,-18.570848,1.715349,-.24732016,6.4854908,-12.958649,12.464008,-100.93185,38.583748,-176.5546,-25.309088,-1.4101765,4.7997689,-10.817551,7.9971972,-1.1628565,8.0180559,-16.877956,14.552244,-100.68452,39.234894,-177.5835,-23.785547,-99.521667,38.809258,-175.58641,-23.456921
5.7,-8.3883686,5.1509628,-18.48407,1.7073333,-.24616446,6.4551849,-12.898094,12.405766,-100.4602,38.40345,-175.72958,-25.190821,-1.403587,4.7773399,-10.767001,7.9598274,-1.1574225,7.980588,-16.799088,14.484243,-100.21404,39.051552,-176.75368,-23.6744,-99.05661,38.627907,-174.76591,-23.347309
5.8,-8.3489857,5.1267796,-18.397289,1.6993177,-.24500875,6.4248786,-12.83754,12.347522,-99.988556,38.223152,-174.90456,-25.072554,-1.3969973,4.7549109,-10.716452,7.9224572,-1.1519886,7.9431205,-16.720219,14.416242,-99.743546,38.86821,-175.92384,-23.563251,-98.591553,38.446552,-173.94542,-23.237696
5.9,-8.3096037,5.1025968,-18.310511,1.6913021,-.24385306,6.3945727,-12.776985,12.289279,-99.516907,38.042854,-174.07953,-24.954287,-1.3904077,4.7324824,-10.665902,7.885087,-1.1465547,7.905653,-16.64135,14.348241,-99.273056,38.684872,-175.09401,-23.452105,-98.126503,38.265202,-173.12492,-23.128084
6,-8.2702217,5.078414,-18.22373,1.6832864,-.24269736,6.3642669,-12.716431,12.231036,-99.045265,37.862556,-173.25452,-24.836021,-1.3838181,4.7100534,-10.615354,7.8477168,-1.1411208,7.8681855,-16.562481,14.280239,-98.802567,38.50153,-174.26418,-23.340958,-97.661446,38.083851,-172.30443,-23.018473
6.1,-8.2308397,5.0542312,-18.136951,1.6752708,-.24154165,6.3339605,-12.655876,12.172793,-98.573624,37.682259,-172.42949,-24.717754,-1.3772285,4.6876245,-10.564804,7.8103471,-1.1356869,7.830718,-16.483612,14.212238,-98.332085,38.318188,-173.43436,-23.229811,-97.196396,37.9025,-171.48393,-22.908861
6.2,-8.1914577,5.0300484,-18.050171,1.6672552,-.24038595,6.3036547,-12.595322,12.11455,-98.101982,37.501961,-171.60448,-24.599487,-1.370639,4.6651959,-10.514255,7.7729769,-1.130253,7.7932506,-16.404743,14.144238,-97.861595,38.13485,-172.60452,-23.118664,-96.731339,37.721146,-170.66344,-22.79925
6.3,-8.1520758,5.0058651,-17.963392,1.6592394,-.23923025,6.2733483,-12.534767,12.056307,-97.630333,37.321663,-170.77945,-24.48122,-1.3640493,4.642767,-10.463705,7.7356067,-1.124819,7.7557826,-16.325874,14.076236,-97.391106,37.951508,-171.77469,-23.007515,-96.266281,37.539795,-169.84293,-22.689638
6.4,-8.1126938,4.9816823,-17.876612,1.6512238,-.23807454,6.2430425,-12.474213,11.998064,-97.158691,37.141365,-169.95442,-24.362953,-1.3574597,4.620338,-10.413156,7.6982365,-1.1193851,7.7183151,-16.247005,14.008235,-96.920616,37.768166,-170.94485,-22.896368,-95.801231,37.358444,-169.02243,-22.580025
6.5,-8.0733118,4.9574995,-17.789833,1.6432081,-.23691885,6.2127366,-12.413658,11.939821,-96.687042,36.961067,-169.12941,-24.244686,-1.35087,4.5979095,-10.362607,7.6608667,-1.1139512,7.6808476,-16.168137,13.940233,-96.450127,37.584827,-170.11504,-22.785221,-95.336174,37.177094,-168.20193,-22.470413
6.6,-8.0339298,4.9333162,-17.703053,1.6351925,-.23576315,6.1824303,-12.353105,11.881577,-96.215401,36.780769,-168.30438,-24.126421,-1.3442805,4.5754805,-10.312057,7.6234965,-1.1085173,7.6433802,-16.089268,13.872232,-95.979637,37.401485,-169.2852,-22.674072,-94.871124,36.995739,-167.38144,-22.360802
6.7,-7.9945483,4.9091334,-17.616274,1.6271769,-.23460744,6.1521244,-12.29255,11.823335,-95.743759,36.600471,-167.47937,-24.008154,-1.3376908,4.5530515,-10.261508,7.5861263,-1.1030834,7.6059127,-16.010399,13.804232,-95.509148,37.218147,-168.45538,-22.562925,-94.406067,36.814388,-166.56094,-22.25119
6.8,-7.9551659,4.8849506,-17.529493,1.6191611,-.23345174,6.1218185,-12.231996,11.765092,-95.27211,36.420174,-166.65434,-23.889887,-1.3311012,4.530623,-10.210958,7.5487561,-1.0976495,7.5684452,-15.931529,13.73623,-95.038658,37.034805,-167.62555,-22.451778,-93.94101,36.633038,-165.74045,-22.141579
6.9,-7.9157839,4.8607678,-17.442713,1.6111455,-.23229603,6.0915122,-12.171441,11.706849,-94.800468,36.239876,-165.82932,-23.77162,-1.3245116,4.508194,-10.16041,7.5113864,-1.0922155,7.5309777,-15.85266,13.668229,-94.568176,36.851463,-166.79572,-22.340631,-93.47596,36.451687,-164.91995,-22.031967
7,-7.8764019,4.8365846,-17.355934,1.6031299,-.23114035,6.0612063,-12.110887,11.648605,-94.328827,36.059578,-165.0043,-23.653353,-1.317922,4.485765,-10.10986,7.4740162,-1.0867817,7.4935098,-15.773791,13.600228,-94.097687,36.668125,-165.96588,-22.229483,-93.010902,36.270332,-164.09946,-21.922356
7.1,-7.8370199,4.8124018,-17.269154,1.5951142,-.22998464,6.0309005,-12.050332,11.590363,-93.857178,35.87928,-164.17928,-23.535086,-1.3113325,4.4633365,-10.059311,7.436646,-1.0813478,7.4560423,-15.694922,13.532227,-93.627197,36.484783,-165.13606,-22.118336,-92.545845,36.088982,-163.27896,-21.812744
7.2,-7.7976379,4.788219,-17.182375,1.5870986,-.22882894,6.0005941,-11.989778,11.53212,-93.385536,35.698982,-163.35425,-23.416821,-1.3047428,4.4409075,-10.008761,7.3992763,-1.0759139,7.4185748,-15.616054,13.464226,-93.156708,36.301441,-164.30623,-22.007189,-92.080795,35.907631,-162.45845,-21.703133
7.3,-7.758256,4.7640357,-17.095594,1.579083,-.22767323,5.9702883,-11.929223,11.473877,-92.913895,35.518684,-162.52924,-23.298552,-1.2981532,4.4184785,-9.9582119,7.3619061,-1.07048,7.3811073,-15.537185,13.396224,-92.686218,36.118103,-163.47639,-21.89604,-91.615738,35.72628,-161.63795,-21.593519
7.4,-7.718874,4.7398529,-17.008816,1.5710673,-.22651753,5.9399819,-11.868669,11.415633,-92.442245,35.338387,-161.70421,-23.180286,-1.2915636,4.39605,-9.9076633,7.3245358,-1.0650461,7.3436399,-15.458316,13.328223,-92.215729,35.934761,-162.64656,-21.784893,-91.150688,35.544926,-160.81746,-21.483908
7.5,-7.679492,4.7156701,-16.922035,1.5630517,-.22536182,5.9096761,-11.808114,11.35739,-91.970604,35.158089,-160.8792,-23.062019,-1.284974,4.373621,-9.8571138,7.2871656,-1.0596122,7.3061724,-15.379447,13.260222,-91.745239,35.751419,-161.81674,-21.673746,-90.685631,35.363575,-159.99696,-21.374296
7.6,-7.64011,4.6914873,-16.835257,1.5550359,-.22420613,5.8793702,-11.74756,11.299148,-91.498962,34.977791,-160.05417,-22.943752,-1.2783843,4.3511925,-9.8065643,7.2497959,-1.0541782,7.2687049,-15.300578,13.192222,-91.274757,35.568081,-160.98691,-21.562599,-90.220573,35.182224,-159.17647,-21.264685
7.7,-7.600728,4.6673045,-16.748476,1.5470203,-.22305043,5.8490644,-11.687006,11.240905,-91.027313,34.797493,-159.22914,-22.825485,-1.2717948,4.3287635,-9.7560148,7.2124257,-1.0487443,7.2312374,-15.221709,13.12422,-90.804268,35.384739,-160.15707,-21.451452,-89.755524,35.000874,-158.35597,-21.155073
7.8,-7.5613461,4.6431212,-16.661695,1.5390047,-.22189473,5.818758,-11.626451,11.182661,-90.555672,34.617195,-158.40413,-22.707218,-1.2652051,4.3063345,-9.7054653,7.1750555,-1.0433104,7.1937695,-15.142839,13.056219,-90.333778,35.201397,-159.32726,-21.340303,-89.290466,34.819519,-157.53548,-21.04546
7.9,-7.5219641,4.6189384,-16.574917,1.5309891,-.22073902,5.7884521,-11.565896,11.124418,-90.08403,34.436897,-157.5791,-22.588951,-1.2586155,4.2839055,-9.6549168,7.1376853,-1.0378765,7.156302,-15.063971,12.988217,-89.863289,35.018059,-158.49742,-21.229156,-88.825409,34.638168,-156.71498,-20.935848
8,-7.4825821,4.5947556,-16.488136,1.5229734,-.21958332,5.7581458,-11.505342,11.066175,-89.612381,34.256599,-156.75409,-22.470686,-1.252026,4.261477,-9.6043673,7.1003156,-1.0324426,7.1188345,-14.985102,12.920217,-89.392799,34.834717,-157.66759,-21.11801,-88.360359,34.456818,-155.89449,-20.826237
8.1,-7.4431996,4.5705724,-16.401358,1.5149577,-.21842761,5.7278399,-11.444787,11.007933,-89.140739,34.076298,-155.92906,-22.352419,-1.2454363,4.239048,-9.5538177,7.0629454,-1.0270087,7.081367,-14.906233,12.852215,-88.92231,34.651375,-156.83775,-21.006861,-87.895302,34.275463,-155.07397,-20.716625
8.199999999999999,-7.4038181,4.5463896,-16.314577,1.5069422,-.21727192,5.6975341,-11.384233,10.94969,-88.669098,33.896004,-155.10403,-22.234152,-1.2388467,4.2166195,-9.5032682,7.0255752,-1.0215747,7.0438995,-14.827364,12.784214,-88.451828,34.468037,-156.00793,-20.895714,-87.430252,34.094112,-154.25348,-20.607014
8.300000000000001,-7.3644357,4.5222068,-16.227798,1.4989264,-.21611622,5.6672277,-11.323679,10.891446,-88.197449,33.715706,-154.27902,-22.115885,-1.2322571,4.1941905,-9.4527187,6.988205,-1.0161408,7.0064316,-14.748495,12.716213,-87.981331,34.284695,-155.1781,-20.784567,-86.965195,33.912762,-153.43298,-20.497402
8.4,-7.3250542,4.498024,-16.141018,1.4909109,-.21496052,5.6369219,-11.263124,10.833203,-87.725807,33.535408,-153.45399,-21.997618,-1.2256675,4.1717615,-9.4021702,6.9508352,-1.010707,6.9689646,-14.669626,12.648212,-87.510849,34.101357,-154.34828,-20.67342,-86.500145,33.731411,-152.61249,-20.387791
8.5,-7.2856717,4.4738407,-16.054239,1.4828951,-.21380481,5.606616,-11.20257,10.774961,-87.254166,33.35511,-152.62897,-21.879351,-1.2190778,4.149333,-9.3516207,6.913465,-1.0052731,6.9314966,-14.590757,12.580211,-87.040359,33.918015,-153.51845,-20.562271,-86.035088,33.55006,-151.79199,-20.278179
8.6,-7.2462897,4.4496579,-15.967459,1.4748795,-.21264911,5.5763097,-11.142015,10.716717,-86.782516,33.174809,-151.80396,-21.761084,-1.2124883,4.126904,-9.3010712,6.8760948,-.99983913,6.8940291,-14.511888,12.51221,-86.56987,33.734673,-152.68861,-20.451124,-85.57003,33.368706,-150.9715,-20.168566
8.699999999999999,-7.2069077,4.4254751,-15.88068,1.4668639,-.21149342,5.5460038,-11.081461,10.658474,-86.310875,32.994514,-150.97893,-21.642818,-1.2058986,4.104475,-9.2505226,6.8387251,-.99440527,6.8565617,-14.43302,12.444209,-86.09938,33.551334,-151.85878,-20.339977,-85.10498,33.187355,-150.151,-20.058954
8.800000000000001,-7.1675258,4.4012918,-15.7939,1.4588482,-.21033771,5.5156975,-11.020906,10.600231,-85.839233,32.814213,-150.15392,-21.524551,-1.199309,4.082046,-9.1999731,6.8013544,-.98897129,6.8190942,-14.35415,12.376207,-85.628891,33.367992,-151.02896,-20.22883,-84.639923,33.006004,-149.33051,-19.949343
8.9,-7.1281438,4.3771091,-15.707121,1.4508326,-.20918201,5.4853916,-10.960353,10.541988,-85.367592,32.633919,-149.32889,-21.406284,-1.1927195,4.0596175,-9.1494236,6.7639847,-.98353744,6.7816267,-14.275282,12.308207,-85.158409,33.184654,-150.19913,-20.117683,-84.174866,32.824654,-148.51001,-19.839731
9,-7.0887618,4.3529263,-15.62034,1.4428169,-.2080263,5.4550858,-10.899797,10.483746,-84.895943,32.453621,-148.50386,-21.288017,-1.1861298,4.0371885,-9.0988741,6.7266145,-.97810352,6.7441587,-14.196412,12.240205,-84.68792,33.001312,-149.36929,-20.006535,-83.709816,32.643299,-147.6895,-19.73012
9.1,-7.0493798,4.3287435,-15.533561,1.4348012,-.2068706,5.4247794,-10.839243,10.425502,-84.424294,32.273319,-147.67885,-21.16975,-1.1795402,4.0147595,-9.0483246,6.6892443,-.9726696,6.7066913,-14.117543,12.172204,-84.217422,32.81797,-148.53946,-19.895388,-83.244759,32.461948,-146.869,-19.620508
9.199999999999999,-7.0099978,4.3045607,-15.446781,1.4267856,-.20571491,5.3944736,-10.778689,10.367259,-83.952652,32.093025,-146.85382,-21.051485,-1.1729506,3.992331,-8.997776,6.6518745,-.96723568,6.6692238,-14.038674,12.104203,-83.746941,32.634628,-147.70964,-19.784241,-82.779701,32.280598,-146.04851,-19.510897
9.300000000000001,-6.9706159,4.2803774,-15.360002,1.41877,-.20455919,5.3641677,-10.718134,10.309016,-83.48101,31.912725,-146.02881,-20.933218,-1.166361,3.969902,-8.9472265,6.6145043,-.96180177,6.6317563,-13.959805,12.036201,-83.276451,32.45129,-146.87981,-19.673092,-82.314651,32.099243,-145.22801,-19.401283
9.4,-6.9312339,4.2561946,-15.273222,1.4107543,-.2034035,5.3338618,-10.65758,10.250773,-83.009369,31.732428,-145.20378,-20.814951,-1.1597714,3.9474735,-8.896677,6.5771341,-.95636791,6.5942888,-13.880937,11.968201,-82.805962,32.267948,-146.04999,-19.561945,-81.849594,31.917894,-144.40752,-19.291674
9.5,-6.8918519,4.2320118,-15.186442,1.4027387,-.2022478,5.3035555,-10.597026,10.19253,-82.53772,31.55213,-144.37875,-20.696684,-1.1531818,3.9250445,-8.8461275,6.5397639,-.95093399,6.5568213,-13.802068,11.9002,-82.335472,32.084606,-145.22015,-19.450798,-81.384537,31.736542,-143.58702,-19.18206
9.6,-6.8524694,4.2078285,-15.099662,1.3947229,-.20109209,5.2732496,-10.536471,10.134287,-82.066078,31.371832,-143.55374,-20.578417,-1.1465921,3.9026155,-8.795578,6.5023937,-.94550002,6.5193534,-13.723198,11.832198,-81.864983,31.901266,-144.39032,-19.339649,-80.919487,31.555189,-142.76653,-19.072449
9.699999999999999,-6.8130879,4.1836457,-15.012883,1.3867074,-.19993639,5.2429438,-10.475917,10.076044,-81.594437,31.191534,-142.72871,-20.46015,-1.1400026,3.880187,-8.7450294,6.465024,-.94006616,6.4818864,-13.64433,11.764197,-81.394501,31.717928,-143.56049,-19.228504,-80.45443,31.373838,-141.94603,-18.962837
9.800000000000001,-6.7737055,4.1594629,-14.926103,1.3786917,-.19878069,5.2126374,-10.415362,10.017801,-81.122787,31.011236,-141.90369,-20.341883,-1.133413,3.857758,-8.6944799,6.4276538,-.93463224,6.4444184,-13.56546,11.696196,-80.924011,31.534586,-142.73067,-19.117355,-79.989372,31.192486,-141.12552,-18.853226
9.9,-6.734324,4.1352801,-14.839324,1.370676,-.197625,5.1823316,-10.354808,9.9595585,-80.651146,30.830938,-141.07867,-20.223618,-1.1268233,3.8353293,-8.6439304,6.3902841,-.92919838,6.406951,-13.486592,11.628195,-80.453522,31.351246,-141.90083,-19.006208,-79.524323,31.011135,-140.30504,-18.743614
10,-6.6949415,4.1110969,-14.752543,1.3626604,-.19646929,5.1520252,-10.294253,9.9013147,-80.179504,30.65064,-140.25365,-20.10535,-1.1202338,3.8129003,-8.5933809,6.3529139,-.92376441,6.3694835,-13.407722,11.560194,-79.983032,31.167906,-141.071,-18.895061,-79.059265,30.829784,-139.48453,-18.634003
10.1,-6.6555595,4.0869141,-14.665764,1.3546448,-.19531359,5.1217194,-10.233699,9.8430719,-79.707855,30.470343,-139.42863,-19.987083,-1.1136441,3.7904716,-8.5428314,6.3155437,-.91833049,6.332016,-13.328854,11.492192,-79.512543,30.984564,-140.24117,-18.783913,-78.594208,30.648432,-138.66403,-18.524389
10.2,-6.6161776,4.0627313,-14.578984,1.3466291,-.19415788,5.0914135,-10.173144,9.7848291,-79.236214,30.290045,-138.60361,-19.868816,-1.1070545,3.7680428,-8.4922829,6.2781734,-.91289663,6.2945485,-13.249985,11.424191,-79.042053,30.801224,-139.41135,-18.672766,-78.129158,30.467081,-137.84354,-18.414778
10.3,-6.5767956,4.038548,-14.492205,1.3386134,-.19300218,5.0611072,-10.11259,9.7265854,-78.764565,30.109747,-137.77858,-19.750549,-1.1004648,3.7456138,-8.4417334,6.2408032,-.90746272,6.2570806,-13.171116,11.356191,-78.571564,30.617882,-138.58151,-18.561619,-77.664101,30.285728,-137.02304,-18.305166
10.4,-6.5374136,4.0143652,-14.405425,1.3305979,-.19184649,5.0308013,-10.052036,9.6683426,-78.292923,29.929449,-136.95357,-19.632284,-1.0938753,3.7231851,-8.3911839,6.2034335,-.9020288,6.2196136,-13.092247,11.28819,-78.101082,30.434544,-137.75169,-18.450472,-77.199051,30.104378,-136.20255,-18.195555
10.5,-6.4980316,3.9901824,-14.318645,1.3225821,-.19069079,5.0004954,-9.9914818,9.6100998,-77.821281,29.749151,-136.12854,-19.514017,-1.0872856,3.7007563,-8.3406343,6.1660633,-.89659488,6.1821456,-13.013378,11.220188,-77.630592,30.251202,-136.92186,-18.339323,-76.733994,29.923025,-135.38205,-18.085943
10.6,-6.4586496,3.9659994,-14.231866,1.3145665,-.18953507,4.9701891,-9.9309263,9.551856,-77.349632,29.568851,-135.30353,-19.395748,-1.080696,3.6783273,-8.2900848,6.1286931,-.89116096,6.1446781,-12.934508,11.152186,-77.160103,30.06786,-136.09203,-18.228176,-76.268936,29.741673,-134.56155,-17.976332
10.7,-6.4192677,3.9418166,-14.145086,1.3065509,-.18837938,4.9398832,-9.8703728,9.4936142,-76.877991,29.388556,-134.4785,-19.277483,-1.0741065,3.6558986,-8.2395363,6.0913234,-.88572711,6.1072106,-12.85564,11.084186,-76.689613,29.884521,-135.26219,-18.117029,-75.803886,29.560322,-133.74106,-17.86672
10.8,-6.3798857,3.9176335,-14.058307,1.2985352,-.18722367,4.9095769,-9.8098183,9.4353704,-76.406349,29.208258,-133.65347,-19.159216,-1.0675168,3.6334698,-8.1889868,6.0539532,-.88029313,6.0697432,-12.776771,11.016185,-76.219124,29.70118,-134.43237,-18.00588,-75.338829,29.378969,-132.92055,-17.757107
10.9,-6.3405037,3.8934507,-13.971527,1.2905196,-.18606798,4.879271,-9.7492638,9.3771276,-75.934708,29.02796,-132.82846,-19.040949,-1.0609273,3.6110411,-8.1384373,6.016583,-.87485927,6.0322757,-12.697903,10.948184,-75.748634,29.517839,-133.60254,-17.894735,-74.873779,29.197618,-132.10007,-17.647497
11,-6.3011217,3.8692677,-13.884748,1.282504,-.18491226,4.8489652,-9.6887093,9.3188848,-75.463058,28.847662,-132.00343,-18.922682,-1.0543376,3.5886121,-8.0878878,5.9792128,-.86942536,5.9948082,-12.619033,10.880182,-75.278145,29.334499,-132.77271,-17.783587,-74.408722,29.016268,-131.27956,-17.537884
11.1,-6.2617393,3.8450847,-13.797967,1.2744882,-.18375656,4.8186588,-9.6281548,9.2606411,-74.991417,28.667362,-131.17841,-18.804415,-1.047748,3.5661833,-8.0373383,5.9418426,-.86399144,5.9573402,-12.540164,10.812181,-74.807655,29.151157,-131.94287,-17.67244,-73.943665,28.834915,-130.45906,-17.428272
11.2,-6.2223577,3.8209019,-13.711188,1.2664726,-.18260087,4.788353,-9.5676003,9.2023983,-74.519775,28.487066,-130.35339,-18.68615,-1.0411584,3.5437546,-7.9867897,5.9044728,-.85855752,5.9198728,-12.461295,10.744181,-74.337173,28.967817,-131.11305,-17.561293,-73.478615,28.653564,-129.63857,-17.318661
11.3,-6.1829753,3.7967191,-13.624408,1.2584569,-.18144517,4.7580471,-9.5070457,9.1441555,-74.048126,28.306768,-129.52837,-18.567883,-1.0345688,3.5213256,-7.9362402,5.8671026,-.85312361,5.8824053,-12.382426,10.676179,-73.866684,28.784477,-130.28322,-17.450144,-73.013557,28.472212,-128.81807,-17.209049
11.4,-6.1435938,3.7725363,-13.537629,1.2504413,-.18028946,4.7277412,-9.4464912,9.0859127,-73.576485,28.126471,-128.70335,-18.449615,-1.0279793,3.4988968,-7.8856912,5.8297329,-.84768975,5.8449378,-12.303557,10.608178,-73.396194,28.601137,-129.4534,-17.338997,-72.548508,28.290861,-127.99757,-17.099438
11.5,-6.1042113,3.7483532,-13.450849,1.2424257,-.17913376,4.6974349,-9.3859367,9.0276699,-73.104836,27.946173,-127.87833,-18.331348,-1.0213896,3.4764681,-7.8351417,5.7923627,-.84225583,5.8074703,-12.224689,10.540176,-72.925705,28.417795,-128.62357,-17.22785,-72.08345,28.109509,-127.17707,-16.989824
11.6,-6.0648293,3.7241702,-13.364069,1.2344099,-.17797805,4.6671286,-9.3253822,8.9694262,-72.633194,27.765873,-127.05331,-18.213081,-1.0148,3.4540391,-7.7845922,5.7549925,-.83682185,5.7700024,-12.145819,10.472176,-72.455215,28.234455,-127.79373,-17.116701,-71.618393,27.928156,-126.35658,-16.880213
11.7,-6.0254474,3.6999874,-13.277289,1.2263944,-.17682236,4.6368227,-9.2648287,8.9111834,-72.161552,27.585577,-126.22829,-18.094814,-1.0082103,3.4316103,-7.7340431,5.7176223,-.831388,5.7325354,-12.066951,10.404175,-71.984726,28.051115,-126.96391,-17.005554,-71.153343,27.746805,-125.53608,-16.770601
11.8,-5.9860654,3.6758044,-13.19051,1.2183787,-.17566666,4.6065168,-9.2042732,8.8529406,-71.689903,27.405277,-125.40327,-17.976547,-1.0016208,3.4091816,-7.6834936,5.6802521,-.82595408,5.6950674,-11.988081,10.336173,-71.514236,27.867773,-126.13407,-16.894407,-70.688286,27.565453,-124.71558,-16.66099
11.9,-5.9466839,3.6516216,-13.10373,1.2103631,-.17451096,4.576211,-9.1437197,8.7946978,-71.218262,27.224981,-124.57825,-17.858282,-.99503118,3.3867528,-7.6329446,5.6428823,-.82052016,5.6576004,-11.909213,10.268172,-71.043755,27.684433,-125.30424,-16.78326,-70.223236,27.384102,-123.89509,-16.551378
12,-5.9073014,3.6274385,-13.016951,1.2023474,-.17335525,4.5459046,-9.0831652,8.736454,-70.74662,27.044683,-123.75322,-17.740015,-.98844153,3.3643239,-7.5823951,5.6055121,-.81508625,5.6201324,-11.830343,10.200171,-70.573265,27.501093,-124.47441,-16.672113,-69.758179,27.202751,-123.07458,-16.441767
12.1,-5.8679194,3.6032555,-12.93017,1.1943318,-.17219955,4.5155988,-9.0226097,8.6782112,-70.274971,26.864384,-122.9282,-17.621748,-.98185188,3.3418949,-7.5318456,5.5681419,-.80965233,5.582665,-11.751474,10.13217,-70.102776,27.317751,-123.64458,-16.560965,-69.293121,27.021399,-122.25409,-16.332153
