temp,ref,yhat_comm,se_comm,lowerci_comm,upperci_comm,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high,yhat_marg,se_marg,lowerci_marg,upperci_marg,slope_comm,slope_low,slope_high,slope_marg
26,27,-.35742205,.46346089,-1.2657888,.55094463,-.42969325,.40474167,-1.2229724,.36358583,.18187203,4.9220662,-9.4652014,9.8289452,.61156529,4.9570951,-9.1041622,10.327293,.35742342,.42969495,-.1818727,-.6115675
26.1,27,-.32167971,.41711465,-1.1392094,.49584994,-.38672376,.36426735,-1.1006746,.32722712,.16368476,4.4298577,-8.5186768,8.8460464,.55040854,4.4613838,-8.1937428,9.2945595,.35742342,.42969495,-.1818727,-.61156768
26.2,27,-.28593737,.37076837,-1.01263,.44075528,-.34375426,.32379302,-.97837692,.2908684,.14549749,3.9376495,-7.5721536,7.8631487,.48925176,3.9656723,-7.2833228,8.2618265,.35742,.42969078,-.18187098,-.61156201
26.3,27,-.25019571,.32442299,-.88605309,.38566166,-.3007856,.28331947,-.85608155,.25451037,.12731056,3.4454503,-6.625648,6.8802691,.42809615,3.4699702,-6.3729205,7.2291131,.35742,.42969078,-.18187103,-.61156183
26.4,27,-.21445337,.27807671,-.75947374,.33056697,-.25781611,.24284515,-.7337839,.21815164,.10912328,2.9532418,-5.6791244,5.8973708,.3669394,2.9742589,-5.462501,6.1963797,.35742342,.42969489,-.18187274,-.6115675
26.5,27,-.17871103,.23173045,-.6328944,.27547231,-.21484663,.20237084,-.6114862,.18179291,.090936013,2.4610331,-4.7326007,4.9144726,.30578265,2.4785476,-4.5520811,5.1636467,.35742342,.42969486,-.1818727,-.61156756
26.6,27,-.14296868,.18538418,-.50631499,.22037764,-.17187713,.16189651,-.48918846,.1454342,.072748743,1.9688247,-3.7860768,3.9315743,.24462588,1.9828361,-3.6416614,4.1309133,.35742339,.42969489,-.18187271,-.61156768
26.7,27,-.10722635,.13903792,-.37973565,.16528296,-.12890765,.12142219,-.36689076,.10907547,.05456147,1.4766161,-2.8395531,2.9486761,.18346912,1.4871247,-2.7312417,3.0981801,.35742,.42969078,-.181871,-.61156178
26.8,27,-.071484685,.092692532,-.25315872,.11018934,-.085938975,.080948643,-.24459541,.072717443,.036374543,.98441702,-1.8930475,1.9657965,.12231352,.99142277,-1.8208394,2.0654664,.35742003,.42969081,-.181871,-.61156178
26.9,27,-.035742342,.046346266,-.12657936,.055094671,-.042969488,.040474322,-.1222977,.036358722,.018187271,.49220851,-.94652373,.98289824,.061156761,.49571139,-.9104197,1.0327332,.35742342,.42969489,-.18187271,-.61156762
27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.35676369,.42915815,-.18247391,-.61163205
27.1,27,.035610396,.046360146,-.055253822,.12647462,.042862143,.040445346,-.036409277,.12213356,-.018307513,.49224469,-.98308939,.94647431,-.061169654,.49574271,-1.0328075,.91046816,.35214561,.42540103,-.18668236,-.61208338
27.2,27,.070429124,.092807345,-.11146993,.25232819,.085080206,.080717497,-.073123187,.24328358,-.037336472,.9847073,-1.9673274,1.8926544,-.12241668,.9916743,-2.0660627,1.8212292,.34026715,.41573572,-.19750234,-.6132381
27.3,27,.10366382,.13944657,-.16964644,.37697408,.12600929,.12064581,-.11045217,.36247072,-.057807982,1.4776013,-2.9538534,2.8382373,-.18381727,1.4879797,-3.1002038,2.7325692,.32047537,.39963365,-.21553858,-.61517227
27.4,27,.1345242,.1864228,-.23085776,.49990615,.16500694,.16006871,-.14872198,.47873583,-.080444187,1.9711779,-3.943882,3.7829936,-.24545112,1.9848826,-4.1357493,3.6448474,.2927703,.37709489,-.24079096,-.61788589
27.5,27,.16221789,.23393354,-.29628345,.62071919,.20142826,.19883266,-.1882766,.59113312,-.10596617,2.4656751,-4.9386005,4.7266684,-.30739444,2.4825947,-5.1731906,4.5584021,.25714502,.34811115,-.27325606,-.62136722
27.6,27,.1859532,.28224924,-.36724517,.73915154,.23462917,.23679921,-.22948875,.6987471,-.1350954,2.9613593,-5.9392529,5.6690621,-.36972457,2.9813585,-6.2130799,5.4736309,.21360308,.31268671,-.31293574,-.62562245
27.7,27,.2049385,.33172718,-.44523481,.85511184,.26396561,.2738485,-.27276763,.80069882,-.16855332,3.4585209,-6.9471297,6.610023,-.43251893,3.4814429,-7.2560215,6.3909836,.1621411,.27081737,-.35982811,-.63064545
27.8,27,.21838142,.3828226,-.53193706,.96869993,.28879264,.30988351,-.31856784,.89615309,-.20706102,3.9574699,-7.9635596,7.5494375,-.49585366,3.9831388,-8.3026619,7.310955,.10276578,.22251114,-.41393667,-.63644785
27.9,27,.22549166,.43610042,-.62924951,1.0802329,.30846784,.34483832,-.36740285,.98433852,-.25134066,4.4585781,-8.9899931,8.4873114,-.55980849,4.4868026,-9.3537798,8.2341633,.035477057,.1677683,-.47526151,-.64302981
28,27,.22547683,.49223322,-.73928249,1.1902362,.3223463,.37868002,-.41985291,1.0645455,-.30211332,4.9622254,-10.027897,9.4236698,-.62445962,4.9928036,-10.410174,9.1612558,-.039021298,.10715857,-.54315162,-.65031022
28.1,27,.2176874,.5519498,-.86411428,1.299489,.32989955,.41144174,-.47651145,1.1363106,-.35997099,5.4687953,-11.078613,10.358671,-.68987054,5.5015216,-11.472655,10.092914,-.11717349,.043576062,-.6143716,-.65794766
28.2,27,.20204213,.61582291,-1.0049486,1.4090328,.33106151,.4432852,-.53776151,1.1998845,-.42498764,5.9785032,-12.142638,11.292664,-.75604916,6.0131903,-12.541685,11.029587,-.19543037,-.020092875,-.685682,-.66558897
28.3,27,.17860132,.68432897,-1.1626589,1.5198615,.32588097,.47440973,-.60394502,1.2557069,-.49710739,6.4915104,-13.220234,12.226019,-.82298833,6.5279918,-13.617617,11.971641,-.2730749,-.083262324,-.75643915,-.67317694
28.4,27,.14742716,.75788254,-1.3379953,1.6328496,.31440905,.50502694,-.67542559,1.3042437,-.57627547,7.0080042,-14.311711,13.159161,-.89068455,7.0461364,-14.700858,12.919489,-.35010752,-.14593259,-.82664341,-.68071127
28.5,27,.10857982,.83682883,-1.5315746,1.7487342,.29669446,.5353542,-.75258046,1.3459694,-.66243607,7.5281405,-15.41732,14.092448,-.95913059,7.5678015,-15.791749,13.873487,-.42653444,-.20811126,-.89629114,-.68818003
28.6,27,.062120266,.92145026,-1.743889,1.8681296,.2727868,.5656153,-.8357988,1.3813725,-.7555337,8.0520802,-16.537321,15.026254,-1.0283206,8.0931692,-16.89064,14.833999,-.5023523,-.26979461,-.96538395,-.69558889
28.7,27,.0081093656,1.0119709,-1.9753171,1.9915359,.24273553,.59603786,-.92547715,1.4109483,-.85551286,8.5799789,-17.671963,15.960937,-1.0982484,8.6224155,-17.997871,15.801375,-.5775637,-.33098593,-1.0339192,-.70293307
28.8,27,-.053392477,1.1085629,-2.226136,2.1193509,.20658961,.62684995,-1.0220137,1.4351929,-.96231753,9.1119766,-18.821463,16.896828,-1.1689072,9.1557026,-19.113754,16.77594,-.65216368,-.3916783,-1.1019015,-.71022332
28.9,27,-.12232337,1.2113574,-2.4965401,2.2518933,.16439988,.65828067,-1.1258065,1.4546063,-1.0758932,9.6482372,-19.98609,17.834303,-1.240293,9.6932125,-20.23864,17.758055,-.72615153,-.45187145,-1.1693314,-.71745992
29,27,-.19862278,1.3204455,-2.7866485,2.3894031,.11621532,.69055319,-1.237244,1.4696747,-1.1961838,10.188889,-21.166039,18.77367,-1.3123991,10.235094,-21.372816,18.748016,-.79953247,-.51157218,-1.2362033,-.72463155
29.1,27,-.28222987,1.4358902,-3.096523,2.5320632,.062085446,.72388512,-1.3567034,1.4808743,-1.3231338,10.734064,-22.361513,19.715246,-1.3852193,10.781499,-22.516569,19.74613,-.87230688,-.57077938,-1.3025224,-.73174298
29.2,27,-.37308416,1.5577291,-3.4261773,2.6800089,.0020594392,.7584855,-1.4845448,1.4886637,-1.4566883,11.28389,-23.572706,20.65933,-1.4587477,11.332571,-23.670179,20.752684,-.94447392,-.62949371,-1.368283,-.73878944
29.3,27,-.47112465,1.6859792,-3.7755833,2.833334,-.063813299,.79455161,-1.6211058,1.4934793,-1.5967904,11.838477,-24.79978,21.606199,-1.5329772,11.88844,-24.833891,21.767937,-1.016029,-.68770897,-1.4334911,-.74578226
29.4,27,-.57628995,1.8206444,-4.1446872,2.9921074,-.13548236,.83227003,-1.7667016,1.4957368,-1.7433865,12.397959,-26.042938,22.556166,-1.6079042,12.449255,-26.007996,22.792187,-1.0869712,-.74542439,-1.4981455,-.75272083
29.5,27,-.68851888,1.9617126,-4.5334048,3.1563671,-.21289818,.87181091,-1.9216162,1.4958198,-1.8964195,12.962433,-27.302322,23.509483,-1.6835214,13.015131,-27.192711,23.825666,-1.1573055,-.80264634,-1.5622413,-.75959444
29.6,27,-.80775106,2.1091638,-4.9416361,3.3261337,-.29601163,.91332984,-2.0861053,1.494082,-2.0558348,13.532003,-28.578075,24.466406,-1.7598231,13.586187,-28.388262,24.868616,-1.2270359,-.85937685,-1.6257858,-.76640904
29.7,27,-.93392605,2.2629695,-5.3692646,3.5014124,-.38477355,.95696616,-2.2603927,1.4908456,-2.2215767,14.106768,-29.870333,25.427179,-1.8368032,14.162537,-29.594864,25.921259,-1.2961584,-.91561455,-1.6887712,-.77315748
29.8,27,-1.0669827,2.4230938,-5.8161592,3.6821938,-.47913453,1.0028422,-2.4446692,1.4864001,-2.393589,14.686806,-31.179199,26.392021,-1.9144546,14.744273,-30.812698,26.983789,-1.364669,-.97135276,-1.7512059,-.77985287
29.9,27,-1.2068598,2.589499,-6.2821846,3.8684649,-.5790441,1.051066,-2.6390955,1.4810075,-2.5718179,15.272223,-32.504826,27.361189,-1.9927738,15.331516,-32.041992,28.056446,-1.432566,-1.0265906,-1.8130851,-.78649461
30,27,-1.353496,2.76214,-6.7671909,4.0601988,-.68445265,1.101728,-2.8437996,1.4748944,-2.756206,15.86309,-33.84729,28.334877,-2.0717535,15.924349,-33.282906,29.139397,-1.4998555,-1.0813355,-1.8744051,-.7930696
30.1,27,-1.5068309,2.9409707,-7.2710276,4.2573657,-.79531121,1.1549041,-3.0588818,1.4682593,-2.9466989,16.45948,-35.206688,29.31329,-2.1513877,16.52286,-34.535599,30.232821,-1.5665424,-1.1355898,-1.9351768,-.79958677
30.2,27,-1.6668044,3.1259425,-7.793539,4.4599299,-.91157061,1.210657,-3.2844148,1.4612736,-3.1432414,17.061464,-36.583099,30.296616,-2.2316709,17.127129,-35.800228,31.336885,-1.6326189,-1.1893493,-1.9953883,-.80603838
30.3,27,-1.8333547,3.3170028,-8.3345604,4.6678514,-1.0331811,1.2690351,-3.5204442,1.454082,-3.3457766,17.669098,-37.976574,31.285021,-2.3125954,17.737223,-37.076916,32.451725,-1.6980845,-1.2426106,-2.0550466,-.81243634
30.4,27,-2.0064213,3.5141017,-8.8939342,4.8810916,-1.1600927,1.3300774,-3.7669964,1.446811,-3.5542507,18.282459,-39.387215,32.278713,-2.3941581,18.353231,-38.365833,33.577515,-1.7629373,-1.2953711,-2.1141505,-.81878066
30.5,27,-2.1859422,3.7171838,-9.471489,5.0996041,-1.2922553,1.3938102,-4.0240731,1.4395624,-3.7686067,18.901592,-40.815048,33.277832,-2.4763515,18.97521,-39.66708,34.714375,-1.8271792,-1.3476372,-2.1726954,-.82505822
30.6,27,-2.3718572,3.9261954,-10.067059,5.3233442,-1.4296201,1.4602518,-4.2916613,1.4324208,-3.9887898,19.526546,-42.26012,34.282539,-2.5591698,19.603216,-40.980766,35.862427,-1.8908226,-1.3994157,-2.2306943,-.83127737
30.7,27,-2.5641067,4.1410823,-10.680479,5.5522652,-1.5721384,1.5294124,-4.5697317,1.4254549,-4.2147455,20.15737,-43.722462,35.292973,-2.642607,20.237305,-42.306995,37.021782,-1.9538569,-1.450699,-2.2881305,-.83743095
30.8,27,-2.7626286,4.3617868,-11.311573,5.7863164,-1.7197599,1.6012943,-4.8582392,1.4187193,-4.4464159,20.79409,-45.202084,36.30925,-2.726656,20.877518,-43.64584,38.192528,-2.0162749,-1.5014809,-2.3450112,-.84353089
30.9,27,-2.9673617,4.5882545,-11.960176,6.0254521,-1.8724346,1.6758955,-5.1571293,1.4122602,-4.6837478,21.436764,-46.699032,37.331535,-2.8113132,21.523914,-44.99741,39.374783,-2.0780826,-1.5517652,-2.4013424,-.84957719
31,27,-3.1782451,4.8204284,-12.626111,6.2696214,-2.030113,1.7532071,-5.4663358,1.4061099,-4.9266844,22.085413,-48.213299,38.359928,-2.8965714,22.176527,-46.361767,40.568623,-2.1392822,-1.6015553,-2.4571133,-.85555792
31.1,27,-3.3952181,5.0582523,-13.309211,6.5187745,-2.1927457,1.833217,-5.7857847,1.4002936,-5.1751704,22.740065,-49.744881,39.394539,-2.9824247,22.83539,-47.738964,41.774117,-2.1998703,-1.6508484,-2.5123262,-.86147904
31.2,27,-3.6182191,5.3016682,-14.009298,6.7728601,-2.3602827,1.9159088,-6.1153951,1.3948298,-5.4291496,23.400745,-51.29377,40.435467,-3.0688672,23.500532,-49.129063,42.991329,-2.2598743,-1.699667,-2.5670028,-.86733699
31.3,27,-3.847193,5.5506234,-14.726215,7.0318294,-2.5326791,2.0012648,-6.4550858,1.389728,-5.688571,24.067467,-52.85994,41.4828,-3.1558921,24.171974,-50.532093,44.220306,-2.3192489,-1.7479718,-2.6211143,-.8731401
31.4,27,-4.0820689,5.8050547,-15.459767,7.2956295,-2.709877,2.0892618,-6.8047547,1.3850005,-5.9533725,24.740259,-54.44339,42.536644,-3.2434952,24.849751,-51.948112,45.461121,-2.3779976,-1.7957664,-2.6746535,-.87888718
31.5,27,-4.3227925,6.064909,-16.209797,7.5642114,-2.8918324,2.179877,-7.1643128,1.3806481,-6.2235017,25.419127,-56.044075,43.597073,-3.3316696,25.533875,-53.377144,46.713806,-2.436161,-1.8430865,-2.7276564,-.88456988
31.6,27,-4.5693011,6.3301287,-16.976126,7.837523,-3.0784943,2.2730856,-7.5336604,1.3766714,-6.4989038,26.104082,-57.661964,44.664158,-3.4204092,26.224358,-54.819206,47.978386,-2.4936962,-1.8898988,-2.7800918,-.89019299
31.7,27,-4.8215318,6.6006541,-17.758575,8.1155119,-3.2698121,2.3688602,-7.912693,1.3730688,-6.77952,26.795126,-59.297001,45.737961,-3.5097082,26.921207,-56.274307,49.25489,-2.5506639,-1.936245,-2.8319979,-.8957541
31.8,27,-5.0794339,6.8764358,-18.557001,8.3981333,-3.4657433,2.4671762,-8.3013201,1.369833,-7.0653033,27.492258,-60.949142,46.818535,-3.59956,27.62443,-57.742447,50.543327,-2.6069975,-1.982075,-2.8833365,-.90125918
31.9,27,-5.3429313,7.1574063,-19.371191,8.6853275,-3.6662271,2.5680013,-8.6994171,1.3669629,-7.3561873,28.19549,-62.618332,47.905956,-3.68996,28.334034,-59.223648,51.843727,-2.6626921,-2.0273888,-2.9340982,-.90670943
32,27,-5.6119723,7.4435153,-20.200994,8.9770498,-3.8712211,2.6713092,-9.1068907,1.364449,-7.652123,28.90481,-64.304504,49.000263,-3.7809019,29.050016,-60.717888,53.156086,-2.7178144,-2.0722353,-2.9843235,-.91208935
32.1,27,-5.8864942,7.7347031,-21.046234,9.2732449,-4.0806742,2.7770698,-9.5236311,1.3622828,-7.953052,29.620201,-66.007584,50.101475,-3.8723779,29.772364,-62.225136,54.480381,-2.7723122,-2.1165705,-3.0339932,-.91742039
32.2,27,-6.1664348,8.0309143,-21.906736,9.5738668,-4.2945352,2.8852539,-9.9495287,1.3604584,-8.2589216,30.341682,-67.727524,51.209686,-3.964386,30.501091,-63.745426,55.816654,-2.8262162,-2.1604252,-3.0831122,-.92268944
32.3,27,-6.4517374,8.3320913,-22.782337,9.8788614,-4.5127592,2.9958315,-10.38448,1.3589628,-8.5696745,31.069208,-69.464203,52.324852,-4.0569158,31.236158,-65.278664,57.164833,-2.8795028,-2.2037768,-3.131671,-.9278965
32.4,27,-6.7423353,8.6381769,-23.67285,10.18818,-4.7352905,3.1087723,-10.828372,1.3577909,-8.8852558,31.802792,-71.217583,53.447071,-4.1499653,31.977583,-66.824875,58.524948,-2.9321671,-2.246623,-3.1796694,-.93304157
32.5,27,-7.0381708,8.9491119,-24.57811,10.501767,-4.9620838,3.2240458,-11.281097,1.3569297,-9.2056084,32.542385,-72.987511,54.576294,-4.2435241,32.725315,-68.383965,59.896915,-2.9842424,-2.2889948,-3.2271147,-.93811989
32.6,27,-7.3391838,9.2648439,-25.497944,10.819576,-5.1930895,3.3416228,-11.74255,1.356371,-9.5306787,33.287983,-74.773926,55.712566,-4.3375893,33.479351,-69.95591,61.280735,-3.0357027,-2.3308587,-3.2740164,-.94316244
32.7,27,-7.6453114,9.5853138,-26.432182,11.14156,-5.4282556,3.4614735,-12.212619,1.3561077,-9.8604116,34.039581,-76.576767,56.855938,-4.4321566,34.239689,-71.540718,62.676403,-3.086555,-2.3722291,-3.3203602,-.94813108
32.8,27,-7.9564948,9.9104652,-27.38065,11.46766,-5.6675353,3.5835669,-12.691197,1.3561267,-10.194751,34.797119,-78.395851,58.006348,-4.5272155,35.006268,-73.138245,64.083809,-3.1367922,-2.4131012,-3.3661413,-.95304012
32.9,27,-8.2726698,10.24024,-28.343172,11.797832,-5.9108758,3.7078733,-13.178174,1.3564224,-10.53364,35.560604,-80.23114,59.16386,-4.6227646,35.779095,-74.748505,65.502975,-3.186419,-2.4534774,-3.4113646,-.95788956
33,27,-8.5937786,10.574582,-29.319578,12.132021,-6.1582308,3.834363,-13.673444,1.3569826,-10.877024,36.329971,-82.082458,60.328407,-4.7187934,36.558109,-76.371368,66.933784,-3.2354498,-2.4933696,-3.4560394,-.96266747
33.1,27,-8.9197598,10.913435,-30.3097,12.47018,-6.4095497,3.9630065,-14.1769,1.3578002,-11.224848,37.105206,-83.949715,61.500019,-4.8152981,37.343288,-78.006798,68.376205,-3.2838535,-2.5327468,-3.5001612,-.96740961
33.2,27,-9.2505493,11.256742,-31.313358,12.812259,-6.6647801,4.0937738,-14.688429,1.3588687,-11.577056,37.886292,-85.832817,62.678707,-4.9122753,38.134624,-79.654762,69.830215,-3.331666,-2.5716448,-3.5437298,-.972085
33.3,27,-9.5860929,11.604447,-32.330391,13.158205,-6.9238787,4.2266364,-15.207934,1.3601762,-11.933594,38.673161,-87.731598,63.864407,-5.0097151,38.932041,-81.315117,71.295685,-3.3788729,-2.6100492,-3.5867453,-.9766984
33.4,27,-9.9263239,11.956493,-33.360619,13.507973,-7.18679,4.3615642,-15.735298,1.3617185,-12.294405,39.465805,-89.645966,65.057152,-5.107615,39.735538,-82.987839,72.772606,-3.4254456,-2.6479387,-3.6291885,-.98124743
33.5,27,-10.271182,12.312821,-34.403866,13.861505,-7.4534664,4.4985275,-16.270418,1.363485,-12.659431,40.264156,-91.575722,66.256866,-5.2059646,40.545036,-84.672775,74.260841,-3.4714222,-2.685349,-3.6710787,-.98572969
33.6,27,-10.620608,12.673377,-35.459972,14.218755,-7.7238598,4.6374984,-16.813189,1.3654695,-13.028621,41.068184,-93.520782,67.463547,-5.3047609,41.360512,-86.369873,75.760353,-3.5167837,-2.7222562,-3.71243,-.9901762
33.7,27,-10.974539,13.038104,-36.528755,14.579676,-7.9979177,4.7784472,-17.363503,1.3676668,-13.401917,41.877869,-95.481033,68.6772,-5.4039998,42.181942,-88.079086,77.271088,-3.5615635,-2.7586842,-3.753233,-.9945488
33.8,27,-11.332921,13.406948,-37.610058,14.944216,-8.2755966,4.9213471,-17.921261,1.3700668,-13.779267,42.693134,-97.456268,69.897736,-5.5036707,43.009243,-89.80024,78.7929,-3.6057138,-2.7946019,-3.7934685,-.99886417
33.9,27,-11.695682,13.779848,-38.703686,15.312324,-8.556838,5.0661669,-18.486343,1.3726666,-14.160611,43.513958,-99.446396,71.125175,-5.6037726,43.8424,-91.533295,80.325752,-3.6492395,-2.830019,-3.8331366,-1.0031199
34,27,-12.062769,14.156749,-39.809486,15.683949,-8.8416004,5.2128797,-19.058657,1.3754567,-14.545895,44.340263,-101.45122,72.359428,-5.7042947,44.681332,-93.278099,81.869507,-3.6921835,-2.8649569,-3.8722563,-1.0073042
34.1,27,-12.434118,14.537594,-40.927277,16.05904,-9.1298294,5.3614569,-19.638092,1.3784328,-14.935062,45.17202,-103.4706,73.600471,-5.8052335,45.526005,-95.034561,83.424095,-3.734498,-2.899375,-3.9108276,-1.0114503
34.2,27,-12.809669,14.922327,-42.056892,16.437555,-9.4214754,5.5118694,-20.224541,1.3815905,-15.32806,46.009193,-105.50443,74.848305,-5.9065847,46.376381,-96.80262,84.989449,-3.776226,-2.9333258,-3.9488554,-1.0155272
34.3,27,-13.189363,15.310894,-43.198166,16.819439,-9.7164946,5.6640916,-20.817909,1.3849214,-15.724833,46.8517,-107.55247,76.102814,-6.0083389,47.232376,-98.5821,86.565422,-3.8173246,-2.9667664,-3.986311,-1.0195446
34.4,27,-13.573133,15.703235,-44.350906,17.204641,-10.014829,5.8180928,-21.418081,1.3884236,-16.125322,47.699512,-109.61465,77.364006,-6.1104937,48.093967,-100.37293,88.151947,-3.8578129,-2.9997015,-4.0232038,-1.0235023
34.5,27,-13.960926,16.099295,-45.514965,17.593111,-10.316435,5.9738464,-22.02496,1.3920889,-16.529474,48.552555,-111.69073,78.631783,-6.2130394,48.961063,-102.17496,89.748878,-3.8977194,-3.0321693,-4.0595627,-1.027391
34.6,27,-14.352677,16.499018,-46.690159,17.984802,-10.621263,6.1313252,-22.638439,1.3959138,-16.937235,49.410782,-113.78059,79.90612,-6.3159719,49.833622,-103.98808,91.356133,-3.9369869,-3.0641174,-4.0953541,-1.031239
34.7,27,-14.748323,16.902346,-47.876312,18.379667,-10.929258,6.2905006,-23.258413,1.3998955,-17.348545,50.274151,-115.88407,81.186981,-6.4192872,50.711601,-105.8122,92.973625,-3.9756536,-3.0955791,-4.1305923,-1.0350156
34.8,27,-15.147808,17.309225,-49.073265,18.777649,-11.240378,6.4513454,-23.884783,1.4040267,-17.763353,51.142574,-118.00096,82.474251,-6.522975,51.59491,-107.64714,94.601189,-4.0137243,-3.1265497,-4.165287,-1.0387373
34.9,27,-15.551068,17.719599,-50.280842,19.178707,-11.554568,6.613833,-24.517443,1.4083058,-18.181602,52.016029,-120.13115,83.767937,-6.6270347,52.483517,-109.49284,96.23877,-4.0511751,-3.1570148,-4.1994095,-1.0423994
35,27,-15.958043,18.133408,-51.498867,19.582781,-11.871781,6.7779346,-25.156288,1.4127263,-18.603235,52.894417,-122.27438,85.067917,-6.7314548,53.377327,-111.3491,97.886185,-4.0880728,-3.1870413,-4.233036,-1.0459924
35.1,27,-16.368683,18.550608,-52.727207,19.98984,-12.191977,6.9436283,-25.801239,1.4172848,-19.02821,53.777706,-124.43058,86.374161,-6.8362331,54.276306,-113.21584,99.543373,-4.1242361,-3.2164574,-4.2660046,-1.0495377
35.2,27,-16.78289,18.971109,-53.965584,20.399801,-12.515073,7.1108727,-26.452127,1.4219812,-19.456436,54.665817,-126.59947,87.6866,-6.9413624,55.180367,-115.0929,101.21017,-4.1598225,-3.2454109,-4.2984295,-1.0530138
35.3,27,-17.200647,19.394896,-55.213943,20.812649,-12.841059,7.2796569,-27.108925,1.4268068,-19.887896,55.558697,-128.78094,89.00515,-7.0468359,56.089455,-116.98015,102.88647,-4.1948318,-3.2738972,-4.3303299,-1.0564375
35.4,27,-17.621857,19.821877,-56.472023,21.22831,-13.169852,7.4499402,-27.771467,1.4317629,-20.322502,56.456276,-130.97476,90.329765,-7.1526499,57.003494,-118.87745,104.57214,-4.2292976,-3.3019304,-4.3617249,-1.0598063
35.5,27,-18.046507,20.252041,-57.739777,21.646763,-13.501445,7.6217141,-28.43973,1.436841,-20.760241,57.358505,-133.18085,91.660362,-7.2587972,57.922443,-120.7847,106.26711,-4.2632484,-3.3295536,-4.392662,-1.0631084
35.6,27,-18.474506,20.685303,-59.016953,22.067944,-13.835763,7.7949409,-29.113565,1.4420409,-21.201035,58.265312,-135.39894,92.99688,-7.3652716,58.84621,-122.70173,107.97118,-4.2962742,-3.3564234,-4.4227791,-1.0663486
35.7,27,-18.905762,21.12158,-60.303299,22.491777,-14.172729,7.9695811,-29.792822,1.4473624,-21.644796,59.176605,-137.62881,94.339218,-7.4720669,59.774715,-124.62836,109.68422,-4.3287849,-3.3828783,-4.4524002,-1.0695291
35.8,27,-19.340263,21.560862,-61.598778,22.918249,-14.512339,8.145627,-30.477474,1.4527977,-22.091515,60.092342,-139.87035,95.687309,-7.5791774,60.707905,-126.56448,111.40614,-4.3607712,-3.4088945,-4.481554,-1.0726547
35.9,27,-19.777916,22.003059,-62.903118,23.347288,-14.854508,8.3230391,-31.167366,1.458348,-22.541107,61.012451,-142.12332,97.0411,-7.6865978,61.645706,-128.50996,113.13676,-4.3922043,-3.4344625,-4.5101929,-1.0757232
36,27,-20.218704,22.448156,-64.216286,23.778875,-15.199231,8.5018082,-31.862469,1.4640063,-22.993553,61.936882,-144.3876,98.400505,-7.794322,62.588058,-130.46466,114.87602,-4.4230366,-3.4595633,-4.5382786,-1.0787249
36.1,27,-20.662523,22.896061,-65.537979,24.212931,-15.546421,8.6818914,-32.562614,1.4697731,-23.448763,62.865532,-146.66295,99.765411,-7.9023428,63.534866,-132.42839,116.62371,-4.4530869,-3.4840107,-4.5656872,-1.0816765
36.2,27,-21.109322,23.346724,-66.868057,24.649416,-15.896033,8.863265,-33.267712,1.4756466,-23.906691,63.798359,-148.94917,101.1358,-8.0106573,64.486076,-134.40105,118.37973,-4.4826317,-3.5080338,-4.5925999,-1.0845613
36.3,27,-21.55905,23.800095,-68.206383,25.08828,-16.248028,9.0459061,-33.977676,1.481622,-24.367283,64.735268,-151.24608,102.51151,-8.1192551,65.441597,-136.38243,120.14392,-4.5115566,-3.5315657,-4.6189499,-1.087389
36.4,27,-22.011633,24.256113,-69.552742,25.529474,-16.602346,9.229785,-34.69239,1.4876995,-24.830481,65.676216,-153.5535,103.89253,-8.2281351,66.401367,-138.37244,121.91616,-4.5398808,-3.5546112,-4.6447754,-1.0901594
36.5,27,-22.467026,24.714729,-70.907005,25.972954,-16.95895,9.4148798,-35.411774,1.4938743,-25.296238,66.621101,-155.8712,105.27872,-8.3372869,67.365303,-140.37086,123.69629,-4.5676136,-3.5771847,-4.6700382,-1.0928535
36.6,27,-22.925156,25.17588,-72.268974,26.418663,-17.317783,9.60116,-36.135712,1.5001458,-25.764488,67.569878,-158.19901,106.67003,-8.4467058,68.333336,-142.37758,125.48417,-4.5946693,-3.5991955,-4.6947002,-1.0955095
36.7,27,-23.38596,25.639507,-73.638474,26.866552,-17.678789,9.788599,-36.86409,1.506513,-26.235178,68.522461,-160.53673,108.06638,-8.5563889,69.305382,-144.39244,127.27967,-4.6211624,-3.620739,-4.7188473,-1.0980988
36.8,27,-23.849388,26.105566,-75.015358,27.31658,-18.041931,9.9771748,-37.596836,1.5129715,-26.708258,69.478775,-162.88416,109.46764,-8.6663256,70.281372,-146.41528,129.08263,-4.6470547,-3.6418056,-4.7424412,-1.1006308
36.9,27,-24.315371,26.573988,-76.399429,27.76869,-18.40715,10.166857,-38.333824,1.5195218,-27.183666,70.438759,-165.2411,110.87376,-8.776515,71.26123,-148.44595,130.89293,-4.672327,-3.6623669,-4.7654724,-1.1031008
37,27,-24.783854,27.044725,-77.790543,28.222836,-18.774405,10.357621,-39.07497,1.52616,-27.661352,71.402321,-167.60733,112.28463,-8.8869457,72.244858,-150.48427,132.71037,-4.6970081,-3.6824608,-4.7879505,-1.1054993
37.1,27,-25.254772,27.517721,-79.188515,28.678968,-19.143642,10.549442,-39.820168,1.5328852,-28.141256,72.3694,-169.98267,113.70016,-8.9976149,73.232193,-152.53008,134.53485,-4.7210407,-3.7020016,-4.8098564,-1.1078596
