temp,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
40.8,-6.0472555,4.362812,-14.59821,2.5036988,-35.446682,19.368429,-73.408104,2.5147412
40.9,-6.1269469,4.4322505,-14.813998,2.5601041,-36.488235,19.543882,-74.793541,1.817068
41,-6.2072325,4.5025053,-15.031981,2.6175156,-37.54377,19.725891,-76.205803,1.1182687
41.1,-6.2881141,4.5735807,-15.252168,2.6759393,-38.613331,19.914734,-77.645493,.41883001
41.2,-6.3695936,4.6454811,-15.474569,2.7353818,-39.696987,20.110687,-79.113205,-.28076318
41.3,-6.4516721,4.7182097,-15.699194,2.7958491,-40.794785,20.314026,-80.609543,-.98002905
41.4,-6.5343518,4.7917714,-15.926051,2.8573475,-41.906792,20.525021,-82.135094,-1.6784896
41.5,-6.6176343,4.8661695,-16.155151,2.9198828,-43.033062,20.743946,-83.690453,-2.3756721
41.6,-6.7015214,4.9414082,-16.386503,2.9834609,-44.173649,20.971069,-85.276192,-3.0711105
41.7,-6.7860141,5.0174913,-16.620117,3.0480883,-45.328617,21.20665,-86.892883,-3.7643452
41.8,-6.8711147,5.0944228,-16.856001,3.113771,-46.498016,21.450951,-88.541107,-4.4549255
41.9,-6.9568248,5.1722069,-17.094164,3.1805143,-47.681911,21.704226,-90.221413,-5.1424093
42,-7.0431457,5.2508469,-17.334618,3.2483251,-48.880356,21.966724,-91.934349,-5.826365
42.1,-7.1300797,5.3303471,-17.577368,3.3172088,-50.093407,22.238691,-93.680443,-6.506372
42.2,-7.217628,5.4107113,-17.822428,3.387171,-51.321125,22.520365,-95.460228,-7.1820202
42.3,-7.3057923,5.4919434,-18.069803,3.4582183,-52.563564,22.811975,-97.274216,-7.8529129
42.4,-7.3945746,5.5740466,-18.319506,3.5303564,-53.820786,23.11375,-99.122902,-8.5186653
42.5,-7.4839764,5.6570258,-18.571543,3.6035907,-55.092842,23.425907,-101.00677,-9.1789064
42.6,-7.5739994,5.7408843,-18.825926,3.6779275,-56.379795,23.748659,-102.92631,-9.8332777
42.7,-7.6646452,5.8256259,-19.082663,3.7533722,-57.681702,24.082209,-104.88197,-10.481437
42.8,-7.7559152,5.9112549,-19.341763,3.8299313,-58.998615,24.426756,-106.87418,-11.123054
42.9,-7.8478117,5.9977741,-19.603233,3.9076097,-60.330601,24.78249,-108.90339,-11.757812
43,-7.9403358,6.0851884,-19.867086,3.9864137,-61.677711,25.149593,-110.97001,-12.385411
43.1,-8.0334892,6.1735005,-20.133327,4.066349,-63.040001,25.528242,-113.07444,-13.005565
43.2,-8.1272745,6.2627153,-20.40197,4.1474214,-64.417534,25.918606,-115.21707,-13.618001
43.3,-8.2216921,6.3528357,-20.673021,4.2296367,-65.810364,26.320843,-117.39827,-14.222461
43.4,-8.3167448,6.4438658,-20.946489,4.3130002,-67.218552,26.735109,-119.6184,-14.818699
43.5,-8.4124336,6.5358095,-21.222385,4.3975177,-68.642151,27.161552,-121.87782,-15.406486
43.6,-8.5087595,6.6286707,-21.500715,4.4831953,-70.081223,27.600311,-124.17683,-15.985602
43.7,-8.6057262,6.7224526,-21.78149,4.5700388,-71.53582,28.051521,-126.51579,-16.555845
43.8,-8.7033339,6.8171592,-22.06472,4.6580529,-73.005997,28.51531,-128.89497,-17.11702
43.9,-8.8015833,6.9127946,-22.350412,4.7472444,-74.491829,28.991796,-131.3147,-17.668947
44,-8.9004784,7.0093617,-22.638575,4.8376184,-75.993355,29.4811,-133.77525,-18.211458
44.1,-9.00002,7.1068654,-22.92922,4.9291801,-77.510635,29.983328,-136.27689,-18.744396
44.2,-9.1002092,7.2053084,-23.222355,5.0219364,-79.043739,30.498585,-138.81987,-19.267611
44.3,-9.2010479,7.3046951,-23.517988,5.1158915,-80.592712,31.026972,-141.40446,-19.780966
44.4,-9.3025379,7.4050288,-23.816128,5.2110524,-82.157616,31.568583,-144.0309,-20.284332
44.5,-9.4046812,7.5063138,-24.116785,5.3074236,-83.73851,32.123508,-146.69943,-20.777592
44.6,-9.5074787,7.6085529,-24.41997,5.4050112,-85.335449,32.691833,-149.41026,-21.260633
44.7,-9.6109333,7.711751,-24.725687,5.5038209,-86.948486,33.27364,-152.16362,-21.733353
44.8,-9.715045,7.8159108,-25.033949,5.6038585,-88.57769,33.869007,-154.95973,-22.195656
44.9,-9.8198166,7.9210362,-25.344763,5.7051287,-90.223114,34.478012,-157.79877,-22.647451
45,-9.9252501,8.0271311,-25.658138,5.8076382,-91.884804,35.100723,-160.68095,-23.088657
45.1,-10.031346,8.1341991,-25.974085,5.9113917,-93.562836,35.737209,-163.60648,-23.519196
45.2,-10.138107,8.2422447,-26.29261,6.0163956,-95.257256,36.387539,-166.57552,-23.938993
45.3,-10.245535,8.3512707,-26.613724,6.1226549,-96.968124,37.051773,-169.58827,-24.347986
45.4,-10.35363,8.4612808,-26.937435,6.230175,-98.695503,37.729977,-172.6449,-24.746107
45.5,-10.462396,8.572279,-27.263754,6.3389626,-100.43944,38.422203,-175.74557,-25.133301
45.6,-10.571832,8.684269,-27.592686,6.4490218,-102.2,39.128517,-178.89049,-25.50951
45.7,-10.681942,8.7972536,-27.924242,6.560359,-103.97723,39.848972,-182.07979,-25.874683
45.8,-10.792727,8.9112387,-28.258432,6.6729798,-105.77121,40.583622,-185.31364,-26.228769
45.9,-10.904187,9.026226,-28.595264,6.78689,-107.58198,41.33252,-188.59222,-26.571722
46,-11.016326,9.1422195,-28.934748,6.9020944,-109.40959,42.095718,-191.9157,-26.903498
46.1,-11.129146,9.259223,-29.27689,7.018599,-111.25412,42.873272,-195.28418,-27.224052
46.2,-11.242645,9.3772411,-29.6217,7.1364093,-113.11562,43.665226,-198.69788,-27.533344
46.3,-11.356829,9.4962769,-29.969189,7.2555308,-114.99413,44.47163,-202.15692,-27.831333
46.4,-11.471698,9.616333,-30.319365,7.3759694,-116.88972,45.292538,-205.66147,-28.117981
46.5,-11.587253,9.7374153,-30.672235,7.4977303,-118.80246,46.127995,-209.21167,-28.39325
46.6,-11.703495,9.8595257,-31.027809,7.6208191,-120.73239,46.978054,-212.80768,-28.657101
46.7,-11.820428,9.9826679,-31.386099,7.7452416,-122.67958,47.842758,-216.44966,-28.909498
46.8,-11.938053,10.106847,-31.747108,7.8710032,-124.64407,48.722157,-220.13774,-29.150406
46.9,-12.056371,10.232065,-32.110851,7.9981089,-126.62594,49.616295,-223.8721,-29.379787
47,-12.175383,10.358327,-32.477333,8.126565,-128.62523,50.52523,-227.65286,-29.597605
