temp,yhat_low,se_low,lowerci_low,upperci_low,yhat_high,se_high,lowerci_high,upperci_high
5.1,-49.954586,2.4942009,-54.843128,-45.06604,31.080217,18.020081,-4.2384901,66.398926
5.2,-49.425194,2.491318,-54.308086,-44.542297,30.123489,18.14389,-5.4378834,65.68486
5.3,-48.899628,2.4886954,-53.777382,-44.021873,29.17872,18.265944,-6.6218705,64.979309
5.4,-48.377876,2.4863138,-53.250961,-43.504791,28.24585,18.386152,-7.7903452,64.282043
5.5,-47.859924,2.4841542,-52.728775,-42.99107,27.324816,18.504436,-8.9432144,63.592846
5.6,-47.345753,2.4821985,-52.210773,-42.480732,26.415554,18.620724,-10.080392,62.911503
5.7,-46.83535,2.4804289,-51.696903,-41.973801,25.518007,18.734943,-11.201807,62.23782
5.8,-46.328705,2.478828,-51.187119,-41.470291,24.632109,18.847031,-12.307393,61.571609
5.9,-45.825798,2.4773788,-50.68137,-40.970222,23.757799,18.956928,-13.397096,60.912693
6,-45.326614,2.4760652,-50.179615,-40.473618,22.895016,19.064577,-14.470869,60.260899
6.1,-44.831142,2.4748712,-49.681801,-39.980484,22.043695,19.169928,-15.528673,59.616066
6.2,-44.339363,2.4737816,-49.187889,-39.490841,21.203777,19.272934,-16.570477,58.978035
6.3,-43.851269,2.4727812,-48.69783,-39.004707,20.3752,19.373549,-17.596256,58.346657
6.4,-43.366837,2.4718556,-48.211586,-38.522087,19.557901,19.471733,-18.605995,57.721798
6.5,-42.886059,2.4709914,-47.729111,-38.043003,18.75182,19.567451,-19.59968,57.103317
6.6,-42.408913,2.4701746,-47.250366,-37.567459,17.95689,19.660666,-20.577309,56.491089
6.7,-41.93539,2.4693928,-46.775314,-37.09547,17.173054,19.751348,-21.538877,55.884983
6.8,-41.465477,2.4686329,-46.303909,-36.627045,16.400246,19.839468,-22.484398,55.284889
6.9,-40.999157,2.4678833,-45.836117,-36.162193,15.638408,19.925001,-23.413876,54.690693
7,-40.536411,2.4671323,-45.371902,-35.70092,14.887475,20.007921,-24.32733,54.10228
7.1,-40.077229,2.4663692,-44.911224,-35.243237,14.147388,20.088209,-25.224779,53.519554
7.2,-39.621597,2.4655826,-44.454052,-34.789143,13.418081,20.165844,-26.106249,52.94241
7.3,-39.169498,2.4647629,-44.000343,-34.33865,12.699494,20.24081,-26.971766,52.370754
7.4,-38.720917,2.4639001,-43.550072,-33.891762,11.991567,20.313093,-27.821365,51.804497
7.5,-38.275841,2.4629848,-43.103203,-33.448479,11.294235,20.382679,-28.655081,51.243549
7.6,-37.834255,2.462008,-42.659702,-33.008808,10.607437,20.449554,-29.472952,50.687828
7.7,-37.396141,2.4609611,-42.219536,-32.572746,9.9311113,20.51371,-30.275023,50.137245
7.8,-36.961491,2.4598358,-41.782681,-32.140301,9.2651958,20.57514,-31.061338,49.591728
7.9,-36.530281,2.4586246,-41.349098,-31.711468,8.6096287,20.633835,-31.831945,49.051205
8,-36.102509,2.4573197,-40.918766,-31.286249,7.9643469,20.689791,-32.586899,48.515594
8.1,-35.678146,2.4559143,-40.49165,-30.864643,7.3292899,20.743004,-33.326252,47.984829
8.199999999999999,-35.257187,2.4544015,-40.067726,-30.44665,6.7043948,20.79347,-34.050056,47.458847
8.300000000000001,-34.839615,2.4527748,-39.646965,-30.032265,6.0895996,20.841188,-34.758377,46.937576
8.4,-34.425415,2.4510283,-39.229343,-29.621489,5.4848423,20.886158,-35.451275,46.420959
8.5,-34.014572,2.449156,-38.814831,-29.214314,4.8900614,20.928379,-36.128807,45.908932
8.6,-33.607071,2.4471526,-38.4034,-28.81074,4.3051949,20.967855,-36.791046,45.401436
8.699999999999999,-33.202896,2.445013,-37.995033,-28.410761,3.7301798,21.004587,-37.438057,44.898415
8.800000000000001,-32.802036,2.4427321,-37.589703,-28.01437,3.1649551,21.03858,-38.069904,44.399815
8.9,-32.404476,2.4403055,-37.187386,-27.621565,2.6094584,21.069838,-38.686665,43.905582
9,-32.010197,2.4377286,-36.788059,-27.232336,2.063628,21.098364,-39.288406,43.415661
9.1,-31.619188,2.4349978,-36.391697,-26.84668,1.5274014,21.124168,-39.875206,42.930008
